time_ms,imsi,rnti,frame,subframe,slot,sym_start,sym_len,subchannel_size,rb_start,rb_len,harq_id,ndi,rv,src_l2_id,dst_l2_id,csi_req,cast_type,resource_reselection_counter,c_reselection_counter
3705.5000,2,2,370,5,2,1,12,10,20,10,1,1,0,2,255,0,0,21,606
3708.0000,2,2,370,8,0,1,12,10,40,10,1,0,2,2,255,0,0,21,606
3708.2500,3,3,370,8,1,1,12,10,10,10,1,0,3,3,255,0,0,30,435
3709.2500,2,2,370,9,1,1,12,10,40,10,1,0,3,2,255,0,0,21,606
3709.7500,3,3,370,9,3,1,12,10,10,10,1,0,1,3,255,0,0,30,435
3713.0000,2,2,371,3,0,1,12,10,10,10,1,0,1,2,255,0,0,21,606
3716.0000,3,3,371,6,0,1,12,10,30,10,1,0,0,3,255,0,0,29,434
3716.2500,5,5,371,6,1,1,12,10,30,10,1,1,0,5,255,0,0,32,374
3718.0000,2,2,371,8,0,1,12,10,40,10,1,0,0,2,255,0,0,20,605
3723.5000,5,5,372,3,2,1,12,10,40,10,1,0,2,5,255,0,0,32,374
3725.2500,5,5,372,5,1,1,12,10,20,10,1,0,3,5,255,0,0,32,374
3727.5000,5,5,372,7,2,1,12,10,40,10,1,0,1,5,255,0,0,32,374
3735.0000,5,5,373,5,0,1,12,10,0,10,1,0,0,5,255,0,0,31,373
3762.7500,6,6,376,2,3,1,12,10,20,10,0,1,0,6,255,0,0,55,622
3767.5000,6,6,376,7,2,1,12,10,40,10,0,0,2,6,255,0,0,55,622
3768.5000,6,6,376,8,2,1,12,10,10,10,0,0,3,6,255,0,0,55,622
3769.0000,6,6,376,9,0,1,12,10,20,10,0,0,1,6,255,0,0,55,622
3773.2500,6,6,377,3,1,1,12,10,20,10,0,0,0,6,255,0,0,54,621
3804.5000,3,3,380,4,2,1,12,10,40,10,2,1,0,3,255,0,0,25,430
3805.0000,3,3,380,5,0,1,12,10,20,10,2,0,2,3,255,0,0,25,430
3805.5000,2,2,380,5,2,1,12,10,20,10,2,1,0,2,255,0,0,16,601
3808.0000,2,2,380,8,0,1,12,10,40,10,2,0,2,2,255,0,0,16,601
3808.2500,3,3,380,8,1,1,12,10,10,10,2,0,3,3,255,0,0,25,430
3809.2500,2,2,380,9,1,1,12,10,40,10,2,0,3,2,255,0,0,16,601
3809.7500,3,3,380,9,3,1,12,10,10,10,2,0,1,3,255,0,0,25,430
3813.0000,2,2,381,3,0,1,12,10,10,10,2,0,1,2,255,0,0,16,601
3816.0000,3,3,381,6,0,1,12,10,30,10,2,0,0,3,255,0,0,24,429
3816.0000,4,4,381,6,0,1,12,10,30,10,2,1,0,4,255,0,0,60,708
3816.2500,5,5,381,6,1,1,12,10,30,10,2,1,0,5,255,0,0,27,369
3816.5000,1,1,381,6,2,1,12,10,10,10,3,1,0,1,255,0,0,43,655
3818.0000,2,2,381,8,0,1,12,10,40,10,2,0,0,2,255,0,0,15,600
3819.7500,4,4,381,9,3,1,12,10,0,10,2,0,2,4,255,0,0,60,708
3822.0000,4,4,382,2,0,1,12,10,20,10,2,0,3,4,255,0,0,60,708
3823.5000,5,5,382,3,2,1,12,10,40,10,2,0,2,5,255,0,0,27,369
3825.2500,5,5,382,5,1,1,12,10,20,10,2,0,3,5,255,0,0,27,369
3826.2500,1,1,382,6,1,1,12,10,0,10,3,0,2,1,255,0,0,43,655
3827.5000,5,5,382,7,2,1,12,10,40,10,2,0,1,5,255,0,0,27,369
3827.5000,4,4,382,7,2,1,12,10,10,10,2,0,1,4,255,0,0,60,708
3827.7500,1,1,382,7,3,1,12,10,20,10,3,0,3,1,255,0,0,43,655
3828.7500,1,1,382,8,3,1,12,10,0,10,3,0,1,1,255,0,0,43,655
3830.5000,1,1,383,0,2,1,12,10,10,10,3,0,0,1,255,0,0,42,654
3833.5000,4,4,383,3,2,1,12,10,10,10,2,0,0,4,255,0,0,59,707
3835.0000,5,5,383,5,0,1,12,10,0,10,2,0,0,5,255,0,0,26,368
3880.2500,7,7,388,0,1,1,12,10,10,10,1,1,0,7,255,0,0,67,679
3886.2500,7,7,388,6,1,1,12,10,40,10,1,0,2,7,255,0,0,67,679
3888.2500,7,7,388,8,1,1,12,10,0,10,1,0,3,7,255,0,0,67,679
3895.2500,7,7,389,5,1,1,12,10,30,10,1,0,1,7,255,0,0,67,679
3895.5000,7,7,389,5,2,1,12,10,10,10,1,0,0,7,255,0,0,66,678
3905.5000,2,2,390,5,2,1,12,10,20,10,3,1,0,2,255,0,0,11,596
3908.0000,2,2,390,8,0,1,12,10,40,10,3,0,2,2,255,0,0,11,596
3909.2500,2,2,390,9,1,1,12,10,40,10,3,0,3,2,255,0,0,11,596
3913.0000,2,2,391,3,0,1,12,10,10,10,3,0,1,2,255,0,0,11,596
3916.2500,5,5,391,6,1,1,12,10,30,10,3,1,0,5,255,0,0,22,364
3918.0000,2,2,391,8,0,1,12,10,40,10,3,0,0,2,255,0,0,10,595
3923.5000,5,5,392,3,2,1,12,10,40,10,3,0,2,5,255,0,0,22,364
3925.2500,5,5,392,5,1,1,12,10,20,10,3,0,3,5,255,0,0,22,364
3927.5000,5,5,392,7,2,1,12,10,40,10,3,0,1,5,255,0,0,22,364
3935.0000,5,5,393,5,0,1,12,10,0,10,3,0,0,5,255,0,0,21,363
3962.7500,6,6,396,2,3,1,12,10,20,10,2,1,0,6,255,0,0,45,612
3967.5000,6,6,396,7,2,1,12,10,40,10,2,0,2,6,255,0,0,45,612
3968.5000,6,6,396,8,2,1,12,10,10,10,2,0,3,6,255,0,0,45,612
3969.0000,6,6,396,9,0,1,12,10,20,10,2,0,1,6,255,0,0,45,612
3973.2500,6,6,397,3,1,1,12,10,20,10,2,0,0,6,255,0,0,44,611
4005.5000,2,2,400,5,2,1,12,10,20,10,0,1,0,2,255,0,0,6,591
4008.0000,2,2,400,8,0,1,12,10,40,10,0,0,2,2,255,0,0,6,591
4009.2500,2,2,400,9,1,1,12,10,40,10,0,0,3,2,255,0,0,6,591
4013.0000,2,2,401,3,0,1,12,10,10,10,0,0,1,2,255,0,0,6,591
4016.0000,4,4,401,6,0,1,12,10,30,10,0,1,0,4,255,0,0,50,698
4016.5000,1,1,401,6,2,1,12,10,10,10,1,1,0,1,255,0,0,33,645
4018.0000,2,2,401,8,0,1,12,10,40,10,0,0,0,2,255,0,0,5,590
4019.7500,4,4,401,9,3,1,12,10,0,10,0,0,2,4,255,0,0,50,698
4022.0000,4,4,402,2,0,1,12,10,20,10,0,0,3,4,255,0,0,50,698
4026.2500,1,1,402,6,1,1,12,10,0,10,1,0,2,1,255,0,0,33,645
4027.5000,4,4,402,7,2,1,12,10,10,10,0,0,1,4,255,0,0,50,698
4027.7500,1,1,402,7,3,1,12,10,20,10,1,0,3,1,255,0,0,33,645
4028.7500,1,1,402,8,3,1,12,10,0,10,1,0,1,1,255,0,0,33,645
4030.5000,1,1,403,0,2,1,12,10,10,10,1,0,0,1,255,0,0,32,644
4033.5000,4,4,403,3,2,1,12,10,10,10,0,0,0,4,255,0,0,49,697
4104.5000,3,3,410,4,2,1,12,10,40,10,1,1,0,3,255,0,0,10,415
4105.0000,3,3,410,5,0,1,12,10,20,10,1,0,2,3,255,0,0,10,415
4105.5000,2,2,410,5,2,1,12,10,20,10,1,1,0,2,255,0,0,1,586
4108.0000,2,2,410,8,0,1,12,10,40,10,1,0,2,2,255,0,0,1,586
4108.2500,3,3,410,8,1,1,12,10,10,10,1,0,3,3,255,0,0,10,415
4109.2500,2,2,410,9,1,1,12,10,40,10,1,0,3,2,255,0,0,1,586
4109.7500,3,3,410,9,3,1,12,10,10,10,1,0,1,3,255,0,0,10,415
4113.0000,2,2,411,3,0,1,12,10,10,10,1,0,1,2,255,0,0,1,586
4116.0000,3,3,411,6,0,1,12,10,30,10,1,0,0,3,255,0,0,9,414
4116.2500,5,5,411,6,1,1,12,10,30,10,1,1,0,5,255,0,0,12,354
4118.0000,2,2,411,8,0,1,12,10,40,10,1,0,0,2,255,0,0,0,585
4123.5000,5,5,412,3,2,1,12,10,40,10,1,0,2,5,255,0,0,12,354
4125.2500,5,5,412,5,1,1,12,10,20,10,1,0,3,5,255,0,0,12,354
4127.5000,5,5,412,7,2,1,12,10,40,10,1,0,1,5,255,0,0,12,354
4135.0000,5,5,413,5,0,1,12,10,0,10,1,0,0,5,255,0,0,11,353
4162.7500,6,6,416,2,3,1,12,10,20,10,0,1,0,6,255,0,0,35,602
4167.5000,6,6,416,7,2,1,12,10,40,10,0,0,2,6,255,0,0,35,602
4168.5000,6,6,416,8,2,1,12,10,10,10,0,0,3,6,255,0,0,35,602
4169.0000,6,6,416,9,0,1,12,10,20,10,0,0,1,6,255,0,0,35,602
4173.2500,6,6,417,3,1,1,12,10,20,10,0,0,0,6,255,0,0,34,601
4180.2500,7,7,418,0,1,1,12,10,10,10,0,1,0,7,255,0,0,52,664
4186.2500,7,7,418,6,1,1,12,10,40,10,0,0,2,7,255,0,0,52,664
4188.2500,7,7,418,8,1,1,12,10,0,10,0,0,3,7,255,0,0,52,664
4195.2500,7,7,419,5,1,1,12,10,30,10,0,0,1,7,255,0,0,52,664
4195.5000,7,7,419,5,2,1,12,10,10,10,0,0,0,7,255,0,0,51,663
4216.0000,4,4,421,6,0,1,12,10,30,10,2,1,0,4,255,0,0,40,688
4216.5000,1,1,421,6,2,1,12,10,10,10,3,1,0,1,255,0,0,23,635
4219.7500,4,4,421,9,3,1,12,10,0,10,2,0,2,4,255,0,0,40,688
4222.0000,4,4,422,2,0,1,12,10,20,10,2,0,3,4,255,0,0,40,688
4226.2500,1,1,422,6,1,1,12,10,0,10,3,0,2,1,255,0,0,23,635
4227.5000,4,4,422,7,2,1,12,10,10,10,2,0,1,4,255,0,0,40,688
4227.7500,1,1,422,7,3,1,12,10,20,10,3,0,3,1,255,0,0,23,635
4228.7500,1,1,422,8,3,1,12,10,0,10,3,0,1,1,255,0,0,23,635
4230.5000,1,1,423,0,2,1,12,10,10,10,3,0,0,1,255,0,0,22,634
4233.5000,4,4,423,3,2,1,12,10,10,10,2,0,0,4,255,0,0,39,687
4316.2500,5,5,431,6,1,1,12,10,30,10,3,1,0,5,255,0,0,2,344
4323.5000,5,5,432,3,2,1,12,10,40,10,3,0,2,5,255,0,0,2,344
4325.2500,5,5,432,5,1,1,12,10,20,10,3,0,3,5,255,0,0,2,344
4327.5000,5,5,432,7,2,1,12,10,40,10,3,0,1,5,255,0,0,2,344
4335.0000,5,5,433,5,0,1,12,10,0,10,3,0,0,5,255,0,0,1,343
4362.7500,6,6,436,2,3,1,12,10,20,10,2,1,0,6,255,0,0,25,592
4367.5000,6,6,436,7,2,1,12,10,40,10,2,0,2,6,255,0,0,25,592
4368.5000,6,6,436,8,2,1,12,10,10,10,2,0,3,6,255,0,0,25,592
4369.0000,6,6,436,9,0,1,12,10,20,10,2,0,1,6,255,0,0,25,592
4373.2500,6,6,437,3,1,1,12,10,20,10,2,0,0,6,255,0,0,24,591
4416.0000,4,4,441,6,0,1,12,10,30,10,0,1,0,4,255,0,0,30,678
4416.5000,1,1,441,6,2,1,12,10,10,10,1,1,0,1,255,0,0,13,625
4416.7500,3,3,441,6,3,1,12,10,40,10,1,1,0,3,255,0,0,63,684
4419.7500,4,4,441,9,3,1,12,10,0,10,0,0,2,4,255,0,0,30,678
4421.7500,2,2,442,1,3,1,12,10,30,10,1,1,0,2,255,0,0,38,515
4422.0000,4,4,442,2,0,1,12,10,20,10,0,0,3,4,255,0,0,30,678
4422.2500,2,2,442,2,1,1,12,10,20,10,1,0,2,2,255,0,0,38,515
4422.2500,3,3,442,2,1,1,12,10,40,10,1,0,2,3,255,0,0,63,684
4424.7500,3,3,442,4,3,1,12,10,40,10,1,0,3,3,255,0,0,63,684
4426.2500,2,2,442,6,1,1,12,10,20,10,1,0,3,2,255,0,0,38,515
4426.2500,1,1,442,6,1,1,12,10,0,10,1,0,2,1,255,0,0,13,625
4426.5000,2,2,442,6,2,1,12,10,20,10,1,0,1,2,255,0,0,38,515
4427.5000,4,4,442,7,2,1,12,10,10,10,0,0,1,4,255,0,0,30,678
4427.7500,1,1,442,7,3,1,12,10,20,10,1,0,3,1,255,0,0,13,625
4428.7500,1,1,442,8,3,1,12,10,0,10,1,0,1,1,255,0,0,13,625
4430.5000,1,1,443,0,2,1,12,10,10,10,1,0,0,1,255,0,0,12,624
4433.0000,3,3,443,3,0,1,12,10,0,10,1,0,1,3,255,0,0,63,684
4433.5000,4,4,443,3,2,1,12,10,10,10,0,0,0,4,255,0,0,29,677
4436.0000,2,2,443,6,0,1,12,10,0,10,1,0,0,2,255,0,0,37,514
4436.2500,3,3,443,6,1,1,12,10,40,10,1,0,0,3,255,0,0,62,683
4462.7500,6,6,446,2,3,1,12,10,20,10,3,1,0,6,255,0,0,20,587
4467.5000,6,6,446,7,2,1,12,10,40,10,3,0,2,6,255,0,0,20,587
4468.5000,6,6,446,8,2,1,12,10,10,10,3,0,3,6,255,0,0,20,587
4469.0000,6,6,446,9,0,1,12,10,20,10,3,0,1,6,255,0,0,20,587
4473.2500,6,6,447,3,1,1,12,10,20,10,3,0,0,6,255,0,0,19,586
4480.2500,7,7,448,0,1,1,12,10,10,10,3,1,0,7,255,0,0,37,649
4486.2500,7,7,448,6,1,1,12,10,40,10,3,0,2,7,255,0,0,37,649
4488.2500,7,7,448,8,1,1,12,10,0,10,3,0,3,7,255,0,0,37,649
4495.2500,7,7,449,5,1,1,12,10,30,10,3,0,1,7,255,0,0,37,649
4495.5000,7,7,449,5,2,1,12,10,10,10,3,0,0,7,255,0,0,36,648
4517.5000,5,5,451,7,2,1,12,10,0,10,1,1,0,5,255,0,0,50,572
4522.5000,5,5,452,2,2,1,12,10,0,10,1,0,2,5,255,0,0,50,572
4523.5000,5,5,452,3,2,1,12,10,30,10,1,0,3,5,255,0,0,50,572
4529.5000,5,5,452,9,2,1,12,10,40,10,1,0,1,5,255,0,0,50,572
4532.2500,5,5,453,2,1,1,12,10,10,10,1,0,0,5,255,0,0,49,571
4562.7500,6,6,456,2,3,1,12,10,20,10,0,1,0,6,255,0,0,15,582
4567.5000,6,6,456,7,2,1,12,10,40,10,0,0,2,6,255,0,0,15,582
4568.5000,6,6,456,8,2,1,12,10,10,10,0,0,3,6,255,0,0,15,582
4569.0000,6,6,456,9,0,1,12,10,20,10,0,0,1,6,255,0,0,15,582
4573.2500,6,6,457,3,1,1,12,10,20,10,0,0,0,6,255,0,0,14,581
4580.2500,7,7,458,0,1,1,12,10,10,10,0,1,0,7,255,0,0,32,644
4586.2500,7,7,458,6,1,1,12,10,40,10,0,0,2,7,255,0,0,32,644
4588.2500,7,7,458,8,1,1,12,10,0,10,0,0,3,7,255,0,0,32,644
4595.2500,7,7,459,5,1,1,12,10,30,10,0,0,1,7,255,0,0,32,644
4595.5000,7,7,459,5,2,1,12,10,10,10,0,0,0,7,255,0,0,31,643
4616.0000,4,4,461,6,0,1,12,10,30,10,2,1,0,4,255,0,0,20,668
4616.5000,1,1,461,6,2,1,12,10,10,10,3,1,0,1,255,0,0,3,615
4619.7500,4,4,461,9,3,1,12,10,0,10,2,0,2,4,255,0,0,20,668
4622.0000,4,4,462,2,0,1,12,10,20,10,2,0,3,4,255,0,0,20,668
4626.2500,1,1,462,6,1,1,12,10,0,10,3,0,2,1,255,0,0,3,615
4627.5000,4,4,462,7,2,1,12,10,10,10,2,0,1,4,255,0,0,20,668
4627.7500,1,1,462,7,3,1,12,10,20,10,3,0,3,1,255,0,0,3,615
4628.7500,1,1,462,8,3,1,12,10,0,10,3,0,1,1,255,0,0,3,615
4630.5000,1,1,463,0,2,1,12,10,10,10,3,0,0,1,255,0,0,2,614
4633.5000,4,4,463,3,2,1,12,10,10,10,2,0,0,4,255,0,0,19,667
4662.7500,6,6,466,2,3,1,12,10,20,10,1,1,0,6,255,0,0,10,577
4667.5000,6,6,466,7,2,1,12,10,40,10,1,0,2,6,255,0,0,10,577
