pkt_uid,drop_time_s,drop_type,msg_seq,tx_id,rx_id,decision_time_s,decision_event_type,lane_before,lane_after,target_speed_mps,vehicle_id,decision_delay_s,lane_change
2722,31.3003,CAM_DROP_PHY,31288,2,4.0,31.3003,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2720,31.3033,CAM_DROP_PHY,31284,6,4.0,31.3033,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2775,31.3838,CPM_DROP_PHY,31375,8,4.0,31.3838,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2785,31.4003,CAM_DROP_PHY,31388,2,4.0,31.4003,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2812,31.4426,CAM_DROP_PHY,31423,9,4.0,31.4426,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2844,31.4838,CPM_DROP_PHY,31475,8,4.0,31.4838,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2855,31.5003,CAM_DROP_PHY,31488,2,4.0,31.5003,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2853,31.5033,CAM_DROP_PHY,31484,6,4.0,31.5033,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2904,31.5698,CAM_DROP_PHY,31554,5,4.0,31.5698,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2917,31.5838,CPM_DROP_PHY,31575,8,4.0,31.5838,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2931,31.6003,CAM_DROP_PHY,31588,2,4.0,31.6003,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2958,31.6426,CAM_DROP_PHY,31623,9,4.0,31.6426,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2965,31.6433,CPM_DROP_PHY,31636,6,4.0,31.6433,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
2999,31.6838,CPM_DROP_PHY,31675,8,4.0,31.6838,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3009,31.6926,CAM_DROP_PHY,31688,2,4.0,31.6926,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3007,31.7033,CAM_DROP_PHY,31684,6,4.0,31.7033,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3059,31.7648,CAM_DROP_PHY,31754,10,4.0,31.7648,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3060,31.7698,CAM_DROP_PHY,31754,5,4.0,31.7698,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3079,31.7838,CPM_DROP_PHY,31775,8,4.0,31.7838,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3119,31.8286,CAM_DROP_PHY,31827,3,4.0,31.8286,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3113,31.8426,CAM_DROP_PHY,31823,9,4.0,31.8426,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3132,31.8433,CPM_DROP_PHY,31836,6,4.0,31.8433,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
3169,31.8826,CPM_DROP_PHY,31882,9,4.0,31.8826,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
