tx_id,rx_id,distance,rssi,snr
2,12,23.8816,-91.3184,29.9001
1,2,251.529,-110.824,10.3949
1,3,94.6251,-106.207,15.0111
1,7,7.9238,-83.3324,37.8861
1,8,94.9534,-101.715,19.5033
1,9,243.053,-109.904,11.3147
1,12,227.573,-111.823,9.3953
5,2,98.6888,-103.468,17.7506
5,4,28.2324,-103.105,18.1136
5,6,94.633,-104.878,16.3407
5,8,227.686,-114.195,7.02342
5,10,21.4035,-99.5772,21.6413
5,11,7.76101,-81.4996,39.7189
5,12,94.9518,-103.936,17.2827
3,1,94.6326,-106.207,15.0111
3,7,94.958,-107.747,13.471
3,8,7.82138,-84.5129,36.7056
4,10,6.77451,-96.5946,13.6807
4,11,22.1487,-93.3418,10.4583
6,2,31.8416,-94.0017,25.2309
6,4,82.3647,-100.443,17.5456
6,5,94.6217,-104.878,15.2806
6,9,23.8889,-92.9185,25.0397
6,10,84.6307,-101.669,15.8819
6,11,94.949,-102.182,12.2696
6,12,7.89221,-80.463,36.5642
4,2,78.227,-100.579,20.6391
4,5,28.2357,-103.105,18.1136
4,6,82.4151,-100.443,20.7759
4,7,265.933,-117.198,4.46885
4,8,251.015,-124.916,3.83221
4,9,83.2242,-101.097,20.1216
4,12,80.4966,-121.778,10.5495
3,9,259.17,-120.73,0.488623
3,12,243.032,-118.662,2.55624
2,8,272.559,-118.183,3.03539
6,7,227.591,-111.33,9.8888
6,8,242.962,-116.818,9.85636
9,1,242.189,-109.875,11.3438
9,2,10.815,-99.75,21.4685
9,4,82.6265,-101.039,20.1792
9,6,25.2278,-93.3653,27.8532
9,10,86.9069,-102.855,18.3634
9,11,100.042,-107.538,13.6801
9,12,16.5829,-90.8215,30.397
12,1,226.258,-111.775,9.44342
12,2,25.1794,-91.7796,29.4389
12,5,95.0255,-103.943,17.276
12,6,8.82918,-81.3562,39.8623
12,7,235.017,-110.234,10.9845
12,9,16.5747,-90.8215,30.397
8,1,95.0447,-101.722,19.4965
8,3,8.73844,-85.3881,35.8304
8,5,226.224,-114.141,7.0771
8,6,241.591,-118.313,9.9241
8,7,94.6363,-102.266,18.9526
8,10,245.254,-115.501,6.51225
12,3,241.743,-118.62,-0.667073
12,8,249.922,-117.772,-0.380359
2,1,251.432,-110.822,10.3963
2,4,76.9121,-100.437,20.781
2,5,98.8202,-103.479,17.7398
2,6,34.5757,-94.6961,26.5224
2,9,11.0723,-99.9372,21.2813
2,10,81.9605,-109.354,11.8645
2,11,96.0859,-103.845,17.3731
2,12,25.542,-91.9003,29.3182
1,2,251.492,-110.822,10.3963
1,3,94.6255,-106.207,15.0111
1,7,8.94358,-84.3799,36.8386
1,8,95.0448,-101.724,19.4949
1,9,241.991,-109.866,11.3529
1,12,225.884,-111.758,9.46018
5,2,98.813,-103.479,17.739
5,4,30.4394,-103.759,17.4596
5,6,94.635,-104.878,16.3407
5,8,225.912,-114.127,7.09154
5,10,22.91,-100.169,21.0498
5,11,8.88405,-82.6666,38.5518
5,12,95.0514,-103.945,17.2736
3,1,94.6321,-106.207,15.0111
3,7,95.0481,-107.756,13.4627
3,8,8.85804,-85.5805,35.638
6,2,34.6339,-94.7327,25.2502
6,4,82.5236,-100.461,16.7502
6,5,94.6194,-104.878,11.1777
6,9,25.5937,-93.519,24.4202
6,10,84.8496,-101.692,17.7105
6,11,95.0488,-102.191,15.0816
6,12,9.02992,-81.6323,35.3608
3,4,242.755,-119.187,2.93059
3,9,258.101,-120.694,0.524411
3,11,225.918,-116.897,1.57811
3,12,241.437,-118.605,2.61335
2,8,273.205,-118.204,3.0147
6,7,225.777,-111.26,9.95896
6,8,241.272,-116.457,6.50083
10,2,81.7623,-109.331,11.8876
10,4,7.67586,-97.5899,23.6286
10,5,23.2866,-100.294,20.9246
10,6,84.9324,-101.697,19.5217
10,9,86.7411,-102.836,18.3824
10,11,16.159,-90.1196,31.0989
10,12,83.227,-121.255,0.0491018
12,4,80.0477,-108.219,12.8832
12,11,94.6273,-113.333,8.59747
1,6,215.917,-120.157,1.28164
9,1,241.213,-109.84,11.3787
9,2,11.992,-100.643,20.5753
9,4,81.8279,-100.955,20.2638
9,6,27.116,-93.9935,27.225
9,10,88.6716,-103.029,18.1891
9,11,99.9292,-107.528,13.69
9,12,17.3174,-91.1998,30.0187
9,14,267.146,-111.894,9.32409
9,16,86.9227,-100.871,20.3473
12,1,224.465,-111.706,9.51265
12,2,27.0471,-92.4021,28.8164
12,5,95.1256,-103.952,17.2661
12,6,9.96511,-82.4052,38.8133
12,7,234.047,-110.198,11.0205
12,9,17.3106,-91.1998,30.0187
12,11,94.6199,-114.659,6.99462
12,13,235.068,-110.739,10.4793
12,14,249.957,-109.979,11.2392
12,16,83.4819,-103.185,18.0336
8,1,98.1153,-101.999,19.2197
8,3,10.122,-86.6599,34.5586
8,5,224.149,-114.061,7.15732
8,7,94.6293,-102.266,18.9526
8,10,247.058,-116.97,6.93418
8,14,3.13349,-80.84,40.3785
12,3,240.064,-118.559,-0.624058
12,8,250.148,-117.78,2.54003
8,13,97.6363,-116.093,-5.72688
2,1,251.493,-110.824,10.394
2,4,75.5234,-100.28,20.9387
2,5,99.0365,-103.499,17.7197
2,6,37.6029,-95.4264,25.7921
2,9,12.2389,-100.81,20.4085
2,10,82.979,-109.462,11.7569
2,11,95.715,-103.813,17.4059
2,12,27.4623,-92.5315,28.6869
2,14,274.775,-109.513,11.7056
1,2,251.559,-110.825,10.3938
1,3,94.626,-106.207,15.0111
1,7,10.2806,-85.5743,35.6442
1,8,98.1208,-102,19.2182
1,9,241.045,-109.832,11.3868
1,12,224.049,-111.688,9.53087
1,13,10.883,-82.5039,38.7146
1,14,95.2422,-102.61,18.6087
5,2,99.0381,-103.5,17.7184
5,4,32.7602,-104.398,16.8203
5,6,94.6388,-104.878,16.3407
5,8,223.79,-114.045,7.17382
5,10,25.3263,-101.045,20.1734
5,11,9.97977,-83.6756,37.5429
5,12,95.1628,-103.955,17.2635
5,13,247.52,-113.775,7.44338
5,14,224.889,-113.879,7.33925
5,16,23.7835,-90.5201,30.6984
3,1,94.6317,-106.207,15.0111
3,7,92.1481,-107.487,13.7316
3,8,10.2003,-86.7969,34.4216
3,14,10.7493,-94.8088,26.4096
3,16,234.615,-114.019,7.19981
6,2,37.6698,-95.4626,25.1561
6,4,82.7983,-100.49,19.7894
6,5,94.6264,-104.878,14.4373
6,9,27.5325,-94.1546,23.767
6,10,87.8421,-101.993,18.191
6,11,95.1693,-102.202,8.98805
6,12,10.1479,-82.6447,34.3111
6,13,224.784,-109.429,6.38213
6,16,85.3927,-103.639,9.64047
3,5,213.983,-126.844,3.57603
3,9,257.125,-120.661,0.557402
3,11,224.093,-116.239,6.63594
3,12,239.722,-118.543,2.67544
3,13,95.2473,-117.188,4.03092
2,8,274.715,-118.252,2.96652
2,13,262.355,-117.191,4.02744
6,7,223.606,-111.175,10.0434
6,14,240.303,-112.647,8.57167
10,2,82.7506,-109.434,11.7841
10,4,8.48887,-98.4495,22.769
10,5,25.7805,-101.181,20.0371
10,6,87.9385,-101.999,19.2197
10,9,88.4376,-103.004,18.2149
10,11,16.7866,-90.4588,30.7597
10,16,3.24657,-85.8932,35.3253
10,8,246.951,-119.469,1.29054
10,12,85.6899,-115.258,3.49891
10,13,265.183,-117.004,0.919681
14,1,95.2988,-102.613,18.6054
14,2,275.131,-109.522,11.6961
14,3,11.1901,-95.057,26.1615
14,4,253.162,-113.638,7.19665
14,5,224.281,-113.862,7.35608
14,6,239.736,-112.635,8.5835
14,7,91.6364,-103.678,17.541
14,8,3.20518,-81.0162,40.2023
14,9,267.289,-111.899,9.31987
14,11,234.664,-111.565,9.65361
14,12,249.629,-109.969,11.2494
14,13,94.632,-114.418,6.80057
11,2,95.5626,-103.798,17.4207
11,3,223.197,-116.534,6.82884
11,4,25.3514,-94.4949,26.7236
11,5,10.5591,-84.0886,37.1299
11,6,95.2383,-102.207,19.0117
11,9,99.8452,-107.52,13.6982
11,10,17.0591,-90.5875,30.631
11,12,94.6318,-115.086,7.01796
11,14,234.56,-111.56,9.65889
11,16,16.1133,-91.9553,29.2632
2,16,81.6136,-116.397,5.11931
7,1,10.7512,-85.9132,35.3052
7,3,92.1932,-107.491,13.7272
7,4,265.45,-119.852,7.73168
7,6,222.323,-111.132,10.0867
7,8,94.6232,-102.266,18.9526
7,12,233.142,-110.165,11.0539
7,13,3.28416,-85.087,36.1315
7,14,91.6291,-103.678,17.5408
8,1,98.1993,-102.006,19.2125
8,3,10.8853,-87.2854,33.9331
8,5,221.93,-113.974,7.24412
8,7,94.631,-102.266,18.9526
8,14,3.28399,-81.2611,39.9573
8,2,275.324,-118.266,2.95255
8,4,252.334,-123.805,0.369207
8,10,246.973,-119.567,4.63228
8,13,97.6436,-116.094,5.12453
9,1,240.221,-109.806,11.4124
9,2,13.3357,-101.519,19.6992
9,4,80.9,-100.851,20.3672
9,6,29.3528,-94.6977,26.5208
9,10,88.0155,-102.961,18.2573
9,11,99.8047,-107.515,13.7032
9,12,18.3589,-91.7305,29.4879
9,14,267.37,-111.903,9.31544
9,16,86.5718,-100.833,20.3859
12,1,222.394,-111.623,9.59551
12,2,29.3515,-93.1294,28.0891
12,5,95.2636,-103.964,17.2542
12,6,11.1906,-83.3666,37.8519
12,7,232.831,-110.151,11.068
12,9,18.3415,-91.7305,29.4879
12,11,94.6214,-111.49,9.90595
12,13,234.389,-110.712,10.5067
12,14,249.281,-109.954,11.2647
12,16,83.5118,-103.189,18.0297
12,3,238.13,-118.486,2.73209
12,8,249.014,-117.738,3.48034
2,1,251.671,-110.831,10.3879
2,4,74.0925,-100.114,21.1047
2,5,99.38,-103.53,17.6889
2,6,40.8046,-96.1358,25.0827
2,9,13.3965,-101.595,19.6239
2,10,81.8929,-109.347,11.8711
2,11,95.399,-103.784,17.4342
2,12,29.6518,-93.1972,28.0213
2,14,275.76,-109.544,11.6745
2,16,80.9339,-117.319,6.70524
5,2,99.3784,-103.531,17.6871
5,4,35.1961,-105.022,16.1961
5,6,94.6332,-104.878,16.3407
5,8,221.516,-113.956,7.26275
5,10,27.4257,-101.737,19.481
5,11,11.0639,-84.5677,36.6508
5,12,95.2756,-103.966,17.2525
5,13,245.884,-113.717,7.50113
5,14,223.053,-113.808,7.41066
5,16,25.3686,-91.0826,30.1359
6,2,40.8818,-96.1705,25.048
6,4,83.1549,-100.528,20.6903
6,5,94.6212,-104.878,16.3407
6,7,221.383,-111.092,10.1268
6,9,29.6431,-94.7926,26.4259
6,10,88.1229,-102.022,19.1967
6,11,95.2822,-102.213,19.0058
6,12,11.1877,-83.4805,37.738
6,13,223.017,-109.36,11.8582
6,14,238.619,-112.589,8.62979
6,16,85.7637,-103.678,17.5407
2,8,275.254,-118.269,2.94917
2,13,263.758,-117.238,3.9808
6,1,210.779,-115.792,2.18997
10,2,81.6361,-109.317,11.9018
10,4,8.87136,-98.829,22.3895
10,5,27.9262,-101.878,19.3402
10,6,88.2224,-102.028,19.1908
10,8,246.84,-118.521,6.94368
10,9,87.7499,-102.936,18.2826
10,11,17.8673,-91.0041,30.2144
10,16,3.42964,-86.4047,34.8137
10,12,85.5472,-118.617,-1.72114
14,1,95.4403,-102.626,18.5922
14,2,276.106,-109.553,11.6655
14,3,12.3557,-95.9195,25.299
14,4,253.809,-120.893,8.89015
14,5,222.373,-113.788,7.43019
14,6,238.024,-112.573,8.64587
14,7,91.6397,-103.678,17.5404
14,8,3.38998,-81.48,39.7385
14,9,267.51,-111.906,9.31284
14,11,233.842,-111.534,9.68399
14,12,248.842,-109.942,11.2767
14,13,94.6288,-114.418,6.80056
13,1,12.5336,-83.6738,37.5447
13,5,245.273,-113.698,7.52018
13,6,222.387,-109.339,11.88
13,7,3.44063,-85.4952,35.7233
13,12,233.935,-110.697,10.5215
13,14,94.626,-114.418,6.80056
8,12,248.726,-117.74,3.47822
13,2,264.358,-117.251,3.96707
13,3,95.4528,-117.205,4.01326
13,8,97.6436,-116.094,5.12419
13,10,265.436,-123.838,1.58055
13,16,261.974,-117.651,3.567
9,3,255.534,-120.635,0.583371
12,4,79.525,-111.884,10.2084
11,2,95.2755,-103.772,17.4463
11,4,26.8172,-94.9841,26.2344
11,5,11.6461,-84.9395,36.279
11,6,95.3548,-102.217,19.001
11,9,99.6955,-107.507,13.711
11,10,18.2026,-91.152,30.0664
11,14,233.688,-111.527,9.69128
11,16,16.7366,-92.2864,28.9321
11,3,221.125,-115.651,-5.39263
11,12,94.6314,-114.332,-1.13297
5,3,210.371,-121.327,1.37684
6,8,238.022,-115.061,5.30854
7,1,11.4125,-86.4324,34.786
7,3,92.2722,-107.499,13.7197
7,6,220.012,-111.041,10.1774
7,8,94.6233,-102.266,18.9526
7,12,231.796,-110.114,11.1041
7,13,3.49794,-85.6381,35.5803
7,14,91.636,-103.678,17.5402
8,1,98.2654,-102.012,19.2063
8,3,11.4653,-87.7596,33.4589
8,5,219.558,-113.882,7.33627
8,7,94.6306,-102.266,18.9526
8,14,3.47931,-81.7347,39.4838
8,2,275.799,-118.282,2.93676
8,4,252.451,-122.849,3.33544
8,9,266.966,-122.356,-0.00803082
8,10,246.812,-124.983,3.6679
8,12,247.772,-117.697,3.52187
8,13,97.6509,-116.095,5.12387
14,16,245.412,-121.44,-7.88966
9,1,239.48,-109.78,11.4388
9,2,14.5032,-102.244,18.9746
9,4,79.9499,-100.748,20.4705
9,6,31.5433,-95.3251,25.8934
9,10,87.247,-102.884,18.334
9,11,99.6551,-107.502,13.7163
9,12,19.5852,-92.2962,28.9223
9,14,267.544,-111.909,9.30947
9,16,86.0745,-100.782,20.4364
12,1,220.341,-111.542,9.67665
12,2,31.7549,-93.8153,27.4032
12,4,79.5548,-112.874,13.6801
12,5,95.3954,-103.976,17.2423
12,6,12.1358,-84.0644,37.1541
12,7,231.429,-110.098,11.121
12,9,19.5643,-92.2962,28.9223
12,11,94.621,-114.142,8.74183
12,13,233.446,-110.676,10.5423
12,14,248.363,-109.921,11.2973
12,16,83.5048,-103.188,18.03
9,3,255.329,-120.607,0.611569
12,3,236.215,-118.415,2.803
12,8,247.705,-117.692,3.52686
12,10,85.3963,-121.989,1.31778
2,1,251.968,-110.841,10.3779
2,4,72.6238,-99.9393,21.2792
2,5,99.875,-103.573,17.6456
2,6,44.1359,-96.8165,24.402
2,9,14.5519,-102.313,18.9056
2,10,80.7012,-109.22,11.9989
2,11,95.1547,-103.762,17.4566
2,12,32.0982,-93.8846,27.3339
2,14,276.701,-109.573,11.6451
5,2,99.8657,-103.575,17.643
5,4,37.7527,-105.633,15.5859
5,6,94.6295,-104.878,16.3407
5,8,219.004,-113.856,7.36209
5,10,29.7592,-102.447,18.7711
5,11,12.1398,-85.3722,35.8463
5,12,95.4019,-103.978,17.2404
5,13,244.011,-113.651,7.56781
5,14,220.957,-113.726,7.49296
5,16,27.2164,-91.6949,29.5236
4,2,72.5952,-99.9304,21.2881
4,5,37.7869,-105.633,15.5859
4,6,83.6475,-100.574,20.6443
4,9,79.7977,-100.732,20.4868
4,10,9.01699,-99.0479,22.1706
4,11,27.6211,-95.2565,25.962
4,16,10.5527,-95.3128,25.9057
6,8,236.195,-114.069,7.43706
6,12,12.0983,-84.1571,31.7251
6,13,221.109,-109.286,9.00481
5,3,207.9,-121.444,2.40486
2,8,275.772,-118.286,2.93273
2,13,265.132,-117.283,3.93551
2,16,80.0889,-115.54,2.21154
4,7,265.313,-122.953,6.13685
4,8,252.356,-115.711,5.19373
4,12,79.6018,-108.701,6.48889
6,1,207.784,-119.022,2.19108
6,2,44.3013,-96.883,24.3355
6,5,94.6275,-104.878,16.3407
6,7,218.982,-110.994,10.2249
6,9,31.8911,-95.4489,25.7695
6,10,88.4217,-102.054,19.1647
6,11,95.3957,-102.224,18.9949
6,14,236.793,-112.519,8.69956
6,16,86.1324,-103.717,17.5011
10,2,80.4183,-109.186,12.0329
10,4,9.1495,-99.0916,22.1269
10,5,30.3087,-102.591,18.6277
10,6,88.5356,-102.059,19.1599
10,9,86.9349,-102.854,18.3642
10,11,19.1763,-91.6209,29.5976
10,16,3.65344,-86.9663,34.2522
10,12,85.4045,-122.66,5.38579
8,6,235.912,-112.974,8.04932
14,1,95.5833,-102.639,18.5796
14,2,277.028,-109.582,11.6366
14,3,13.3721,-96.6122,24.6063
14,4,254.309,-121.283,6.07208
14,5,220.194,-113.703,7.51528
14,6,236.178,-112.505,8.71351
14,7,91.6532,-103.679,17.5396
14,8,3.59438,-81.994,39.2245
14,9,267.673,-111.911,9.3076
14,11,232.744,-111.494,9.7245
14,12,247.808,-109.906,11.3127
14,13,94.6342,-114.418,6.80056
13,1,13.5821,-84.3705,36.848
13,5,243.324,-113.629,7.58954
13,6,220.437,-109.262,11.9566
13,7,3.67721,-86.0813,35.1372
13,12,232.863,-110.657,10.5615
13,14,94.6201,-114.418,6.80056
14,16,245.205,-119.286,2.02932
13,2,265.737,-117.296,3.92217
13,3,95.5902,-117.218,4.00031
13,8,97.6466,-116.095,5.12343
13,16,261.853,-117.647,3.57123
11,2,95.0663,-103.754,17.4649
11,4,28.3922,-95.4805,25.738
11,5,12.729,-85.7108,35.5077
11,6,95.4669,-102.228,18.991
11,9,99.5429,-107.494,13.7242
11,10,19.5754,-91.7845,29.434
11,14,232.548,-111.485,9.73382
11,16,17.5949,-92.7219,28.4965
11,3,218.995,-114.713,3.25151
11,12,94.6332,-114.789,8.50253
5,9,102.578,-122.377,0.506862
4,14,253.893,-114.814,9.95292
7,1,11.9548,-86.8404,34.378
7,3,92.3426,-107.505,13.7132
7,6,217.575,-110.945,10.2739
7,8,94.6256,-102.266,18.9526
7,12,230.208,-110.055,11.1636
7,13,3.74587,-86.2325,34.986
7,14,91.6468,-103.679,17.5394
7,16,258.677,-122.02,0.804014
16,3,231.426,-113.903,7.31521
16,4,11.0546,-95.6441,25.5744
16,5,28.6078,-92.1127,29.1058
16,6,86.4242,-103.74,17.4784
16,9,85.5749,-100.731,20.487
16,10,3.80108,-87.2283,33.9901
16,11,17.7555,-92.8202,28.3983
16,12,83.5273,-103.186,18.0322
16,1,248.72,-121.297,1.29272
16,2,79.4818,-113.622,5.62641
16,13,261.739,-117.645,3.57317
10,13,265.288,-120.698,1.50289
8,1,98.3273,-102.018,19.2006
8,3,11.9993,-88.1557,33.0627
8,5,216.861,-113.775,7.44362
8,7,94.6283,-102.266,18.9526
8,14,3.69276,-82.2589,38.9596
8,2,276.302,-118.297,2.92102
8,6,234.328,-120.132,6.34165
8,10,246.656,-116.451,6.14547
8,12,246.254,-117.643,3.57547
8,13,97.6575,-116.095,5.12304
9,1,238.851,-109.757,11.4614
9,2,15.6648,-102.91,18.3085
9,4,78.933,-100.636,20.583
9,6,33.8516,-95.9392,25.2793
9,10,86.3505,-102.794,18.4248
9,11,99.5099,-107.489,13.7295
9,12,21.0474,-92.9229,28.2956
9,14,267.669,-111.913,9.3053
9,16,85.4452,-100.717,20.5011
12,1,218.171,-111.455,9.76319
12,2,34.4014,-94.512,26.7065
12,4,79.465,-113.377,11.5894
12,5,95.538,-103.989,17.2293
12,6,12.9631,-84.632,36.5865
12,7,229.788,-110.035,11.1833
12,9,21.0201,-92.9229,28.2956
12,10,85.2571,-118.706,7.55372
12,13,232.244,-110.631,10.5876
12,14,247.202,-109.88,11.3384
12,16,83.4709,-103.186,18.0329
9,3,254.568,-120.581,0.637261
12,3,234.192,-118.34,2.87842
12,8,246.176,-117.637,3.58128
12,11,94.6187,-115.483,3.62569
5,2,100.523,-103.634,17.5844
5,4,40.4306,-106.229,14.9894
5,6,94.6281,-104.878,16.3407
5,8,216.256,-113.746,7.47217
5,10,32.3237,-103.166,18.0524
5,11,13.2094,-86.1058,35.1126
5,12,95.5421,-103.991,17.2272
5,13,241.908,-113.575,7.64335
5,14,218.601,-113.632,7.58645
5,16,29.3175,-92.3424,28.8761
2,1,252.3,-110.855,10.3632
2,4,71.075,-99.7475,21.471
2,5,100.574,-103.634,17.5844
2,6,47.6626,-97.502,23.7165
2,9,15.6539,-103.006,18.2125
2,10,79.3631,-109.071,12.1475
2,11,95.0016,-103.747,17.4716
2,12,34.8241,-94.6172,26.6013
2,14,277.558,-109.603,11.6159
2,16,79.1649,-119.419,7.64195
6,7,216.538,-110.899,9.96263
6,9,34.189,-96.0302,6.9805
6,10,88.7572,-102.085,7.01743
6,12,12.8931,-84.7076,9.9304
6,13,219.063,-109.205,6.73437
6,16,86.5033,-103.753,13.7445
6,8,233.86,-111.83,8.89378
6,11,95.4938,-102.233,18.9853
1,2,252.544,-110.856,10.3624
1,3,94.6273,-106.207,15.0111
1,7,12.0638,-87.0067,34.2118
1,8,98.3277,-102.019,19.199
1,9,238.946,-109.753,11.4654
1,12,217.759,-111.437,9.78114
1,13,14.1283,-84.8032,36.4153
1,14,95.651,-102.648,18.5702
3,1,94.6306,-106.207,15.0111
3,7,92.3614,-107.508,13.7104
3,8,12.0084,-88.2548,32.9637
3,11,217.85,-114.109,8.6288
3,14,13.8899,-97.0659,24.1525
3,16,231.185,-113.888,7.33033
3,9,254.695,-120.576,0.642096
3,12,233.835,-118.324,2.89405
3,13,95.6657,-117.227,3.99119
10,2,79.1013,-109.041,12.1776
10,4,9.32635,-99.2463,21.9722
10,5,32.9175,-103.31,17.9084
10,6,88.883,-102.092,19.1261
10,9,85.9935,-102.759,18.46
10,11,20.7079,-92.2926,28.9259
10,16,3.90325,-87.5522,33.6663
10,12,85.271,-115.963,1.27944
10,13,265.54,-120.597,-2.24818
14,1,95.7045,-102.651,18.568
14,2,277.841,-109.609,11.6091
14,3,14.1866,-97.1676,24.0509
14,4,254.634,-114.601,6.94378
14,5,217.865,-113.607,7.61152
14,6,234.284,-112.432,8.78644
14,7,91.6648,-103.68,17.5387
14,8,3.79633,-82.5249,38.6936
14,9,267.758,-111.914,9.30409
14,11,231.436,-111.443,9.7751
14,12,246.583,-109.861,11.3573
14,13,94.6374,-114.418,6.80056
13,1,14.4975,-84.9326,36.2858
13,5,241.158,-113.551,7.6677
13,6,218.355,-109.179,12.0393
13,7,3.95316,-86.6853,34.5332
13,12,231.542,-110.607,10.6112
13,14,94.6277,-114.418,6.80056
13,2,267.1,-117.34,3.87825
13,3,95.7317,-117.23,3.98829
13,8,97.6647,-116.096,5.12253
13,16,261.684,-117.641,3.57739
11,2,94.954,-103.744,17.4749
11,4,30.0792,-95.9815,25.237
11,5,13.8033,-86.4159,34.8026
11,6,95.5712,-102.237,18.9817
11,9,99.3979,-107.481,13.737
11,10,21.1776,-92.467,28.7514
11,12,94.637,-112.371,10.751
11,14,231.145,-111.432,9.78637
11,16,18.6889,-93.2454,27.9731
11,3,216.739,-112.704,-0.0923071
7,1,12.3941,-87.1509,34.0676
7,3,92.3928,-107.511,13.7078
7,6,215.028,-110.842,10.3763
7,8,94.6185,-102.266,18.9526
7,12,228.392,-109.986,11.2325
7,13,4.01723,-86.8348,34.3837
7,14,91.6493,-103.68,17.5384
1,16,248.66,-122.325,-3.73949
16,3,230.441,-113.867,7.35196
16,4,11.5995,-96.0568,25.1617
16,5,30.8672,-92.7751,28.4434
16,6,86.8055,-103.779,17.4398
16,9,84.8351,-100.656,20.5629
16,10,4.07754,-87.8211,33.3974
16,11,18.8833,-93.3589,27.8596
16,12,83.4906,-103.182,18.0361
16,1,247.707,-117.835,1.46277
16,13,261.524,-117.638,3.58
10,8,245.984,-118.831,-4.4261
8,1,98.3868,-102.023,19.1959
8,3,12.4223,-88.4562,32.7623
8,5,213.93,-113.657,7.56178
8,6,232.035,-109.629,6.67797
8,7,94.6351,-102.266,18.9526
8,14,3.93056,-82.7904,38.4281
9,1,238.398,-109.739,11.4792
9,2,16.7206,-103.501,17.717
9,4,77.865,-100.52,20.6986
9,6,36.1894,-96.5106,24.7079
9,10,85.3438,-102.694,18.5244
9,11,99.3557,-107.477,13.7412
9,12,22.6954,-93.5645,27.654
9,14,267.77,-111.916,9.30276
9,16,84.6949,-100.643,20.5755
8,2,276.786,-118.313,2.90594
