time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
9.2098,veh4,CAM,2,40.3824,nan,nan,-80.8360,120.0000,60.6332,1
9.3218,veh4,CAM,3,52.8669,nan,nan,-68.3516,120.0000,12.9662,1
9.5098,veh4,CAM,2,38.9883,nan,nan,-82.2302,120.0000,69.8285,1
9.5211,veh4,CAM,3,13.1258,nan,nan,-69.1038,120.0000,13.8764,1
9.7211,veh4,CAM,3,50.8975,nan,nan,-70.3210,120.0000,15.3515,1
9.8071,veh4,CAM,2,38.1454,nan,nan,-83.0731,120.0000,78.9844,1
9.9211,veh4,CAM,3,49.5429,nan,nan,-71.6756,120.0000,17.0310,1
10.1071,veh4,CAM,2,36.6973,nan,nan,-84.5212,120.0000,87.8012,1
10.1211,veh4,CAM,3,48.1229,nan,nan,-73.0956,120.0000,18.8146,1
10.3071,veh4,CAM,2,36.3986,nan,nan,-84.8199,120.0000,92.3281,1
10.4071,veh4,CAM,2,36.1990,nan,nan,-85.0195,120.0000,94.3126,1
10.5071,veh4,CAM,2,36.1990,nan,nan,-85.0195,120.0000,96.2348,1
10.6071,veh4,CAM,2,35.7559,nan,nan,-85.4626,120.0000,98.1146,1
10.7056,veh4,CAM,2,35.7559,nan,nan,-85.4626,120.0000,99.9455,1
10.8056,veh4,CAM,2,35.7559,nan,nan,-85.4626,120.0000,101.7153,1
10.9056,veh4,CAM,2,35.3234,nan,nan,-85.8951,120.0000,103.4438,1
10.9311,veh4,CAM,3,44.6091,nan,nan,-76.6094,120.0000,25.8440,1
11.0056,veh4,CAM,2,35.3234,nan,nan,-85.8951,120.0000,105.1141,1
11.1056,veh4,CAM,2,35.1421,nan,nan,-86.0764,120.0000,106.7461,1
11.4056,veh4,CAM,2,34.7449,nan,nan,-86.4736,120.0000,111.3396,1
11.7043,veh4,CAM,2,34.3623,nan,nan,-86.8562,120.0000,115.5100,1
11.7311,veh4,CAM,3,25.7110,nan,nan,-95.5075,120.0000,30.7715,1
12.0043,veh4,CAM,2,34.1887,nan,nan,-87.0298,120.0000,119.2759,1
12.0338,veh4,CAM,3,25.7110,nan,nan,-95.5075,120.0000,31.3735,1
12.3043,veh4,CAM,2,34.0132,nan,nan,-87.2053,120.0000,122.8191,1
12.3338,veh4,CAM,3,46.1174,nan,nan,-75.1010,120.0000,31.6724,1
12.6066,veh4,CAM,2,33.6583,nan,nan,-87.5602,120.0000,126.4392,1
12.6338,veh4,CAM,3,46.0661,nan,nan,-75.1524,120.0000,32.0001,1
12.8338,veh4,CAM,3,45.2844,nan,nan,-75.9341,120.0000,32.1974,1
12.9066,veh4,CAM,2,33.3194,nan,nan,-87.8991,120.0000,130.1341,1
13.0338,veh4,CAM,3,45.2844,nan,nan,-75.9341,120.0000,32.4272,1
13.2066,veh4,CAM,2,33.1467,nan,nan,-88.0718,120.0000,134.0019,1
13.2328,veh4,CAM,3,45.2844,nan,nan,-75.9341,120.0000,32.4629,1
13.4328,veh4,CAM,3,45.9950,nan,nan,-75.2235,120.0000,32.3621,1
13.4958,veh4,CAM,2,32.9738,nan,nan,-88.2446,120.0000,137.9018,1
13.5328,veh4,CAM,3,45.9950,nan,nan,-75.2235,120.0000,32.3190,1
13.6328,veh4,CAM,3,45.1156,nan,nan,-76.1029,120.0000,32.2651,1
13.6958,veh4,CAM,2,32.6576,nan,nan,-88.5609,120.0000,140.6274,1
13.7328,veh4,CAM,3,45.1156,nan,nan,-76.1029,120.0000,32.2249,1
13.7958,veh4,CAM,2,32.6576,nan,nan,-88.5609,120.0000,141.9585,1
13.8266,veh4,CAM,3,45.1156,nan,nan,-76.1029,120.0000,32.1741,1
13.8958,veh4,CAM,2,32.5046,nan,nan,-88.7139,120.0000,143.2754,1
13.9266,veh4,CAM,3,45.1156,nan,nan,-76.1029,120.0000,32.1406,1
13.9958,veh4,CAM,2,32.5046,nan,nan,-88.7139,120.0000,144.5772,1
14.0266,veh4,CAM,3,45.9103,nan,nan,-75.3082,120.0000,32.0916,1
14.0958,veh4,CAM,2,32.5046,nan,nan,-88.7139,120.0000,145.8547,1
14.1266,veh4,CAM,3,45.9103,nan,nan,-75.3082,120.0000,31.9457,1
14.1958,veh4,CAM,2,32.3396,nan,nan,-88.8789,120.0000,147.1018,1
14.2266,veh4,CAM,3,45.9103,nan,nan,-75.3082,120.0000,31.8100,1
14.2958,veh4,CAM,2,32.2001,nan,nan,-89.0184,120.0000,148.3462,1
14.3298,veh4,CAM,3,45.0083,nan,nan,-76.2102,120.0000,31.6708,1
14.3958,veh4,CAM,2,32.2001,nan,nan,-89.0184,120.0000,149.5619,1
14.4298,veh4,CAM,3,45.8519,nan,nan,-75.3666,120.0000,31.5280,1
14.4958,veh4,CAM,2,32.0599,nan,nan,-89.1586,120.0000,150.7457,1
14.5298,veh4,CAM,3,45.8264,nan,nan,-75.3921,120.0000,31.3705,1
14.5958,veh4,CAM,2,32.0599,nan,nan,-89.1586,120.0000,151.9136,1
14.6298,veh4,CAM,3,45.8264,nan,nan,-75.3921,120.0000,31.2208,1
14.6958,veh4,CAM,2,32.0599,nan,nan,-89.1586,120.0000,153.0583,1
14.7298,veh4,CAM,3,45.8264,nan,nan,-75.3921,120.0000,31.0551,1
14.7958,veh4,CAM,2,32.0599,nan,nan,-89.1586,120.0000,154.1784,1
14.8298,veh4,CAM,3,45.7824,nan,nan,-75.4361,120.0000,30.8993,1
14.8958,veh4,CAM,2,31.7851,nan,nan,-89.4334,120.0000,155.2761,1
14.9298,veh4,CAM,3,45.7824,nan,nan,-75.4361,120.0000,30.7745,1
15.0131,veh4,CAM,2,31.7851,nan,nan,-89.4334,120.0000,156.5967,1
15.1131,veh4,CAM,2,31.7851,nan,nan,-89.4334,120.0000,157.6523,1
15.1298,veh4,CAM,3,45.7824,nan,nan,-75.4361,120.0000,30.6771,1
15.2131,veh4,CAM,2,31.7851,nan,nan,-89.4334,120.0000,158.6850,1
15.3131,veh4,CAM,2,31.5252,nan,nan,-89.6933,120.0000,159.7048,1
15.3213,veh4,CAM,3,33.0917,nan,nan,-88.1268,120.0000,30.5679,1
15.4131,veh4,CAM,2,31.5252,nan,nan,-89.6933,120.0000,160.6842,1
15.5131,veh4,CAM,2,31.5252,nan,nan,-89.6933,120.0000,161.6810,1
15.5213,veh4,CAM,3,33.0917,nan,nan,-88.1268,120.0000,30.4581,1
15.6131,veh4,CAM,2,31.5252,nan,nan,-89.6933,120.0000,162.6960,1
15.7131,veh4,CAM,2,31.4022,nan,nan,-89.8163,120.0000,163.7208,1
15.7213,veh4,CAM,3,37.0917,nan,nan,-84.1268,120.0000,30.3362,1
15.9213,veh4,CAM,3,36.9646,nan,nan,-84.2539,120.0000,30.2175,1
16.1106,veh4,CAM,2,31.1562,nan,nan,-90.0623,120.0000,167.3830,1
16.1213,veh4,CAM,3,37.1514,nan,nan,-84.0671,120.0000,30.0961,1
16.3106,veh4,CAM,2,31.1107,nan,nan,-90.1078,120.0000,168.8785,1
16.3231,veh4,CAM,3,33.7720,nan,nan,-87.4465,120.0000,29.9728,1
16.5106,veh4,CAM,2,30.9897,nan,nan,-90.2288,120.0000,169.6869,1
16.5231,veh4,CAM,3,37.0511,nan,nan,-84.1673,120.0000,29.8453,1
16.6106,veh4,CAM,2,30.9897,nan,nan,-90.2288,120.0000,170.1145,1
16.7106,veh4,CAM,2,30.9897,nan,nan,-90.2288,120.0000,170.4005,1
16.8106,veh4,CAM,2,30.9559,nan,nan,-90.2626,120.0000,170.6095,1
16.8231,veh4,CAM,3,24.8748,nan,nan,-96.3437,120.0000,29.6740,1
16.9106,veh4,CAM,2,30.9559,nan,nan,-90.2626,120.0000,170.8303,1
17.0106,veh4,CAM,2,30.9559,nan,nan,-90.2626,120.0000,171.0693,1
17.1106,veh4,CAM,2,30.8380,nan,nan,-90.3805,120.0000,171.3237,1
17.1231,veh4,CAM,3,38.4365,nan,nan,-82.7820,120.0000,29.4886,1
17.1966,veh4,CAM,2,30.8380,nan,nan,-90.3805,120.0000,171.2280,1
17.2966,veh4,CAM,2,30.9708,nan,nan,-90.2477,120.0000,171.5667,1
17.3966,veh4,CAM,2,30.8459,nan,nan,-90.3726,120.0000,171.8999,1
17.4358,veh4,CAM,3,38.2132,nan,nan,-83.0053,120.0000,29.3153,1
17.4966,veh4,CAM,2,30.8459,nan,nan,-90.3726,120.0000,172.2193,1
17.5966,veh4,CAM,2,30.8459,nan,nan,-90.3726,120.0000,172.5359,1
17.6966,veh4,CAM,2,30.7146,nan,nan,-90.5039,120.0000,172.8615,1
17.7358,veh4,CAM,3,38.1800,nan,nan,-83.0385,120.0000,29.1310,1
17.7966,veh4,CAM,2,30.8532,nan,nan,-90.3653,120.0000,173.1692,1
17.8966,veh4,CAM,2,30.8532,nan,nan,-90.3653,120.0000,173.4883,1
17.9966,veh4,CAM,2,30.7381,nan,nan,-90.4804,120.0000,173.7893,1
18.0358,veh4,CAM,3,35.4605,nan,nan,-85.7580,120.0000,28.9476,1
18.1058,veh4,CAM,2,30.7381,nan,nan,-90.4804,120.0000,174.5786,1
18.2058,veh4,CAM,2,15.3057,nan,nan,-105.9128,120.0000,174.8844,1
18.3358,veh4,CAM,3,33.7442,nan,nan,-87.4743,120.0000,28.7701,1
18.4058,veh4,CAM,2,15.0667,nan,nan,-106.1518,120.0000,175.4934,1
18.6058,veh4,CAM,2,15.3493,nan,nan,-105.8692,120.0000,173.7401,1
18.6358,veh4,CAM,3,28.8711,nan,nan,-92.3474,120.0000,27.6199,1
18.8058,veh4,CAM,2,15.3832,nan,nan,-105.8353,120.0000,171.7156,1
18.9358,veh4,CAM,3,44.0069,nan,nan,-77.2116,120.0000,26.1852,1
19.0058,veh4,CAM,2,15.7149,nan,nan,-105.5036,120.0000,169.6330,1
19.2126,veh4,CAM,2,15.7598,nan,nan,-105.4587,120.0000,167.4716,1
19.2358,veh4,CAM,3,43.8992,nan,nan,-77.3193,120.0000,25.3404,1
19.4126,veh4,CAM,2,16.0705,nan,nan,-105.1480,120.0000,165.2644,1
19.5358,veh4,CAM,3,45.7710,nan,nan,-75.4475,120.0000,25.1383,1
19.6033,veh4,CAM,2,16.3661,nan,nan,-104.8524,120.0000,162.9846,1
19.8033,veh4,CAM,2,16.4033,nan,nan,-104.8152,120.0000,160.6483,1
19.8358,veh4,CAM,3,35.6456,nan,nan,-85.5728,120.0000,25.5907,1
20.0033,veh4,CAM,2,35.8995,nan,nan,-85.3190,120.0000,158.2522,1
20.2033,veh4,CAM,2,35.9053,nan,nan,-85.3132,120.0000,155.7856,1
20.2176,veh4,CAM,3,33.3040,nan,nan,-87.9145,120.0000,28.0412,1
20.3963,veh4,CAM,2,17.3907,nan,nan,-103.8278,120.0000,153.3042,1
20.4176,veh4,CAM,3,25.2453,nan,nan,-95.9732,120.0000,28.2755,1
20.5176,veh4,CAM,3,25.8769,nan,nan,-95.3416,120.0000,28.6615,1
20.5963,veh4,CAM,2,17.4137,nan,nan,-103.8048,120.0000,150.7006,1
20.6176,veh4,CAM,3,25.8769,nan,nan,-95.3416,120.0000,28.6625,1
20.7176,veh4,CAM,3,27.9092,nan,nan,-93.3092,120.0000,28.6631,1
20.7963,veh4,CAM,2,17.7666,nan,nan,-103.4519,120.0000,148.0474,1
20.8176,veh4,CAM,3,33.3459,nan,nan,-87.8726,120.0000,28.6572,1
20.9176,veh4,CAM,3,36.9875,nan,nan,-84.2310,120.0000,28.6610,1
21.0031,veh4,CAM,2,6.3682,nan,nan,-114.8503,120.0000,145.3346,1
21.0176,veh4,CAM,3,33.6005,nan,nan,-87.6180,120.0000,28.6632,1
21.1176,veh4,CAM,3,33.6005,nan,nan,-87.6180,120.0000,28.6652,1
21.4366,veh4,CAM,3,36.9905,nan,nan,-84.2280,120.0000,28.6635,1
21.5243,veh4,CAM,2,3.2832,nan,nan,-117.9353,120.0000,140.0398,1
21.7366,veh4,CAM,3,37.0983,nan,nan,-84.1201,120.0000,28.6634,1
