Frame Cars_Data PathLoss RSSI
60 "[{'vehId': 'veh1', 'x_coor': -187.45632757367093, 'y_coor': -491.65374718604676, 'z_coor': 64.09581756591797, 'angle': np.float64(-3.3000409430995505), 'velocity': 5.530002688702108}, {'vehId': 'veh11', 'x_coor': -1013.3754054723206, 'y_coor': -595.9836788692268, 'z_coor': 83.20232391357422, 'angle': np.float64(-7.093175396344759), 'velocity': 11.71193823243957}, {'vehId': 'veh12', 'x_coor': -272.9629267710918, 'y_coor': 263.3787308741754, 'z_coor': 7.742179870605469, 'angle': np.float64(-3.776484514816547), 'velocity': 4.258269528253004}, {'vehId': 'veh3', 'x_coor': 826.0359832178995, 'y_coor': 243.09580987284983, 'z_coor': 5.690120220184326, 'angle': np.float64(-3.9406263354887425), 'velocity': 12.24632129068327}, {'vehId': 'veh6', 'x_coor': -1125.4786609771988, 'y_coor': -473.9379429081008, 'z_coor': 77.19440460205078, 'angle': np.float64(-7.722061997520359), 'velocity': 6.4835188043818555}, {'vehId': 'veh7', 'x_coor': -78.50382683308635, 'y_coor': 154.34938666656296, 'z_coor': 4.396811008453369, 'angle': np.float64(-3.538580606310869), 'velocity': 14.483511676466346}, {'vehId': 'veh8', 'x_coor': -47.50643490263519, 'y_coor': 142.18256133201123, 'z_coor': 4.933859348297119, 'angle': np.float64(-3.4930475831051595), 'velocity': 14.292318199366711}, {'vehId': 'veh9', 'x_coor': -702.5305400815369, 'y_coor': 810.5873628619496, 'z_coor': 6.009424686431885, 'angle': np.float64(-4.33761736224247), 'velocity': 11.282688216640764}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-116.27106), 'veh3': 0, 'veh6': np.float32(-111.63463), 'veh7': np.float32(-103.43009), 'veh8': np.float32(-110.9377), 'veh9': 0}, 'veh11': {'veh1': np.float32(-120.66713), 'veh11': 0, 'veh12': 0, 'veh3': 0, 'veh6': np.float32(-81.86589), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-109.96067), 'veh11': 0, 'veh12': 0, 'veh3': 0, 'veh6': 0, 'veh7': np.float32(-90.07049), 'veh8': np.float32(-102.97157), 'veh9': np.float32(-107.630775)}, 'veh3': {'veh1': 0, 'veh11': 0, 'veh12': 0, 'veh3': 0, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}, 'veh6': {'veh1': np.float32(-111.63469), 'veh11': np.float32(-83.09678), 'veh12': 0, 'veh3': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-103.42841), 'veh11': 0, 'veh12': np.float32(-90.21461), 'veh3': -200, 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-72.96535), 'veh9': -200}, 'veh8': {'veh1': np.float32(-107.87876), 'veh11': 0, 'veh12': np.float32(-103.19289), 'veh3': -200, 'veh6': 0, 'veh7': np.float32(-72.96597), 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': np.float32(-107.630775), 'veh3': 0, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-96.27106), 'veh3': -200, 'veh6': np.float32(-91.63463), 'veh7': np.float32(-83.43009), 'veh8': np.float32(-90.9377), 'veh9': -200}, 'veh11': {'veh1': np.float32(-100.66713), 'veh11': 0, 'veh12': -200, 'veh3': -200, 'veh6': np.float32(-61.86589), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-89.96067), 'veh11': -200, 'veh12': 0, 'veh3': -200, 'veh6': -200, 'veh7': np.float32(-70.07049), 'veh8': np.float32(-82.97157), 'veh9': np.float32(-87.630775)}, 'veh3': {'veh1': -200, 'veh11': -200, 'veh12': -200, 'veh3': 0, 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': -200}, 'veh6': {'veh1': np.float32(-91.63469), 'veh11': np.float32(-63.09678), 'veh12': -200, 'veh3': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-83.42841), 'veh11': -200, 'veh12': np.float32(-70.21461), 'veh3': -180, 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-52.965347), 'veh9': -180}, 'veh8': {'veh1': np.float32(-87.87876), 'veh11': -200, 'veh12': np.float32(-83.19289), 'veh3': -180, 'veh6': -200, 'veh7': np.float32(-52.965973), 'veh8': 0, 'veh9': -180}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': np.float32(-87.630775), 'veh3': -200, 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': 0}}"
61 "[{'vehId': 'veh1', 'x_coor': -186.11060718038152, 'y_coor': -491.8687768007764, 'z_coor': 63.934383392333984, 'angle': np.float64(-3.3000409430995505), 'velocity': 1.3591433283200802}, {'vehId': 'veh11', 'x_coor': -1022.9785417188102, 'y_coor': -585.8962152132757, 'z_coor': 83.07909393310547, 'angle': np.float64(-7.093175396344751), 'velocity': 13.92710372984875}, {'vehId': 'veh12', 'x_coor': -267.62231804515454, 'y_coor': 259.5096046202244, 'z_coor': 7.366837978363037, 'angle': np.float64(-3.767522965401135), 'velocity': 6.592055029096082}, {'vehId': 'veh6', 'x_coor': -1121.9201261043975, 'y_coor': -469.830432159185, 'z_coor': 77.3985824584961, 'angle': np.float64(-2.3187685686314903), 'velocity': 5.483153809705072}, {'vehId': 'veh7', 'x_coor': -65.14217907496709, 'y_coor': 148.82564914720626, 'z_coor': 5.0, 'angle': np.float64(-3.5241750084319614), 'velocity': 14.458952756029808}, {'vehId': 'veh8', 'x_coor': -34.86434755856385, 'y_coor': 137.54698394437844, 'z_coor': 4.511682510375977, 'angle': np.float64(-3.493047583105144), 'velocity': 13.464917619690679}, {'vehId': 'veh9', 'x_coor': -698.658826812065, 'y_coor': 801.0782547067191, 'z_coor': 5.648765563964844, 'angle': np.float64(-4.313303072575302), 'velocity': 10.268158347400986}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-109.83697), 'veh6': np.float32(-111.84005), 'veh7': np.float32(-106.297874), 'veh8': np.float32(-101.23508), 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh6': np.float32(-81.19175), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-109.837814), 'veh11': 0, 'veh12': 0, 'veh6': 0, 'veh7': np.float32(-87.62802), 'veh8': np.float32(-95.34808), 'veh9': np.float32(-107.75903)}, 'veh6': {'veh1': np.float32(-111.60938), 'veh11': np.float32(-81.19171), 'veh12': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-106.58092), 'veh11': 0, 'veh12': np.float32(-90.21727), 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-72.23945), 'veh9': -200}, 'veh8': {'veh1': np.float32(-100.906235), 'veh11': 0, 'veh12': np.float32(-97.72846), 'veh6': 0, 'veh7': np.float32(-72.24723), 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': np.float32(-107.75895), 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-89.83697), 'veh6': np.float32(-91.84005), 'veh7': np.float32(-86.297874), 'veh8': np.float32(-81.23508), 'veh9': -200}, 'veh11': {'veh1': -180, 'veh11': 0, 'veh12': -200, 'veh6': np.float32(-61.19175), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-89.837814), 'veh11': -200, 'veh12': 0, 'veh6': -200, 'veh7': np.float32(-67.62802), 'veh8': np.float32(-75.34808), 'veh9': np.float32(-87.75903)}, 'veh6': {'veh1': np.float32(-91.60938), 'veh11': np.float32(-61.19171), 'veh12': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-86.58092), 'veh11': -200, 'veh12': np.float32(-70.21727), 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-52.23945), 'veh9': -180}, 'veh8': {'veh1': np.float32(-80.906235), 'veh11': -200, 'veh12': np.float32(-77.72846), 'veh6': -200, 'veh7': np.float32(-52.24723), 'veh8': 0, 'veh9': -180}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': np.float32(-87.75895), 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': 0}}"
62 "[{'vehId': 'veh1', 'x_coor': -185.91809859585464, 'y_coor': -491.8995373116294, 'z_coor': 63.91128921508789, 'angle': np.float64(-3.3000409430995328), 'velocity': 0.1944287681218874}, {'vehId': 'veh11', 'x_coor': -1033.605577757404, 'y_coor': -574.7315918938395, 'z_coor': 82.468994140625, 'angle': np.float64(-7.093398816511122), 'velocity': 15.413188058137894}, {'vehId': 'veh12', 'x_coor': -260.22785883398694, 'y_coor': 254.31765590330417, 'z_coor': 6.863168716430664, 'angle': np.float64(-3.756932757213446), 'velocity': 9.033639944717288}, {'vehId': 'veh6', 'x_coor': -1116.48765072647, 'y_coor': -464.7157971317273, 'z_coor': 77.71031951904297, 'angle': np.float64(-2.3863206741914857), 'velocity': 7.461464390722358}, {'vehId': 'veh7', 'x_coor': -51.14728330247772, 'y_coor': 143.517580941888, 'z_coor': 5.0, 'angle': np.float64(-3.493047583105144), 'velocity': 14.968574531412937}, {'vehId': 'veh8', 'x_coor': -21.711282811574392, 'y_coor': 132.9727107413886, 'z_coor': 4.36375617980957, 'angle': np.float64(-3.466186234891842), 'velocity': 13.926682563802608}, {'vehId': 'veh9', 'x_coor': -694.6435634664992, 'y_coor': 791.5570082585549, 'z_coor': 5.571493148803711, 'angle': np.float64(-4.313303072575319), 'velocity': 10.33357409092985}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-109.518234), 'veh6': np.float32(-111.78712), 'veh7': np.float32(-106.95294), 'veh8': np.float32(-99.46976), 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh6': np.float32(-80.343636), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-109.519035), 'veh11': 0, 'veh12': 0, 'veh6': 0, 'veh7': np.float32(-87.79584), 'veh8': np.float32(-94.543625), 'veh9': -200}, 'veh6': {'veh1': np.float32(-111.5578), 'veh11': np.float32(-80.3436), 'veh12': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-106.95358), 'veh11': 0, 'veh12': np.float32(-87.86694), 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-72.19861), 'veh9': -200}, 'veh8': {'veh1': np.float32(-99.53118), 'veh11': 0, 'veh12': np.float32(-96.035385), 'veh6': 0, 'veh7': np.float32(-72.1987), 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-89.518234), 'veh6': np.float32(-91.78712), 'veh7': np.float32(-86.95294), 'veh8': np.float32(-79.46976), 'veh9': -200}, 'veh11': {'veh1': -180, 'veh11': 0, 'veh12': -200, 'veh6': np.float32(-60.343636), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-89.519035), 'veh11': -200, 'veh12': 0, 'veh6': -200, 'veh7': np.float32(-67.79584), 'veh8': np.float32(-74.543625), 'veh9': -180}, 'veh6': {'veh1': np.float32(-91.5578), 'veh11': np.float32(-60.343597), 'veh12': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-86.95358), 'veh11': -200, 'veh12': np.float32(-67.86694), 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-52.19861), 'veh9': -180}, 'veh8': {'veh1': np.float32(-79.53118), 'veh11': -200, 'veh12': np.float32(-76.035385), 'veh6': -200, 'veh7': np.float32(-52.1987), 'veh8': 0, 'veh9': -180}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': -180, 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': 0}}"
63 "[{'vehId': 'veh1', 'x_coor': -185.83942315154604, 'y_coor': -491.9121086827424, 'z_coor': 63.901851654052734, 'angle': np.float64(-3.300040943099544), 'velocity': 0.07946019527382635}, {'vehId': 'veh11', 'x_coor': -1045.5608485198177, 'y_coor': -562.1713416121527, 'z_coor': 81.78264617919922, 'angle': np.float64(-7.093200237735376), 'velocity': 17.34037163627191}, {'vehId': 'veh12', 'x_coor': -250.94159896730014, 'y_coor': 247.75170204301173, 'z_coor': 6.6138200759887695, 'angle': np.float64(-3.7515696266028296), 'velocity': 11.373227525036782}, {'vehId': 'veh13', 'x_coor': 843.514206741386, 'y_coor': 746.4812224063788, 'z_coor': 6.999999523162842, 'angle': np.float64(-5.346266839080765), 'velocity': 0.0}, {'vehId': 'veh6', 'x_coor': -1109.8251005006437, 'y_coor': -458.4430558146358, 'z_coor': 77.53364562988281, 'angle': np.float64(-2.3863206741914857), 'velocity': 9.150963014648552}, {'vehId': 'veh7', 'x_coor': -37.53691186720607, 'y_coor': 138.52695492060718, 'z_coor': 4.5433735847473145, 'angle': np.float64(-3.4930475831051013), 'velocity': 14.496224014404483}, {'vehId': 'veh8', 'x_coor': -9.012499628068099, 'y_coor': 128.7216902010831, 'z_coor': 4.0, 'angle': np.float64(-3.4620045830281088), 'velocity': 13.391382419924632}, {'vehId': 'veh9', 'x_coor': -690.199949769371, 'y_coor': 781.0248399737715, 'z_coor': 5.486131191253662, 'angle': np.float64(-4.312929279913126), 'velocity': 11.431550986584426}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-109.195595), 'veh13': 0, 'veh6': np.float32(-111.468735), 'veh7': np.float32(-101.2392), 'veh8': np.float32(-99.3914), 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': np.float32(-79.3008), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-109.1964), 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-87.90558), 'veh8': np.float32(-96.14102), 'veh9': np.float32(-110.80925)}, 'veh13': {'veh1': 0, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh6': {'veh1': np.float32(-111.46858), 'veh11': np.float32(-80.52052), 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-100.92375), 'veh11': 0, 'veh12': np.float32(-87.96909), 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-72.82826), 'veh9': -200}, 'veh8': {'veh1': np.float32(-99.62976), 'veh11': 0, 'veh12': np.float32(-96.14098), 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-72.82849), 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': np.float32(-110.816765), 'veh13': 0, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-89.195595), 'veh13': -200, 'veh6': np.float32(-91.468735), 'veh7': np.float32(-81.2392), 'veh8': np.float32(-79.3914), 'veh9': -200}, 'veh11': {'veh1': -180, 'veh11': 0, 'veh12': -200, 'veh13': -200, 'veh6': np.float32(-59.300797), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-89.1964), 'veh11': -200, 'veh12': 0, 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-67.90558), 'veh8': np.float32(-76.14102), 'veh9': np.float32(-90.80925)}, 'veh13': {'veh1': -200, 'veh11': -200, 'veh12': -200, 'veh13': 0, 'veh6': -200, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh6': {'veh1': np.float32(-91.46858), 'veh11': np.float32(-60.520523), 'veh12': -200, 'veh13': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-80.92375), 'veh11': -200, 'veh12': np.float32(-67.96909), 'veh13': -200, 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-52.828262), 'veh9': -180}, 'veh8': {'veh1': np.float32(-79.62976), 'veh11': -200, 'veh12': np.float32(-76.14098), 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-52.82849), 'veh8': 0, 'veh9': -180}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': np.float32(-90.816765), 'veh13': -200, 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': 0}}"
64 "[{'vehId': 'veh1', 'x_coor': -185.82405950696943, 'y_coor': -491.9145636047237, 'z_coor': 63.9000129699707, 'angle': np.float64(-3.30004094309954), 'velocity': 0.015516889785761637}, {'vehId': 'veh11', 'x_coor': -1057.4153787750001, 'y_coor': -549.7183170418546, 'z_coor': 81.1020736694336, 'angle': np.float64(-7.0932002377353705), 'velocity': 17.193479542404848}, {'vehId': 'veh12', 'x_coor': -241.6803039419069, 'y_coor': 241.40306708880155, 'z_coor': 6.789400577545166, 'angle': np.float64(-3.7425219056825845), 'velocity': 11.228807344291322}, {'vehId': 'veh13', 'x_coor': 842.4647975284836, 'y_coor': 745.1656752175614, 'z_coor': 7.0, 'angle': np.float64(-5.361671234458301), 'velocity': 1.6850268619833515}, {'vehId': 'veh6', 'x_coor': -1102.1957329399343, 'y_coor': -451.26006319180675, 'z_coor': 77.06893157958984, 'angle': np.float64(-2.386320674191488), 'velocity': 10.47887940905548}, {'vehId': 'veh7', 'x_coor': -24.430611504811168, 'y_coor': 133.88775194919742, 'z_coor': 4.39334774017334, 'angle': np.float64(-3.4661862348918997), 'velocity': 13.904095147609963}, {'vehId': 'veh8', 'x_coor': 3.8749345566027387, 'y_coor': 124.69840106496702, 'z_coor': 3.9038279056549072, 'angle': np.float64(-3.4441923237597405), 'velocity': 13.500586464071095}, {'vehId': 'veh9', 'x_coor': -685.5196874974547, 'y_coor': 770.5383014299506, 'z_coor': 5.415831089019775, 'angle': np.float64(-4.290335913122445), 'velocity': 11.483264642426894}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-109.14653), 'veh13': 0, 'veh6': np.float32(-111.39413), 'veh7': np.float32(-99.49106), 'veh8': np.float32(-99.42), 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': np.float32(-84.016785), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-106.81634), 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-90.914314), 'veh8': np.float32(-96.51703), 'veh9': np.float32(-110.73512)}, 'veh13': {'veh1': 0, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh6': {'veh1': np.float32(-111.394), 'veh11': np.float32(-84.016785), 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-100.40828), 'veh11': 0, 'veh12': np.float32(-90.91289), 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-71.85064), 'veh9': -200}, 'veh8': {'veh1': np.float32(-99.41781), 'veh11': 0, 'veh12': np.float32(-96.51702), 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-71.850655), 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': np.float32(-106.57155), 'veh13': 0, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-89.14653), 'veh13': -200, 'veh6': np.float32(-91.39413), 'veh7': np.float32(-79.49106), 'veh8': np.float32(-79.42), 'veh9': -200}, 'veh11': {'veh1': -180, 'veh11': 0, 'veh12': -200, 'veh13': -200, 'veh6': np.float32(-64.016785), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-86.81634), 'veh11': -200, 'veh12': 0, 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-70.914314), 'veh8': np.float32(-76.51703), 'veh9': np.float32(-90.73512)}, 'veh13': {'veh1': -200, 'veh11': -200, 'veh12': -200, 'veh13': 0, 'veh6': -200, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh6': {'veh1': np.float32(-91.394), 'veh11': np.float32(-64.016785), 'veh12': -200, 'veh13': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-80.40828), 'veh11': -200, 'veh12': np.float32(-70.91289), 'veh13': -200, 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-51.85064), 'veh9': -180}, 'veh8': {'veh1': np.float32(-79.41781), 'veh11': -200, 'veh12': np.float32(-76.51702), 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-51.850655), 'veh8': 0, 'veh9': -180}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': np.float32(-86.57155), 'veh13': -200, 'veh6': -200, 'veh7': -180, 'veh8': -180, 'veh9': 0}}"
65 "[{'vehId': 'veh1', 'x_coor': -185.81622148518227, 'y_coor': -491.9158160244786, 'z_coor': 63.899070739746094, 'angle': np.float64(-3.300040943099544), 'velocity': 0.007916202408946433}, {'vehId': 'veh11', 'x_coor': -1069.012132727927, 'y_coor': -537.5360830095641, 'z_coor': 80.43629455566406, 'angle': np.float64(-7.093200237735376), 'velocity': 16.819607994233692}, {'vehId': 'veh12', 'x_coor': -232.21061890226008, 'y_coor': 235.19689894190435, 'z_coor': 6.5370707511901855, 'angle': np.float64(-3.716033800485809), 'velocity': 11.323258051303178}, {'vehId': 'veh13', 'x_coor': 840.3393146286, 'y_coor': 742.5011540570432, 'z_coor': 7.0, 'angle': np.float64(-5.385724618023764), 'velocity': 3.412868628324941}, {'vehId': 'veh6', 'x_coor': -1092.7372350395415, 'y_coor': -442.35495800439224, 'z_coor': 76.56600952148438, 'angle': np.float64(-2.386320674191488), 'velocity': 12.991176280384206}, {'vehId': 'veh7', 'x_coor': -10.787590944618842, 'y_coor': 129.29694023797958, 'z_coor': 4.0, 'angle': np.float64(-3.466186234891842), 'velocity': 14.39443040866337}, {'vehId': 'veh8', 'x_coor': 16.75191762447912, 'y_coor': 120.70857006252515, 'z_coor': 4.0, 'angle': np.float64(-3.438421361505958), 'velocity': 13.486216374092184}, {'vehId': 'veh9', 'x_coor': -680.6152287531, 'y_coor': 760.3203096654994, 'z_coor': 5.367084980010986, 'angle': np.float64(-4.259213737258518), 'velocity': 11.331790980425813}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': np.float32(-107.32766), 'veh13': 0, 'veh6': np.float32(-111.30211), 'veh7': np.float32(-99.413185), 'veh8': np.float32(-98.947105), 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': np.float32(-83.1687), 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh12': {'veh1': np.float32(-105.894485), 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-91.12868), 'veh8': np.float32(-112.45568), 'veh9': -200}, 'veh13': {'veh1': 0, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh6': {'veh1': np.float32(-111.30209), 'veh11': np.float32(-83.1687), 'veh12': 0, 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh7': {'veh1': np.float32(-99.62613), 'veh11': 0, 'veh12': np.float32(-91.11087), 'veh13': 0, 'veh6': 0, 'veh7': 0, 'veh8': np.float32(-72.056145), 'veh9': -200}, 'veh8': {'veh1': np.float32(-98.94424), 'veh11': 0, 'veh12': np.float32(-112.51196), 'veh13': 0, 'veh6': 0, 'veh7': np.float32(-72.056206), 'veh8': 0, 'veh9': np.float32(-119.92614)}, 'veh9': {'veh1': 0, 'veh11': 0, 'veh12': -200, 'veh13': 0, 'veh6': 0, 'veh7': -200, 'veh8': np.float32(-119.92619), 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': -180, 'veh12': np.float32(-87.32766), 'veh13': -200, 'veh6': np.float32(-91.30211), 'veh7': np.float32(-79.413185), 'veh8': np.float32(-78.947105), 'veh9': -200}, 'veh11': {'veh1': -180, 'veh11': 0, 'veh12': -200, 'veh13': -200, 'veh6': np.float32(-63.1687), 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh12': {'veh1': np.float32(-85.894485), 'veh11': -200, 'veh12': 0, 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-71.12868), 'veh8': np.float32(-92.45568), 'veh9': -180}, 'veh13': {'veh1': -200, 'veh11': -200, 'veh12': -200, 'veh13': 0, 'veh6': -200, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh6': {'veh1': np.float32(-91.30209), 'veh11': np.float32(-63.1687), 'veh12': -200, 'veh13': -200, 'veh6': 0, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh7': {'veh1': np.float32(-79.62613), 'veh11': -200, 'veh12': np.float32(-71.11087), 'veh13': -200, 'veh6': -200, 'veh7': 0, 'veh8': np.float32(-52.056145), 'veh9': -180}, 'veh8': {'veh1': np.float32(-78.94424), 'veh11': -200, 'veh12': np.float32(-92.51196), 'veh13': -200, 'veh6': -200, 'veh7': np.float32(-52.056206), 'veh8': 0, 'veh9': np.float32(-99.92614)}, 'veh9': {'veh1': -200, 'veh11': -200, 'veh12': -180, 'veh13': -200, 'veh6': -200, 'veh7': -180, 'veh8': np.float32(-99.92619), 'veh9': 0}}"
