run_id,tech,vehicle_id,timestamp_ms,lat,lon,heading_deg,speed_mps,accel_mps2,source_camId,message_id,t_s
txPower_-10,nrv2x,9,23793.0,45.0522,7.65494,90.0,6.92,0.4,9,2,21.6
txPower_-10,nrv2x,3,23806.0,45.0523,7.65594,270.0,6.92,0.3,3,2,21.8
txPower_-10,nrv2x,10,23882.0,45.0531,7.6551,90.0,6.92,-1.3,10,2,21.0
txPower_-10,nrv2x,4,23942.0,45.0531,7.65489,90.0,5.53,0.7,4,2,21.8
txPower_-10,nrv2x,4,24142.0,45.0531,7.6549,90.0,5.54,0.1,4,2,22.0
txPower_-10,nrv2x,4,24342.0,45.0531,7.65492,90.0,5.54,0.8,4,2,22.2
txPower_-10,nrv2x,9,24393.0,45.0522,7.65499,90.0,6.93,0.5,9,2,22.2
txPower_-10,nrv2x,3,24406.0,45.0523,7.65589,270.0,6.92,-0.8,3,2,22.4
txPower_-10,nrv2x,10,24482.0,45.0531,7.65516,90.0,6.92,-0.9,10,2,21.6
txPower_-10,nrv2x,4,24542.0,45.0531,7.65493,90.0,5.54,0.8,4,2,22.4
txPower_-10,nrv2x,13,24774.0,45.053,7.65454,236.9,15.25,-0.4,13,2,21.5
txPower_-10,nrv2x,3,25006.0,45.0523,7.65584,270.0,6.93,1.6,3,2,23.0
txPower_-10,nrv2x,13,25074.0,45.053,7.65449,236.9,15.26,0.9,13,2,21.8
txPower_-10,nrv2x,10,25082.0,45.0531,7.65521,90.0,6.93,-0.5,10,2,22.2
txPower_-10,nrv2x,4,25342.0,45.0531,7.65499,90.0,5.54,1.2,4,2,23.2
txPower_-10,nrv2x,13,25374.0,45.053,7.65444,236.9,15.25,-0.9,13,2,22.1
txPower_-10,nrv2x,3,25606.0,45.0523,7.65579,270.0,6.92,-0.5,3,2,23.6
txPower_-10,nrv2x,10,25682.0,45.0531,7.65526,90.0,6.92,-0.2,10,2,22.8
txPower_-10,nrv2x,4,26142.0,45.0531,7.65504,90.0,5.54,0.1,4,2,24.0
txPower_-10,nrv2x,10,26282.0,45.0531,7.65531,90.0,6.93,1.0,10,2,23.4
txPower_-10,nrv2x,10,26882.0,45.0531,7.65536,90.0,6.93,0.9,10,2,24.0
txPower_-10,nrv2x,4,26942.0,45.0531,7.6551,90.0,5.53,-0.7,4,2,24.8
txPower_-10,nrv2x,3,27406.0,45.0523,7.65563,270.0,6.93,1.4,3,2,25.4
txPower_-10,nrv2x,1,27294.0,45.0531,7.65562,270.0,6.93,0.0,1,2,25.2
txPower_-10,nrv2x,10,27482.0,45.0531,7.65542,90.0,6.92,0.3,10,2,24.6
txPower_-10,nrv2x,4,27742.0,45.0531,7.65515,90.0,5.54,0.1,4,2,25.6
txPower_-10,nrv2x,1,27894.0,45.0531,7.65557,270.0,6.93,0.0,1,2,25.8
txPower_-10,nrv2x,3,28006.0,45.0523,7.65558,270.0,6.92,0.1,3,2,26.0
txPower_-10,nrv2x,10,28082.0,45.0531,7.65547,90.0,6.92,-0.6,10,2,25.2
txPower_-10,nrv2x,4,28542.0,45.0531,7.65521,90.0,5.54,0.7,4,2,26.4
txPower_-10,nrv2x,10,28682.0,45.0531,7.65552,90.0,6.92,0.3,10,2,25.8
txPower_-10,nrv2x,3,28606.0,45.0523,7.65553,270.0,6.92,-0.8,3,2,26.6
txPower_-10,nrv2x,1,29094.0,45.0531,7.65546,270.0,6.92,-0.8,1,2,27.0
txPower_-10,nrv2x,10,29282.0,45.0531,7.65557,90.0,6.92,-1.4,10,2,26.4
txPower_-10,nrv2x,3,29206.0,45.0523,7.65547,270.0,6.92,0.4,3,2,27.2
txPower_-10,nrv2x,4,29342.0,45.0531,7.65526,90.0,5.53,-0.9,4,2,27.2
txPower_-10,nrv2x,19,29425.0,45.0532,7.65582,270.0,6.92,-0.2,19,2,24.8
txPower_-10,nrv2x,1,29694.0,45.0531,7.65541,270.0,6.93,0.4,1,2,27.6
txPower_-10,nrv2x,3,29806.0,45.0523,7.65542,270.0,6.92,-0.1,3,2,27.8
txPower_-10,nrv2x,10,29882.0,45.0531,7.65563,90.0,6.92,0.4,10,2,27.0
txPower_-10,nrv2x,5,2024.0,45.0522,7.65499,90.0,6.24,2.0,5,2,0.0
txPower_-10,nrv2x,6,2041.0,45.0531,7.65497,90.0,6.39,3.5,6,2,0.0
txPower_-10,nrv2x,4,2142.0,45.0523,7.65472,303.6,5.53,-0.1,4,2,0.0
txPower_-10,nrv2x,2,2169.0,45.0531,7.6546,236.9,6.64,3.7,2,2,0.0
txPower_-10,nrv2x,5,2224.0,45.0522,7.65501,90.0,6.85,2.3,5,2,0.2
txPower_-10,nrv2x,6,2241.0,45.0531,7.65499,90.0,7.01,3.8,6,2,0.2
txPower_-10,nrv2x,4,2342.0,45.0523,7.65471,303.6,5.53,-1.0,4,2,0.2
txPower_-10,nrv2x,2,2369.0,45.053,7.65459,236.9,7.22,2.3,2,2,0.2
txPower_-10,nrv2x,5,2424.0,45.0522,7.65503,90.0,7.4,2.3,5,2,0.4
txPower_-10,nrv2x,6,2441.0,45.0531,7.65501,90.0,7.62,3.1,6,2,0.4
txPower_-10,nrv2x,12,2479.0,45.0531,7.6549,90.0,1.91,3.6,12,2,0.0
txPower_-10,nrv2x,2,2569.0,45.053,7.65457,236.9,7.84,2.2,2,2,0.4
txPower_-10,nrv2x,5,2624.0,45.0522,7.65504,90.0,7.98,2.2,5,2,0.6
txPower_-10,nrv2x,6,2641.0,45.0531,7.65503,90.0,8.21,2.6,6,2,0.6
txPower_-10,nrv2x,12,2679.0,45.0531,7.6549,90.0,2.6,3.8,12,2,0.2
txPower_-10,nrv2x,2,2769.0,45.053,7.65455,236.9,8.43,2.5,2,2,0.6
txPower_-10,nrv2x,6,2841.0,45.0531,7.65505,90.0,8.31,-0.3,6,2,0.8
txPower_-10,nrv2x,12,2879.0,45.0531,7.65491,90.0,3.27,2.6,12,2,0.4
txPower_-10,nrv2x,10,2882.0,45.0523,7.65475,303.6,3.22,2.5,10,2,0.0
txPower_-10,nrv2x,11,2931.0,45.0522,7.65493,90.0,3.38,3.3,11,2,0.0
txPower_-10,nrv2x,2,2969.0,45.053,7.65453,236.9,9.06,2.4,2,2,0.8
txPower_-10,nrv2x,5,3024.0,45.0522,7.65509,90.0,9.18,3.9,5,2,1.0
txPower_-10,nrv2x,6,3041.0,45.0531,7.65507,90.0,8.32,0.0,6,2,1.0
txPower_-10,nrv2x,12,3079.0,45.0531,7.65492,90.0,3.87,2.9,12,2,0.6
txPower_-10,nrv2x,10,3082.0,45.0523,7.65474,303.6,3.84,3.7,10,2,0.2
txPower_-10,nrv2x,11,3131.0,45.0522,7.65494,90.0,4.03,3.6,11,2,0.2
txPower_-10,nrv2x,4,3142.0,45.0524,7.65467,303.6,5.54,-0.1,4,2,1.0
txPower_-10,nrv2x,2,3169.0,45.053,7.65451,236.9,9.63,2.5,2,2,1.0
txPower_-10,nrv2x,6,3241.0,45.0531,7.65509,90.0,8.32,0.0,6,2,1.2
txPower_-10,nrv2x,5,3224.0,45.0522,7.65511,90.0,9.79,3.2,5,2,1.2
txPower_-10,nrv2x,12,3279.0,45.0531,7.65493,90.0,4.46,2.1,12,2,0.8
txPower_-10,nrv2x,10,3282.0,45.0523,7.65473,303.6,4.43,3.7,10,2,0.4
txPower_-10,nrv2x,11,3331.0,45.0522,7.65495,90.0,4.64,2.4,11,2,0.4
txPower_-10,nrv2x,2,3369.0,45.053,7.65449,236.9,10.27,2.3,2,2,1.2
txPower_-10,nrv2x,12,3479.0,45.0531,7.65494,90.0,5.08,2.3,12,2,1.0
txPower_-10,nrv2x,10,3482.0,45.0523,7.65472,303.6,5.01,2.6,10,2,0.6
txPower_-10,nrv2x,11,3531.0,45.0522,7.65497,90.0,5.22,2.0,11,2,0.6
txPower_-10,nrv2x,2,3569.0,45.053,7.65447,236.9,10.88,2.1,2,2,1.4
txPower_-10,nrv2x,12,3679.0,45.0531,7.65496,90.0,5.68,2.0,12,2,1.2
txPower_-10,nrv2x,10,3682.0,45.0523,7.65471,303.6,5.63,2.3,10,2,0.8
txPower_-10,nrv2x,5,3624.0,45.0522,7.65516,90.0,11.03,2.0,5,2,1.6
txPower_-10,nrv2x,11,3731.0,45.0522,7.65498,90.0,5.8,3.6,11,2,0.8
txPower_-10,nrv2x,2,3769.0,45.053,7.65444,236.9,11.49,3.7,2,2,1.6
txPower_-10,nrv2x,5,3824.0,45.0522,7.65519,90.0,11.09,-1.0,5,2,1.8
txPower_-10,nrv2x,12,3879.0,45.0531,7.65497,90.0,6.27,2.5,12,2,1.4
txPower_-10,nrv2x,10,3882.0,45.0523,7.6547,303.6,6.23,2.1,10,2,1.0
txPower_-10,nrv2x,11,3931.0,45.0522,7.655,90.0,6.45,3.7,11,2,1.0
txPower_-10,nrv2x,4,3942.0,45.0524,7.65462,303.6,5.54,1.1,4,2,1.8
txPower_-10,nrv2x,5,4024.0,45.0522,7.65522,90.0,11.09,-0.3,5,2,2.0
txPower_-10,nrv2x,12,4079.0,45.0531,7.65499,90.0,6.81,2.6,12,2,1.6
txPower_-10,nrv2x,2,3969.0,45.053,7.65442,236.9,12.12,3.2,2,2,1.8
txPower_-10,nrv2x,10,4082.0,45.0523,7.65469,303.6,6.81,2.3,10,2,1.2
txPower_-10,nrv2x,11,4131.0,45.0522,7.65501,90.0,7.08,2.0,11,2,1.2
txPower_-10,nrv2x,5,4224.0,45.0522,7.65525,90.0,11.09,-0.5,5,2,2.2
txPower_-10,nrv2x,12,4279.0,45.0531,7.655,90.0,6.93,-0.3,12,2,1.8
txPower_-10,nrv2x,17,4273.0,45.0522,7.65492,90.0,1.67,3.6,17,2,0.0
txPower_-10,nrv2x,10,4282.0,45.0523,7.65467,303.6,6.93,0.3,10,2,1.4
txPower_-10,nrv2x,11,4331.0,45.0522,7.65503,90.0,7.68,3.9,11,2,1.4
txPower_-10,nrv2x,12,4479.0,45.0531,7.65502,90.0,6.93,1.1,12,2,2.0
txPower_-10,nrv2x,10,4482.0,45.0523,7.65466,303.6,6.93,1.3,10,2,1.6
txPower_-10,nrv2x,17,4473.0,45.0522,7.65492,90.0,2.35,2.8,17,2,0.2
txPower_-10,nrv2x,11,4531.0,45.0522,7.65505,90.0,8.3,3.2,11,2,1.6
txPower_-10,nrv2x,18,4571.0,45.0531,7.6549,90.0,2.68,3.8,18,2,0.0
txPower_-10,nrv2x,5,4624.0,45.0522,7.6553,90.0,11.1,1.6,5,2,2.6
txPower_-10,nrv2x,12,4679.0,45.0531,7.65504,90.0,6.92,-1.4,12,2,2.2
txPower_-10,nrv2x,10,4682.0,45.0523,7.65464,303.6,6.93,0.6,10,2,1.8
txPower_-10,nrv2x,17,4673.0,45.0522,7.65493,90.0,3.02,3.6,17,2,0.4
txPower_-10,nrv2x,11,4731.0,45.0522,7.65507,90.0,8.9,3.0,11,2,1.8
txPower_-10,nrv2x,4,4742.0,45.0524,7.65458,303.6,5.54,0.8,4,2,2.6
txPower_-10,nrv2x,18,4771.0,45.0531,7.65491,90.0,3.34,3.0,18,2,0.2
txPower_-10,nrv2x,10,4882.0,45.0524,7.65463,303.6,6.92,-1.2,10,2,2.0
txPower_-10,nrv2x,17,4873.0,45.0522,7.65494,90.0,3.63,3.0,17,2,0.6
txPower_-10,nrv2x,11,4931.0,45.0522,7.6551,90.0,9.54,2.4,11,2,2.0
txPower_-10,nrv2x,18,4971.0,45.0531,7.65492,90.0,3.96,3.8,18,2,0.4
txPower_-10,nrv2x,5,5024.0,45.0522,7.65536,90.0,11.1,1.2,5,2,3.0
txPower_-10,nrv2x,17,5073.0,45.0522,7.65495,90.0,4.21,3.0,17,2,0.8
txPower_-10,nrv2x,11,5131.0,45.0522,7.65512,90.0,9.7,0.0,11,2,2.2
txPower_-10,nrv2x,18,5171.0,45.0531,7.65493,90.0,4.56,2.3,18,2,0.6
txPower_-10,nrv2x,12,5279.0,45.0531,7.65509,90.0,6.92,-0.8,12,2,2.8
txPower_-10,nrv2x,17,5273.0,45.0522,7.65496,90.0,4.85,3.7,17,2,1.0
txPower_-10,nrv2x,11,5331.0,45.0522,7.65514,90.0,9.7,-0.7,11,2,2.4
txPower_-10,nrv2x,18,5371.0,45.0531,7.65494,90.0,5.17,2.8,18,2,0.8
txPower_-10,nrv2x,5,5424.0,45.0522,7.65541,90.0,11.1,0.0,5,2,3.4
txPower_-10,nrv2x,10,5482.0,45.0524,7.65459,303.6,6.92,-0.6,10,2,2.6
txPower_-10,nrv2x,17,5473.0,45.0522,7.65497,90.0,5.41,2.7,17,2,1.2
txPower_-10,nrv2x,4,5542.0,45.0524,7.65454,303.6,5.53,-1.4,4,2,3.4
txPower_-10,nrv2x,11,5531.0,45.0522,7.65517,90.0,9.7,-0.1,11,2,2.6
txPower_-10,nrv2x,18,5571.0,45.0531,7.65496,90.0,5.81,2.4,18,2,1.0
txPower_-10,nrv2x,17,5673.0,45.0522,7.65499,90.0,6.04,2.6,17,2,1.4
txPower_-10,nrv2x,18,5771.0,45.0531,7.65497,90.0,6.42,2.9,18,2,1.2
txPower_-10,nrv2x,5,5824.0,45.0522,7.65547,90.0,11.09,-0.8,5,2,3.8
txPower_-10,nrv2x,17,5873.0,45.0522,7.655,90.0,6.65,3.4,17,2,1.6
txPower_-10,nrv2x,12,5879.0,45.0531,7.65514,90.0,6.93,0.2,12,2,3.4
txPower_-10,nrv2x,18,5971.0,45.0531,7.65499,90.0,7.02,2.7,18,2,1.4
txPower_-10,nrv2x,11,6031.0,45.0522,7.65523,90.0,9.7,-0.9,11,2,3.1
txPower_-10,nrv2x,17,6073.0,45.0522,7.65502,90.0,7.25,3.8,17,2,1.8
txPower_-10,nrv2x,10,6082.0,45.0524,7.65455,303.6,6.93,1.1,10,2,3.2
txPower_-10,nrv2x,18,6171.0,45.0531,7.65501,90.0,7.61,2.1,18,2,1.6
txPower_-10,nrv2x,5,6224.0,45.0522,7.65552,90.0,11.1,-0.3,5,2,4.2
txPower_-10,nrv2x,17,6273.0,45.0522,7.65504,90.0,7.8,2.7,17,2,2.0
txPower_-10,nrv2x,4,6342.0,45.0524,7.6545,303.6,5.53,0.3,4,2,4.2
txPower_-10,nrv2x,18,6371.0,45.0531,7.65503,90.0,8.22,2.0,18,2,1.8
txPower_-10,nrv2x,12,6479.0,45.0531,7.6552,90.0,6.93,0.0,12,2,4.0
txPower_-10,nrv2x,17,6473.0,45.0522,7.65506,90.0,8.34,3.2,17,2,2.2
txPower_-10,nrv2x,4,6542.0,45.0525,7.65449,307.8,5.53,0.2,4,2,4.4
txPower_-10,nrv2x,18,6571.0,45.0531,7.65505,90.0,8.81,3.5,18,2,2.0
txPower_-10,nrv2x,5,6624.0,45.0522,7.65558,90.0,11.1,0.9,5,2,4.6
txPower_-10,nrv2x,4,6642.0,45.0525,7.65449,312.9,5.53,0.0,4,2,4.5
txPower_-10,nrv2x,10,6682.0,45.0524,7.6545,303.6,6.93,1.4,10,2,3.8
txPower_-10,nrv2x,17,6673.0,45.0522,7.65508,90.0,8.95,3.1,17,2,2.4
txPower_-10,nrv2x,4,6742.0,45.0525,7.65449,318.2,5.53,0.8,4,2,4.6
txPower_-10,nrv2x,18,6771.0,45.0531,7.65507,90.0,9.4,3.6,18,2,2.2
txPower_-10,nrv2x,4,6842.0,45.0525,7.65449,323.6,5.54,0.2,4,2,4.7
txPower_-10,nrv2x,17,6873.0,45.0522,7.6551,90.0,9.55,3.2,17,2,2.6
txPower_-10,nrv2x,4,6942.0,45.0525,7.65449,329.1,5.54,-0.2,4,2,4.8
txPower_-10,nrv2x,18,6971.0,45.0531,7.6551,90.0,10.0,3.9,18,2,2.4
txPower_-10,nrv2x,4,7042.0,45.0525,7.65448,334.5,5.53,-1.6,4,2,4.9
txPower_-10,nrv2x,17,7073.0,45.0522,7.65513,90.0,10.14,2.7,17,2,2.8
txPower_-10,nrv2x,12,7079.0,45.0531,7.65525,90.0,6.92,-0.9,12,2,4.6
txPower_-10,nrv2x,4,7142.0,45.0525,7.65448,339.9,5.53,0.4,4,2,5.0
txPower_-10,nrv2x,18,7171.0,45.0531,7.65512,90.0,10.59,2.6,18,2,2.6
txPower_-10,nrv2x,4,7242.0,45.0525,7.65448,345.0,5.54,-0.6,4,2,5.1
txPower_-10,nrv2x,17,7273.0,45.0522,7.65515,90.0,10.74,3.1,17,2,3.0
txPower_-10,nrv2x,10,7282.0,45.0524,7.65446,303.6,6.93,0.6,10,2,4.4
txPower_-10,nrv2x,4,7342.0,45.0525,7.65448,349.8,5.53,-1.0,4,2,5.2
txPower_-10,nrv2x,18,7371.0,45.0531,7.65515,90.0,11.21,3.4,18,2,2.8
txPower_-10,nrv2x,4,7442.0,45.0525,7.65448,350.5,5.54,0.9,4,2,5.3
txPower_-10,nrv2x,10,7482.0,45.0524,7.65445,310.7,6.93,-0.7,10,2,4.6
txPower_-10,nrv2x,17,7473.0,45.0522,7.65518,90.0,11.1,0.1,17,2,3.2
txPower_-10,nrv2x,4,7542.0,45.0525,7.65448,350.5,5.54,0.0,4,2,5.4
txPower_-10,nrv2x,18,7571.0,45.0531,7.65518,90.0,11.79,3.6,18,2,3.0
txPower_-10,nrv2x,10,7582.0,45.0524,7.65445,317.2,6.93,1.3,10,2,4.7
txPower_-10,nrv2x,11,7531.0,45.0522,7.65541,90.0,9.71,0.8,11,2,4.6
txPower_-10,nrv2x,4,7642.0,45.0525,7.65448,350.5,5.53,0.0,4,2,5.5
txPower_-10,nrv2x,10,7682.0,45.0525,7.65445,324.0,6.93,0.6,10,2,4.8
txPower_-10,nrv2x,17,7673.0,45.0522,7.65521,90.0,11.09,-0.8,17,2,3.4
txPower_-10,nrv2x,12,7679.0,45.0531,7.6553,90.0,6.92,-0.3,12,2,5.2
txPower_-10,nrv2x,18,7771.0,45.0531,7.65521,90.0,12.35,3.3,18,2,3.2
txPower_-10,nrv2x,10,7782.0,45.0525,7.65445,330.9,6.92,-0.5,10,2,4.9
txPower_-10,nrv2x,10,7882.0,45.0525,7.65445,337.6,6.93,1.0,10,2,5.0
txPower_-10,nrv2x,17,7873.0,45.0522,7.65524,90.0,11.1,1.3,17,2,3.6
txPower_-10,nrv2x,18,7971.0,45.0531,7.65524,90.0,13.0,3.8,18,2,3.4
txPower_-10,nrv2x,10,7982.0,45.0525,7.65445,344.1,6.93,1.1,10,2,5.1
txPower_-10,nrv2x,11,8031.0,45.0522,7.65547,90.0,9.71,-0.7,11,2,5.1
txPower_-10,nrv2x,10,8082.0,45.0525,7.65445,350.2,6.92,-0.4,10,2,5.2
txPower_-10,nrv2x,16,8125.0,45.0524,7.65452,303.6,5.72,-0.2,16,2,5.2
txPower_-10,nrv2x,18,8171.0,45.0531,7.65527,90.0,13.56,2.9,18,2,3.6
txPower_-10,nrv2x,10,8182.0,45.0525,7.65444,350.5,6.93,1.3,10,2,5.3
txPower_-10,nrv2x,17,8173.0,45.0522,7.65528,90.0,10.6,-1.9,17,2,3.9
txPower_-10,nrv2x,10,8282.0,45.0525,7.65444,350.5,6.93,1.3,10,2,5.4
txPower_-10,nrv2x,5,8224.0,45.0522,7.6558,90.0,11.1,1.0,5,2,6.2
txPower_-10,nrv2x,18,8371.0,45.0531,7.65531,90.0,13.88,0.8,18,2,3.8
txPower_-10,nrv2x,10,8382.0,45.0525,7.65444,350.5,6.93,0.3,10,2,5.5
txPower_-10,nrv2x,4,8442.0,45.0525,7.65447,350.5,5.53,-0.4,4,2,6.3
txPower_-10,nrv2x,17,8473.0,45.0522,7.65532,90.0,10.13,-1.7,17,2,4.2
txPower_-10,nrv2x,11,8531.0,45.0522,7.65553,90.0,9.7,0.3,11,2,5.6
txPower_-10,nrv2x,18,8571.0,45.0531,7.65534,90.0,13.87,-1.1,18,2,4.0
txPower_-10,nrv2x,17,8573.0,45.0522,7.65533,90.0,9.34,-9.9,17,2,4.3
txPower_-10,nrv2x,17,8673.0,45.0522,7.65534,90.0,8.34,-9.9,17,2,4.4
txPower_-10,nrv2x,11,8731.0,45.0522,7.65556,90.0,8.3,-9.9,11,2,5.8
txPower_-10,nrv2x,16,8725.0,45.0525,7.65449,310.4,5.67,0.0,16,2,5.8
txPower_-10,nrv2x,17,8773.0,45.0522,7.65535,90.0,7.34,-9.9,17,2,4.5
txPower_-10,nrv2x,18,8771.0,45.0531,7.65538,90.0,13.87,-1.5,18,2,4.2
txPower_-10,nrv2x,11,8831.0,45.0522,7.65557,90.0,7.3,-9.9,11,2,5.9
txPower_-10,nrv2x,16,8825.0,45.0525,7.65449,315.7,5.66,-0.7,16,2,5.9
txPower_-10,nrv2x,17,8873.0,45.0522,7.65536,90.0,6.34,-9.9,17,2,4.6
txPower_-10,nrv2x,11,8931.0,45.0522,7.65557,90.0,6.3,-9.9,11,2,6.0
txPower_-10,nrv2x,16,8925.0,45.0525,7.65449,321.2,5.66,-0.7,16,2,6.0
txPower_-10,nrv2x,10,8982.0,45.0525,7.65443,350.5,6.92,0.2,10,2,6.1
txPower_-10,nrv2x,17,8973.0,45.0522,7.65537,90.0,5.53,-1.2,17,2,4.7
txPower_-10,nrv2x,11,9031.0,45.0522,7.65558,90.0,5.3,-9.9,11,2,6.1
txPower_-10,nrv2x,16,9025.0,45.0525,7.65449,326.8,5.64,-1.5,16,2,6.1
txPower_-10,nrv2x,17,9073.0,45.0522,7.65537,90.0,5.53,-1.5,17,2,4.8
txPower_-10,nrv2x,18,9071.0,45.0531,7.65543,90.0,13.88,0.4,18,2,4.5
txPower_-10,nrv2x,11,9131.0,45.0522,7.65559,90.0,4.85,0.5,11,2,6.2
txPower_-10,nrv2x,16,9125.0,45.0525,7.65448,332.4,5.64,-0.3,16,2,6.2
txPower_-10,nrv2x,17,9173.0,45.0522,7.65538,90.0,5.53,-0.1,17,2,4.9
txPower_-10,nrv2x,11,9231.0,45.0522,7.65559,90.0,4.85,0.0,11,2,6.3
txPower_-10,nrv2x,16,9225.0,45.0525,7.65448,337.9,5.63,-0.6,16,2,6.3
txPower_-10,nrv2x,4,9242.0,45.0526,7.65446,350.5,5.53,-0.7,4,2,7.1
txPower_-10,nrv2x,17,9273.0,45.0522,7.65539,90.0,5.54,-0.1,17,2,5.0
txPower_-10,nrv2x,11,9331.0,45.0522,7.6556,90.0,4.84,-0.8,11,2,6.4
txPower_-10,nrv2x,16,9325.0,45.0525,7.65448,343.2,5.63,-1.0,16,2,6.4
txPower_-10,nrv2x,17,9373.0,45.0522,7.65539,90.0,5.54,1.2,17,2,5.1
txPower_-10,nrv2x,18,9371.0,45.0531,7.65548,90.0,13.87,-0.9,18,2,4.8
txPower_-10,nrv2x,16,9425.0,45.0525,7.65448,348.2,5.62,0.0,16,2,6.5
txPower_-10,nrv2x,16,9525.0,45.0525,7.65448,350.5,5.62,0.9,16,2,6.6
txPower_-10,nrv2x,10,9582.0,45.0526,7.65442,350.5,6.93,0.9,10,2,6.7
txPower_-10,nrv2x,16,9625.0,45.0525,7.65448,350.5,5.61,0.2,16,2,6.7
txPower_-10,nrv2x,18,9671.0,45.0531,7.65553,90.0,13.88,0.1,18,2,5.1
txPower_-10,nrv2x,16,9725.0,45.0525,7.65448,350.5,5.6,-1.7,16,2,6.8
txPower_-10,nrv2x,18,9971.0,45.0531,7.65559,90.0,13.87,0.2,18,2,5.4
txPower_-10,nrv2x,4,10042.0,45.0526,7.65445,350.5,5.53,-0.6,4,2,7.9
txPower_-10,nrv2x,10,10182.0,45.0526,7.65441,350.5,6.93,1.3,10,2,7.3
txPower_-10,nrv2x,17,10173.0,45.0522,7.65545,90.0,5.53,-1.2,17,2,5.9
txPower_-10,nrv2x,18,10271.0,45.0531,7.65564,90.0,13.88,0.9,18,2,5.7
txPower_-10,nrv2x,16,10525.0,45.0525,7.65447,350.5,5.59,0.7,16,2,7.6
txPower_-10,nrv2x,18,10571.0,45.0531,7.65569,90.0,13.88,-0.1,18,2,6.0
txPower_-10,nrv2x,10,10782.0,45.0526,7.6544,350.5,6.92,-1.3,10,2,7.9
txPower_-10,nrv2x,4,10842.0,45.0526,7.65444,350.5,5.53,-0.4,4,2,8.7
txPower_-10,nrv2x,18,10871.0,45.0531,7.65574,90.0,13.87,-1.4,18,2,6.3
txPower_-10,nrv2x,17,10973.0,45.0522,7.6555,90.0,5.53,0.0,17,2,6.7
txPower_-10,nrv2x,18,11171.0,45.0531,7.65579,90.0,13.88,0.8,18,2,6.6
txPower_-10,nrv2x,11,11131.0,45.0522,7.65571,90.0,4.85,0.7,11,2,8.2
txPower_-10,nrv2x,16,11325.0,45.0526,7.65446,350.5,5.56,0.8,16,2,8.4
txPower_-10,nrv2x,10,11382.0,45.0527,7.6544,350.5,6.93,0.5,10,2,8.5
txPower_-10,nrv2x,18,11471.0,45.0531,7.65585,90.0,13.87,-1.1,18,2,6.9
txPower_-10,nrv2x,4,11642.0,45.0527,7.65443,350.5,5.53,-1.5,4,2,9.5
txPower_-10,nrv2x,18,11771.0,45.0531,7.6559,90.0,13.87,-1.1,18,2,7.2
txPower_-10,nrv2x,17,11773.0,45.0522,7.65556,90.0,5.53,0.2,17,2,7.5
txPower_-10,nrv2x,10,11982.0,45.0527,7.65439,354.0,6.92,-0.7,10,2,9.1
txPower_-10,nrv2x,18,12071.0,45.0531,7.65595,90.0,13.88,0.7,18,2,7.5
txPower_-10,nrv2x,16,12125.0,45.0526,7.65445,350.5,5.56,0.5,16,2,9.2
txPower_-10,nrv2x,10,12182.0,45.0527,7.65439,359.8,6.92,-0.2,10,2,9.3
txPower_-10,nrv2x,4,12242.0,45.0527,7.65443,355.9,5.54,0.3,4,2,10.1
txPower_-10,nrv2x,10,12382.0,45.0527,7.6544,5.7,6.93,1.5,10,2,9.5
txPower_-10,nrv2x,18,12371.0,45.0531,7.656,90.0,13.88,-0.2,18,2,7.8
txPower_-10,nrv2x,4,12442.0,45.0527,7.65443,0.5,5.53,-1.0,4,2,10.3
txPower_-10,nrv2x,17,12573.0,45.0522,7.65561,90.0,5.55,1.4,17,2,8.3
txPower_-10,nrv2x,10,12582.0,45.0527,7.6544,11.3,6.93,1.6,10,2,9.7
txPower_-10,nrv2x,4,12642.0,45.0527,7.65443,5.2,5.54,1.3,4,2,10.5
txPower_-10,nrv2x,18,12671.0,45.0531,7.65606,90.0,13.88,-0.3,18,2,8.1
txPower_-10,nrv2x,10,12782.0,45.0527,7.6544,11.3,6.93,1.2,10,2,9.9
txPower_-10,nrv2x,4,12842.0,45.0527,7.65444,9.8,5.54,0.1,4,2,10.7
txPower_-10,nrv2x,16,12925.0,45.0526,7.6544,350.5,5.93,2.4,16,2,10.0
txPower_-10,nrv2x,11,12931.0,45.0522,7.65582,90.0,4.84,0.1,11,2,10.0
txPower_-10,nrv2x,10,12982.0,45.0528,7.65441,11.3,6.93,0.5,10,2,10.1
txPower_-10,nrv2x,4,13042.0,45.0527,7.65444,11.3,5.54,1.0,4,2,10.9
txPower_-10,nrv2x,18,12971.0,45.0531,7.65611,90.0,13.88,0.8,18,2,8.4
txPower_-10,nrv2x,16,13125.0,45.0527,7.6544,350.5,6.55,2.5,16,2,10.2
txPower_-10,nrv2x,10,13182.0,45.0528,7.65441,11.3,6.93,-0.3,10,2,10.3
txPower_-10,nrv2x,4,13242.0,45.0527,7.65444,11.3,5.53,0.5,4,2,11.1
txPower_-10,nrv2x,16,13325.0,45.0527,7.6544,350.5,7.18,3.6,16,2,10.4
txPower_-10,nrv2x,17,13373.0,45.0522,7.65567,90.0,5.54,1.1,17,2,9.1
txPower_-10,nrv2x,4,13442.0,45.0528,7.65444,11.3,5.54,0.0,4,2,11.3
txPower_-10,nrv2x,16,13525.0,45.0527,7.65439,350.5,7.36,-0.8,16,2,10.6
txPower_-10,nrv2x,16,13725.0,45.0527,7.65439,350.5,7.33,0.3,16,2,10.8
