time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
35.7903,veh5,lane0_slowdown,2,38.7412,40.8487,0,0,5.555
35.8903,veh5,lane0_slowdown,2,37.5031,28.5897,0,0,5.555
35.9903,veh5,lane0_slowdown,2,36.1901,17.2675,0,0,5.555
36.0903,veh5,lane0_slowdown,2,34.8063,19.7598,0,0,5.555
36.1903,veh5,lane0_slowdown,2,33.3457,21.9522,0,0,5.555
36.2903,veh5,lane0_slowdown,2,31.7925,23.8366,0,0,5.555
36.4006,veh5,lane0_slowdown,2,30.6668,33,0,0,5.555
36.5903,veh5,lane0_slowdown,2,27.019,33,0,0,5.555
36.7903,veh5,lane0_slowdown,2,23.8813,33,0,0,5.555
36.9896,veh5,lane0_slowdown,2,20.7733,33,0,0,5.555
37.1896,veh5,lane0_slowdown,2,17.7245,33,0,0,5.555
37.3896,veh5,lane0_slowdown,2,10.5113,24.3,0,0,5.555
37.4896,veh5,lane0_slowdown,2,9.09544,18,0,0,5.555
37.5896,veh5,lane0_slowdown,2,7.6982,11.6,0,0,5.555
37.6896,veh5,lane0_slowdown,2,6.33452,0,0,0,5.555
37.7896,veh5,lane0_slowdown,2,5.07343,0,0,0,5.555
37.8896,veh5,lane0_slowdown,2,3.97284,0,0,0,5.555
37.9896,veh5,lane0_slowdown,2,3.19698,0,0,0,5.555
38.1896,veh5,lane0_slowdown,2,3.56497,0,0,0,5.555
38.3896,veh5,lane0_slowdown,2,5.76863,0,0,0,5.555
38.5898,veh5,lane0_slowdown,2,8.48939,0,0,0,5.555
38.7898,veh5,lane0_slowdown,2,11.3354,0,0,0,5.555
38.9898,veh5,lane0_slowdown,2,14.2582,0,0,0,5.555
39.1898,veh5,lane0_slowdown,2,17.191,0,0,0,5.555
39.3898,veh5,lane0_slowdown,2,20.1379,0,0,0,5.555
39.5916,veh5,lane0_slowdown,2,23.1173,0,0,0,5.555
39.7916,veh5,lane0_slowdown,2,26.0746,0,0,0,5.555
