time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
2.7331,veh7,CAM,3,39.5460,nan,nan,-81.6725,120.0000,86.0974,1
2.7368,veh7,CAM,2,33.8652,nan,nan,-87.3533,120.0000,110.0891,1
2.7436,veh7,CAM,6,45.7227,nan,nan,-75.4958,120.0000,22.6910,1
2.7523,veh7,CAM,5,38.3595,nan,nan,-82.8590,120.0000,55.7346,1
2.7863,veh7,CAM,4,30.7616,nan,nan,-90.4569,120.0000,71.6394,1
2.8436,veh7,CAM,6,45.7169,nan,nan,-75.5016,120.0000,22.7044,1
2.8863,veh7,CAM,4,30.2645,nan,nan,-90.9540,120.0000,75.9419,1
2.9331,veh7,CAM,3,39.4700,nan,nan,-81.7484,120.0000,86.8292,1
2.9368,veh7,CAM,2,33.6756,nan,nan,-87.5429,120.0000,112.4934,1
2.9426,veh7,CAM,5,38.1717,nan,nan,-83.0468,120.0000,56.3289,1
2.9991,veh7,CAM,4,32.0760,nan,nan,-89.1425,308.0000,75.7191,1
3.0991,veh7,CAM,4,32.0742,nan,nan,-89.1443,308.0000,75.7370,1
3.1276,veh7,CAM,2,33.4800,nan,nan,-87.7385,120.0000,115.2391,1
3.1331,veh7,CAM,3,39.3567,nan,nan,-81.8617,120.0000,87.9413,1
3.1426,veh7,CAM,5,38.0472,nan,nan,-83.1713,120.0000,57.1274,1
3.1481,veh7,CAM,6,45.6690,nan,nan,-75.5495,120.0000,22.8361,1
3.1991,veh7,CAM,4,32.0598,nan,nan,-89.1587,308.0000,75.8631,1
3.2991,veh7,CAM,4,32.0330,nan,nan,-89.1855,308.0000,76.0971,1
3.3253,veh7,CAM,3,37.7613,nan,nan,-83.4572,120.0000,89.4993,1
3.3276,veh7,CAM,2,33.2603,nan,nan,-87.9582,120.0000,118.1793,1
3.3426,veh7,CAM,5,37.8768,nan,nan,-83.3417,120.0000,58.2391,1
3.3991,veh7,CAM,4,31.9942,nan,nan,-89.2243,308.0000,76.4379,1
3.4481,veh7,CAM,6,45.5765,nan,nan,-75.6420,120.0000,23.0768,1
3.5253,veh7,CAM,3,37.5849,nan,nan,-83.6336,120.0000,91.3173,1
3.5276,veh7,CAM,2,33.0288,nan,nan,-88.1897,120.0000,121.3530,1
3.5426,veh7,CAM,5,37.6663,nan,nan,-83.5522,120.0000,59.6579,1
3.5991,veh7,CAM,4,31.8814,nan,nan,-89.3370,308.0000,77.4322,1
3.6638,veh7,CAM,8,40.4754,nan,nan,-80.7431,120.0000,47.0078,1
3.7253,veh7,CAM,3,37.4178,nan,nan,-83.8007,120.0000,93.0736,1
3.7276,veh7,CAM,2,32.8175,nan,nan,-88.4009,120.0000,124.3306,1
3.7426,veh7,CAM,5,36.8616,nan,nan,-84.3568,120.0000,65.5155,1
3.7481,veh7,CAM,6,45.4831,nan,nan,-75.7354,120.0000,23.3221,1
3.7991,veh7,CAM,4,31.7877,nan,nan,-89.4307,308.0000,78.1948,1
3.8416,veh7,CAM,5,35.4081,nan,nan,-85.8103,120.0000,65.3817,1
3.9251,veh7,CAM,2,31.6272,nan,nan,-89.5913,120.0000,126.8803,1
3.9408,veh7,CAM,3,37.2658,nan,nan,-83.9527,120.0000,94.3329,1
3.9416,veh7,CAM,5,35.4114,nan,nan,-85.8071,120.0000,65.3447,1
3.9638,veh7,CAM,8,40.5864,nan,nan,-80.6321,120.0000,46.4211,1
3.9791,veh7,CAM,4,31.6924,nan,nan,-89.5261,293.0000,79.2945,1
4.0408,veh7,CAM,6,45.4569,nan,nan,-75.7616,120.0000,23.4011,1
4.0416,veh7,CAM,5,35.4029,nan,nan,-85.8156,120.0000,65.3957,1
4.1251,veh7,CAM,2,31.4428,nan,nan,-89.7757,120.0000,129.5962,1
4.1408,veh7,CAM,3,37.1085,nan,nan,-84.1100,120.0000,96.0400,1
4.1416,veh7,CAM,5,35.3827,nan,nan,-85.8358,120.0000,65.5346,1
4.1791,veh7,CAM,4,31.5672,nan,nan,-89.6513,305.0000,80.4257,1
4.2408,veh7,CAM,6,45.6293,nan,nan,-75.5892,120.0000,22.9765,1
4.2416,veh7,CAM,5,35.3509,nan,nan,-85.8676,120.0000,65.7666,1
4.2638,veh7,CAM,8,40.5892,nan,nan,-80.6293,120.0000,46.4180,1
4.3251,veh7,CAM,2,31.2525,nan,nan,-89.9660,120.0000,132.4544,1
4.3408,veh7,CAM,3,36.9351,nan,nan,-79.8627,120.0000,97.9610,1
4.3408,veh7,CAM,6,45.7765,nan,nan,-79.8627,120.0000,22.5760,1
4.3416,veh7,CAM,5,35.3078,nan,nan,-85.9107,120.0000,66.0796,1
4.3916,veh7,CAM,4,35.1749,nan,nan,-86.0436,293.0000,81.6282,1
4.4408,veh7,CAM,6,45.9014,nan,nan,-75.3171,120.0000,22.2479,1
4.5383,veh7,CAM,3,38.2309,nan,nan,-82.9876,120.0000,100.1745,1
4.5408,veh7,CAM,6,46.0020,nan,nan,-75.2165,120.0000,21.9858,1
4.5416,veh7,CAM,5,35.1890,nan,nan,-86.0295,120.0000,66.9597,1
4.5438,veh7,CAM,2,31.0375,nan,nan,-90.1810,120.0000,135.3175,1
4.5793,veh7,CAM,8,39.7634,nan,nan,-81.4551,120.0000,47.1399,1
4.5916,veh7,CAM,4,34.9957,nan,nan,-86.2228,120.0000,83.3044,1
4.6408,veh7,CAM,6,46.0763,nan,nan,-75.1422,120.0000,21.7824,1
4.7383,veh7,CAM,3,38.0320,nan,nan,-83.1865,120.0000,102.4839,1
4.7408,veh7,CAM,6,46.1230,nan,nan,-75.0955,120.0000,21.6635,1
4.7416,veh7,CAM,5,35.0296,nan,nan,-86.1889,120.0000,68.1822,1
4.7438,veh7,CAM,2,30.8381,nan,nan,-90.3804,120.0000,138.4555,1
4.7916,veh7,CAM,4,34.7953,nan,nan,-86.4232,120.0000,85.2368,1
4.8793,veh7,CAM,8,39.5536,nan,nan,-81.6649,120.0000,48.2935,1
4.9383,veh7,CAM,3,37.8229,nan,nan,-83.3956,120.0000,104.9753,1
4.9416,veh7,CAM,5,34.8340,nan,nan,-86.3845,120.0000,69.7170,1
4.9438,veh7,CAM,2,30.6357,nan,nan,-90.5828,120.0000,141.7235,1
4.9916,veh7,CAM,4,34.5770,nan,nan,-86.6415,120.0000,87.4043,1
5.0408,veh7,CAM,6,46.0907,nan,nan,-75.1278,120.0000,21.7111,1
5.1383,veh7,CAM,3,37.6054,nan,nan,-83.6130,120.0000,107.6292,1
5.1401,veh7,CAM,5,34.6191,nan,nan,-86.5994,120.0000,71.5513,1
5.1438,veh7,CAM,2,30.4312,nan,nan,-90.7873,120.0000,145.0981,1
5.1793,veh7,CAM,8,39.2570,nan,nan,-81.9615,120.0000,49.9561,1
5.1916,veh7,CAM,4,34.3436,nan,nan,-86.8749,120.0000,89.7725,1
5.2793,veh7,CAM,8,39.2426,nan,nan,-81.9759,120.0000,50.1021,1
5.3401,veh7,CAM,5,34.3670,nan,nan,-85.8096,120.0000,73.6527,1
5.3401,veh7,CAM,3,36.4507,nan,nan,-85.8096,120.0000,110.3774,1
5.3408,veh7,CAM,6,45.8098,nan,nan,-75.4087,120.0000,22.4138,1
5.3438,veh7,CAM,2,30.2252,nan,nan,-90.9933,120.0000,148.5870,1
5.3793,veh7,CAM,8,39.2446,nan,nan,-81.9738,120.0000,50.0912,1
5.3916,veh7,CAM,4,34.0980,nan,nan,-87.1205,120.0000,92.3478,1
5.4793,veh7,CAM,8,39.2455,nan,nan,-81.9730,120.0000,50.0871,1
5.5401,veh7,CAM,5,34.0933,nan,nan,-86.0612,120.0000,76.0150,1
5.5401,veh7,CAM,3,36.2213,nan,nan,-86.0612,120.0000,113.3337,1
5.5406,veh7,CAM,2,30.0185,nan,nan,-91.2000,120.0000,152.1674,1
5.5793,veh7,CAM,8,39.2452,nan,nan,-81.9733,120.0000,50.0790,1
5.5803,veh7,CAM,4,34.5708,nan,nan,-86.6477,293.0000,95.1650,1
5.6528,veh7,CAM,6,45.4574,nan,nan,-75.7611,120.0000,23.4855,1
5.6756,veh7,CAM,8,40.0055,nan,nan,-81.2130,120.0000,49.8189,1
5.7401,veh7,CAM,3,36.0566,nan,nan,-85.1618,120.0000,115.4199,1
5.7406,veh7,CAM,2,29.8703,nan,nan,-91.3482,120.0000,154.7922,1
5.7543,veh7,CAM,5,35.3515,nan,nan,-85.8669,120.0000,77.5436,1
5.7756,veh7,CAM,8,40.1098,nan,nan,-81.1087,120.0000,49.2254,1
5.7803,veh7,CAM,4,34.4267,nan,nan,-86.7918,293.0000,96.7548,1
5.8756,veh7,CAM,8,40.2050,nan,nan,-81.0135,120.0000,48.6894,1
5.9401,veh7,CAM,3,35.9562,nan,nan,-85.2623,120.0000,116.7620,1
5.9406,veh7,CAM,2,29.7683,nan,nan,-91.4502,120.0000,156.6196,1
5.9528,veh7,CAM,6,45.4409,nan,nan,-75.7776,120.0000,23.5340,1
5.9543,veh7,CAM,5,35.2335,nan,nan,-85.9850,120.0000,78.6047,1
5.9803,veh7,CAM,4,34.3169,nan,nan,-86.9016,293.0000,97.9822,1
6.1401,veh7,CAM,3,35.8573,nan,nan,-85.3612,120.0000,118.1052,1
6.1568,veh7,CAM,5,33.6453,nan,nan,-87.5732,120.0000,79.7015,1
6.1756,veh7,CAM,8,40.4305,nan,nan,-80.7880,120.0000,47.4388,1
6.1803,veh7,CAM,4,34.2097,nan,nan,-87.0088,305.0000,99.2031,1
6.2026,veh7,CAM,9,17.0771,nan,nan,-98.2810,120.0000,81.5818,1
6.2401,veh7,CAM,3,35.8132,nan,nan,-85.4052,120.0000,118.7121,1
6.2406,veh7,CAM,2,29.8144,nan,nan,-91.4041,120.0000,156.2550,1
6.2528,veh7,CAM,6,45.4256,nan,nan,-75.7929,120.0000,23.5667,1
6.3026,veh7,CAM,9,13.4591,nan,nan,-101.3538,120.0000,81.0371,1
6.3401,veh7,CAM,3,35.7735,nan,nan,-85.4450,120.0000,119.2646,1
6.3528,veh7,CAM,6,44.0413,nan,nan,-77.1772,120.0000,27.7408,1
6.3568,veh7,CAM,5,33.5364,nan,nan,-87.6820,120.0000,80.7204,1
6.3913,veh7,CAM,4,27.8166,nan,nan,-93.4019,120.0000,100.1512,1
6.4026,veh7,CAM,9,24.0137,nan,nan,-105.0061,120.0000,80.5480,1
6.4401,veh7,CAM,3,35.7379,nan,nan,-85.4806,120.0000,119.7623,1
6.4528,veh7,CAM,6,44.1057,nan,nan,-77.1128,120.0000,27.5268,1
6.4746,veh7,CAM,8,40.5541,nan,nan,-80.6644,120.0000,46.7473,1
6.5026,veh7,CAM,9,12.9483,nan,nan,-96.1306,120.0000,80.1420,1
6.5406,veh7,CAM,2,30.0494,nan,nan,-91.1691,120.0000,152.0839,1
6.5418,veh7,CAM,3,36.6341,nan,nan,-84.5844,120.0000,120.2062,1
6.5528,veh7,CAM,6,44.1617,nan,nan,-77.0568,120.0000,27.3413,1
6.5568,veh7,CAM,5,33.4397,nan,nan,-87.7788,120.0000,81.6420,1
6.5913,veh7,CAM,4,27.7355,nan,nan,-93.4830,120.0000,101.1112,1
6.6001,veh7,CAM,9,27.3642,nan,nan,-95.4207,120.0000,79.8116,1
6.6418,veh7,CAM,3,36.6073,nan,nan,-84.6112,120.0000,120.5934,1
6.6528,veh7,CAM,6,44.2089,nan,nan,-77.0096,120.0000,27.1873,1
6.7001,veh7,CAM,9,31.7835,nan,nan,-97.5729,120.0000,79.5781,1
6.7418,veh7,CAM,3,36.5846,nan,nan,-84.6339,120.0000,120.9173,1
6.7528,veh7,CAM,6,44.2470,nan,nan,-76.9715,120.0000,27.0607,1
6.7568,veh7,CAM,5,33.3550,nan,nan,-87.8634,120.0000,82.4548,1
6.7746,veh7,CAM,8,40.5667,nan,nan,-80.6518,120.0000,46.6618,1
6.7913,veh7,CAM,4,27.6671,nan,nan,-93.5514,120.0000,101.9285,1
6.8418,veh7,CAM,3,36.5660,nan,nan,-84.6525,120.0000,121.1864,1
6.8436,veh7,CAM,2,30.7996,nan,nan,-90.4189,120.0000,147.9283,1
6.8528,veh7,CAM,6,44.2757,nan,nan,-76.9428,120.0000,26.9641,1
6.9353,veh7,CAM,6,44.2919,nan,nan,-76.9266,265.0000,27.2007,1
6.9418,veh7,CAM,3,36.5516,nan,nan,-84.6669,120.0000,121.4064,1
6.9523,veh7,CAM,5,34.8672,nan,nan,-86.3513,120.0000,83.1650,1
6.9746,veh7,CAM,8,40.5817,nan,nan,-80.6368,120.0000,46.5967,1
6.9913,veh7,CAM,4,27.6112,nan,nan,-93.6073,120.0000,102.6074,1
7.0001,veh7,CAM,9,27.4605,nan,nan,-91.5372,120.0000,79.3942,1
7.0353,veh7,CAM,6,44.3034,nan,nan,-76.9151,277.0000,27.1625,1
7.0418,veh7,CAM,3,36.5412,nan,nan,-84.6773,120.0000,121.5633,1
7.0746,veh7,CAM,8,40.5968,nan,nan,-80.6217,120.0000,46.5143,1
7.1418,veh7,CAM,3,36.5350,nan,nan,-84.6835,120.0000,121.6639,1
7.1436,veh7,CAM,2,31.0446,nan,nan,-90.1739,120.0000,143.8134,1
7.1523,veh7,CAM,5,34.8062,nan,nan,-86.4122,120.0000,83.7682,1
7.1746,veh7,CAM,8,40.6055,nan,nan,-80.6130,120.0000,46.4527,1
7.1913,veh7,CAM,4,27.5678,nan,nan,-93.6507,120.0000,103.1385,1
7.2418,veh7,CAM,3,36.5436,nan,nan,-84.6749,120.0000,121.5370,1
7.2736,veh7,CAM,8,40.3049,nan,nan,-80.9136,120.0000,46.4349,1
7.3056,veh7,CAM,9,24.0532,nan,nan,-90.8104,265.0000,80.0024,1
7.3353,veh7,CAM,6,44.2796,nan,nan,-76.9389,265.0000,27.2356,1
7.3418,veh7,CAM,3,36.5339,nan,nan,-84.6846,120.0000,121.6636,1
7.3523,veh7,CAM,5,34.7577,nan,nan,-86.4608,120.0000,84.2468,1
7.3736,veh7,CAM,8,40.3006,nan,nan,-80.9179,120.0000,46.4561,1
7.3933,veh7,CAM,4,33.8319,nan,nan,-87.3866,120.0000,103.5125,1
7.4418,veh7,CAM,3,36.5213,nan,nan,-84.6972,120.0000,121.8362,1
7.4736,veh7,CAM,8,40.2897,nan,nan,-80.9288,120.0000,46.5070,1
7.5523,veh7,CAM,5,34.7218,nan,nan,-86.4967,120.0000,84.6148,1
7.5736,veh7,CAM,8,40.2725,nan,nan,-80.9460,120.0000,46.5971,1
7.5933,veh7,CAM,4,33.8152,nan,nan,-87.4033,120.0000,103.7285,1
7.6056,veh7,CAM,9,28.1003,nan,nan,-102.6307,265.0000,81.3852,1
7.6418,veh7,CAM,3,36.4875,nan,nan,-84.7310,120.0000,122.2940,1
7.6493,veh7,CAM,6,44.0523,nan,nan,-77.1661,120.0000,27.4336,1
7.7523,veh7,CAM,5,34.6981,nan,nan,-86.5203,120.0000,84.8633,1
7.7933,veh7,CAM,4,33.8116,nan,nan,-87.4069,120.0000,103.7941,1
7.8431,veh7,CAM,3,36.7414,nan,nan,-84.4771,120.0000,118.7478,1
7.8703,veh7,CAM,8,39.8366,nan,nan,-81.3819,120.0000,50.6892,1
7.9056,veh7,CAM,9,23.0403,nan,nan,-95.1741,265.0000,85.5719,1
7.9493,veh7,CAM,6,45.3389,nan,nan,-75.8796,120.0000,23.6357,1
7.9578,veh7,CAM,5,37.5661,nan,nan,-83.6523,120.0000,80.5479,1
7.9933,veh7,CAM,4,34.2079,nan,nan,-87.0105,120.0000,99.1683,1
8.0431,veh7,CAM,3,36.7189,nan,nan,-84.4996,120.0000,119.0459,1
8.1373,veh7,CAM,2,30.0042,nan,nan,-91.2143,120.0000,125.6536,1
8.1378,veh7,CAM,5,37.6082,nan,nan,-83.6103,120.0000,80.4356,1
8.1703,veh7,CAM,8,39.8573,nan,nan,-81.3612,120.0000,50.5307,1
8.1933,veh7,CAM,4,34.2712,nan,nan,-86.9473,120.0000,98.4606,1
8.2056,veh7,CAM,9,26.2138,nan,nan,-93.5750,265.0000,86.6595,1
8.2431,veh7,CAM,3,36.6913,nan,nan,-84.5272,120.0000,119.4295,1
8.2488,veh7,CAM,6,45.2285,nan,nan,-75.9900,120.0000,23.6576,1
8.3056,veh7,CAM,9,25.5310,nan,nan,-109.1428,265.0000,86.1873,1
8.3366,veh7,CAM,3,35.7533,nan,nan,-85.4652,120.0000,119.7108,1
8.3378,veh7,CAM,5,37.6701,nan,nan,-83.5484,120.0000,79.8608,1
8.3933,veh7,CAM,4,34.3507,nan,nan,-86.8678,120.0000,97.5791,1
8.4056,veh7,CAM,9,30.9648,nan,nan,-96.6904,265.0000,85.7266,1
8.4373,veh7,CAM,3,36.6799,nan,nan,-84.5386,120.0000,119.7724,1
8.4703,veh7,CAM,8,39.7510,nan,nan,-81.4675,120.0000,51.1269,1
8.5056,veh7,CAM,9,26.2202,nan,nan,-93.4244,265.0000,85.3280,1
8.5373,veh7,CAM,3,36.6806,nan,nan,-84.5379,120.0000,119.7632,1
8.5451,veh7,CAM,5,35.3373,nan,nan,-85.8812,120.0000,78.9956,1
8.5488,veh7,CAM,6,45.2196,nan,nan,-75.9989,120.0000,23.6858,1
8.5923,veh7,CAM,4,32.6741,nan,nan,-88.5444,120.0000,96.5242,1
8.6056,veh7,CAM,9,25.4415,nan,nan,-94.4497,265.0000,85.0033,1
8.6373,veh7,CAM,3,36.6860,nan,nan,-84.5325,120.0000,119.6990,1
8.6961,veh7,CAM,9,29.0757,nan,nan,-91.8324,120.0000,84.6589,1
8.7373,veh7,CAM,3,36.6960,nan,nan,-84.5224,120.0000,119.5637,1
8.7481,veh7,CAM,5,35.4324,nan,nan,-85.7860,120.0000,78.1365,1
8.7673,veh7,CAM,8,38.3690,nan,nan,-82.8495,120.0000,52.2893,1
8.7923,veh7,CAM,4,32.7874,nan,nan,-88.4311,120.0000,95.2879,1
8.7961,veh7,CAM,9,27.4389,nan,nan,-95.3121,120.0000,84.4741,1
8.8373,veh7,CAM,3,36.7107,nan,nan,-84.5078,120.0000,119.3733,1
8.8443,veh7,CAM,6,45.0666,nan,nan,-76.1519,120.0000,23.7043,1
8.8673,veh7,CAM,8,38.3343,nan,nan,-82.8842,120.0000,52.4917,1
8.9373,veh7,CAM,3,36.7301,nan,nan,-84.4884,120.0000,119.1121,1
8.9481,veh7,CAM,5,35.5443,nan,nan,-85.6742,120.0000,77.1435,1
8.9673,veh7,CAM,8,38.3518,nan,nan,-82.8667,120.0000,52.3841,1
8.9923,veh7,CAM,4,32.9186,nan,nan,-88.2998,120.0000,93.8704,1
9.0376,veh7,CAM,3,36.3933,nan,nan,-84.8251,120.0000,118.7878,1
9.0673,veh7,CAM,8,38.3667,nan,nan,-82.8518,120.0000,52.2964,1
9.0961,veh7,CAM,9,22.3715,nan,nan,-98.1735,120.0000,84.3345,1
9.1343,veh7,CAM,2,33.8696,nan,nan,-87.3489,120.0000,110.0792,1
9.1376,veh7,CAM,3,36.4222,nan,nan,-84.7963,120.0000,118.4003,1
9.1443,veh7,CAM,6,45.0589,nan,nan,-76.1596,120.0000,23.7291,1
9.1481,veh7,CAM,5,35.6731,nan,nan,-85.5453,120.0000,76.0084,1
9.1673,veh7,CAM,8,38.3790,nan,nan,-82.8395,120.0000,52.2212,1
9.1923,veh7,CAM,4,33.0685,nan,nan,-88.1499,120.0000,92.2794,1
9.2376,veh7,CAM,3,36.4559,nan,nan,-84.7626,120.0000,117.9500,1
9.2673,veh7,CAM,8,38.3886,nan,nan,-82.8299,120.0000,52.1581,1
9.3376,veh7,CAM,3,36.4916,nan,nan,-84.7269,120.0000,117.4603,1
9.3418,veh7,CAM,5,38.2806,nan,nan,-82.9379,120.0000,74.7471,1
9.3673,veh7,CAM,8,38.3955,nan,nan,-82.8230,120.0000,52.1154,1
9.3896,veh7,CAM,4,30.5100,nan,nan,-90.7085,120.0000,90.6717,1
9.3983,veh7,CAM,9,23.7834,nan,nan,-94.2373,120.0000,84.8234,1
9.4376,veh7,CAM,3,36.5275,nan,nan,-84.6910,120.0000,116.9782,1
9.4398,veh7,CAM,6,45.0520,nan,nan,-76.1665,120.0000,23.9013,1
9.4671,veh7,CAM,8,38.8516,nan,nan,-82.3669,120.0000,52.0921,1
9.5376,veh7,CAM,3,36.5636,nan,nan,-84.6549,120.0000,116.4882,1
9.5418,veh7,CAM,5,38.4452,nan,nan,-82.7732,120.0000,73.3442,1
9.5896,veh7,CAM,4,30.6992,nan,nan,-90.5193,120.0000,88.7264,1
9.6376,veh7,CAM,3,36.5998,nan,nan,-84.6187,120.0000,116.0057,1
9.6848,veh7,CAM,10,16.6744,nan,nan,-94.8987,120.0000,99.8295,1
9.6983,veh7,CAM,9,28.8007,nan,nan,-99.9676,120.0000,85.9460,1
9.7398,veh7,CAM,6,45.0453,nan,nan,-76.1732,120.0000,23.9234,1
9.7418,veh7,CAM,5,38.6280,nan,nan,-82.5905,120.0000,71.8226,1
9.7671,veh7,CAM,8,38.8481,nan,nan,-82.3704,120.0000,52.1064,1
9.7896,veh7,CAM,4,30.9078,nan,nan,-90.3107,120.0000,86.6233,1
9.9418,veh7,CAM,5,38.8268,nan,nan,-82.3917,120.0000,70.1987,1
9.9848,veh7,CAM,10,32.1592,nan,nan,-96.8239,120.0000,101.4952,1
9.9896,veh7,CAM,4,31.1326,nan,nan,-90.0859,120.0000,84.4100,1
9.9983,veh7,CAM,9,26.4705,nan,nan,-93.6784,120.0000,87.0022,1
10.0338,veh7,CAM,3,35.6337,nan,nan,-85.5848,120.0000,114.0671,1
10.0398,veh7,CAM,6,45.0390,nan,nan,-76.1795,120.0000,23.9442,1
10.0671,veh7,CAM,8,38.8204,nan,nan,-82.3981,120.0000,52.2673,1
10.0983,veh7,CAM,9,15.8873,nan,nan,-90.7670,120.0000,87.2061,1
10.1341,veh7,CAM,2,34.1826,nan,nan,-87.0359,120.0000,94.4983,1
10.1418,veh7,CAM,5,39.0420,nan,nan,-82.1765,120.0000,68.4880,1
10.1896,veh7,CAM,4,31.3742,nan,nan,-89.8443,120.0000,82.1018,1
10.1983,veh7,CAM,9,27.0281,nan,nan,-96.6506,120.0000,87.4641,1
10.2791,veh7,CAM,10,25.1789,nan,nan,-106.0525,120.0000,103.8464,1
10.2983,veh7,CAM,9,27.6214,nan,nan,-97.0760,120.0000,87.7624,1
10.3398,veh7,CAM,6,45.0332,nan,nan,-76.1853,120.0000,23.9560,1
10.3418,veh7,CAM,5,39.2746,nan,nan,-81.9439,120.0000,66.6827,1
10.3671,veh7,CAM,8,38.7689,nan,nan,-82.4496,120.0000,52.5736,1
10.3896,veh7,CAM,4,31.6333,nan,nan,-89.5852,120.0000,79.6913,1
10.3983,veh7,CAM,9,24.0634,nan,nan,-93.4876,120.0000,88.1140,1
10.4338,veh7,CAM,3,35.7829,nan,nan,-85.4356,120.0000,112.1184,1
10.5066,veh7,CAM,9,22.8863,nan,nan,-99.3741,120.0000,88.6432,1
10.5433,veh7,CAM,5,36.9480,nan,nan,-84.2705,120.0000,64.7828,1
10.5791,veh7,CAM,10,33.0029,nan,nan,-94.9922,120.0000,106.9905,1
10.5896,veh7,CAM,4,31.9106,nan,nan,-90.6378,120.0000,77.1941,1
10.6398,veh7,CAM,6,45.0278,nan,nan,-76.1907,120.0000,23.9746,1
10.6671,veh7,CAM,8,38.6945,nan,nan,-82.5240,120.0000,53.0312,1
10.7433,veh7,CAM,5,37.2182,nan,nan,-84.0003,120.0000,62.8040,1
10.7886,veh7,CAM,4,36.6987,nan,nan,-84.5198,120.0000,74.6025,1
10.8101,veh7,CAM,9,22.5284,nan,nan,-94.9083,305.0000,90.2394,1
10.8338,veh7,CAM,3,35.9349,nan,nan,-85.2836,120.0000,110.1758,1
10.8791,veh7,CAM,10,29.0112,nan,nan,-92.2819,120.0000,110.7926,1
10.9396,veh7,CAM,6,45.2684,nan,nan,-75.9501,120.0000,23.9843,1
10.9691,veh7,CAM,8,39.0105,nan,nan,-82.2080,120.0000,53.6189,1
10.9886,veh7,CAM,4,37.0148,nan,nan,-84.2037,120.0000,71.9397,1
11.0433,veh7,CAM,5,37.6629,nan,nan,-83.5556,120.0000,59.6746,1
11.0691,veh7,CAM,8,39.6990,nan,nan,-81.5195,120.0000,49.5337,1
11.1101,veh7,CAM,9,29.4640,nan,nan,-88.4748,293.0000,92.0877,1
11.1398,veh7,CAM,2,36.7622,nan,nan,-84.4563,120.0000,78.8995,1
11.1691,veh7,CAM,8,39.6998,nan,nan,-81.5187,120.0000,49.5305,1
11.1816,veh7,CAM,10,23.6948,nan,nan,-104.9788,120.0000,115.3094,1
11.2338,veh7,CAM,3,36.0886,nan,nan,-85.1298,120.0000,108.2367,1
11.2396,veh7,CAM,6,45.2669,nan,nan,-75.9516,120.0000,23.9906,1
11.2691,veh7,CAM,8,39.7047,nan,nan,-81.5138,120.0000,49.5037,1
11.2816,veh7,CAM,10,18.3303,nan,nan,-105.0720,120.0000,115.8326,1
11.2886,veh7,CAM,4,37.5241,nan,nan,-83.6944,120.0000,67.8450,1
11.3396,veh7,CAM,6,45.2733,nan,nan,-75.9451,120.0000,23.9720,1
11.3433,veh7,CAM,5,38.1437,nan,nan,-83.0748,120.0000,56.4505,1
11.3691,veh7,CAM,8,39.7160,nan,nan,-81.5024,120.0000,49.4329,1
11.3816,veh7,CAM,10,18.9747,nan,nan,-95.7460,120.0000,116.1993,1
11.4101,veh7,CAM,9,27.3586,nan,nan,-91.0443,293.0000,94.1748,1
11.4396,veh7,CAM,6,45.2845,nan,nan,-75.9340,120.0000,23.9426,1
