time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
20.3641,veh12,CAM,8,20.8244,nan,nan,-99.1303,120.0000,162.7389,1
20.3763,veh12,CAM,10,34.9903,nan,nan,-86.2282,120.0000,91.5334,1
20.3886,veh12,CAM,11,42.8412,nan,nan,-78.3773,120.0000,48.5423,1
20.4403,veh12,CAM,6,24.3742,nan,nan,-96.8443,120.0000,204.7117,1
20.4481,veh12,CAM,3,13.5434,nan,nan,-107.6751,120.0000,318.0524,1
20.4481,veh12,CAM,3,13.5509,nan,nan,-107.6676,120.0000,317.8600,1
20.4886,veh12,CAM,11,42.7969,nan,nan,-78.4216,120.0000,48.7763,1
20.5388,veh12,CAM,3,8.1621,nan,nan,-113.0564,120.0000,317.6355,1
20.5446,veh12,CAM,5,14.7364,nan,nan,-106.4821,120.0000,265.2029,1
20.5886,veh12,CAM,11,42.7380,nan,nan,-78.4805,120.0000,49.1005,1
20.6051,veh12,CAM,9,34.2900,nan,nan,-86.9285,293.0000,135.2813,1
20.6801,veh12,CAM,10,34.7548,nan,nan,-86.4636,120.0000,93.9717,1
20.6886,veh12,CAM,11,42.6651,nan,nan,-78.5534,120.0000,49.5070,1
20.7436,veh12,CAM,5,12.2280,nan,nan,-108.9905,120.0000,268.7204,1
20.7481,veh12,CAM,3,13.5660,nan,nan,-107.6525,120.0000,317.3041,1
20.7751,veh12,CAM,7,28.0155,nan,nan,-93.2030,293.0000,186.1467,1
20.8641,veh12,CAM,8,21.2230,nan,nan,-99.4731,120.0000,163.6901,1
20.9406,veh12,CAM,6,19.4808,nan,nan,-101.7376,120.0000,205.1438,1
20.9436,veh12,CAM,5,12.1565,nan,nan,-109.0619,120.0000,270.9371,1
20.9531,veh12,CAM,3,18.9097,nan,nan,-102.3088,120.0000,315.5004,1
20.9801,veh12,CAM,10,34.6299,nan,nan,-86.5886,120.0000,95.2485,1
