time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
3.3276,veh6,CAM,2,28.6614,nan,nan,-92.5571,120.0000,106.5187,1
3.3426,veh6,CAM,5,41.9035,nan,nan,-79.3150,120.0000,37.2777,1
3.3991,veh6,CAM,4,39.1262,nan,nan,-82.0923,308.0000,58.7210,1
3.5253,veh6,CAM,3,36.7671,nan,nan,-84.4513,120.0000,76.3014,1
3.5276,veh6,CAM,2,28.4230,nan,nan,-92.7954,120.0000,109.4701,1
3.5426,veh6,CAM,5,41.5636,nan,nan,-79.6549,120.0000,38.7627,1
3.5811,veh6,CAM,7,45.4178,nan,nan,-75.8006,265.0000,23.6779,1
3.5991,veh6,CAM,4,38.9408,nan,nan,-82.2777,308.0000,59.9912,1
3.6638,veh6,CAM,8,30.4351,nan,nan,-90.7834,120.0000,66.2955,1
3.7253,veh6,CAM,3,36.5214,nan,nan,-84.6971,120.0000,78.4809,1
3.7276,veh6,CAM,2,28.1782,nan,nan,-93.0403,120.0000,112.5958,1
3.7426,veh6,CAM,5,40.1377,nan,nan,-81.0807,120.0000,45.7484,1
3.7811,veh6,CAM,7,45.3787,nan,nan,-75.8398,293.0000,23.7995,1
3.7991,veh6,CAM,4,38.7083,nan,nan,-82.5102,308.0000,61.6354,1
3.8416,veh6,CAM,5,41.0299,nan,nan,-80.1886,120.0000,46.1719,1
3.8811,veh6,CAM,7,45.3698,nan,nan,-75.8487,293.0000,23.8233,1
3.9251,veh6,CAM,2,25.0804,nan,nan,-96.1381,120.0000,115.8672,1
3.9408,veh6,CAM,3,36.2291,nan,nan,-84.9894,120.0000,80.7464,1
3.9416,veh6,CAM,5,40.9248,nan,nan,-80.2937,120.0000,46.7238,1
3.9638,veh6,CAM,8,30.3528,nan,nan,-90.8657,120.0000,66.9330,1
3.9791,veh6,CAM,4,38.4363,nan,nan,-82.7822,293.0000,63.7889,1
3.9811,veh6,CAM,7,45.3611,nan,nan,-75.8574,265.0000,23.8471,1
4.0416,veh6,CAM,5,40.7995,nan,nan,-80.4190,120.0000,47.3927,1
4.0811,veh6,CAM,7,45.3527,nan,nan,-75.8658,265.0000,23.8709,1
4.1251,veh6,CAM,2,24.8276,nan,nan,-96.3909,120.0000,119.2871,1
4.1408,veh6,CAM,3,35.9540,nan,nan,-85.2645,120.0000,83.3453,1
4.1416,veh6,CAM,5,40.6636,nan,nan,-80.5549,120.0000,48.1306,1
4.1748,veh6,CAM,7,45.2686,nan,nan,-75.9498,293.0000,23.5505,1
4.1791,veh6,CAM,4,38.1694,nan,nan,-83.0491,305.0000,65.7668,1
4.2416,veh6,CAM,5,40.6163,nan,nan,-80.6022,120.0000,48.3943,1
4.2638,veh6,CAM,8,30.3610,nan,nan,-90.8575,120.0000,66.8776,1
4.2748,veh6,CAM,7,45.4301,nan,nan,-75.7884,293.0000,23.1198,1
4.3251,veh6,CAM,2,24.6964,nan,nan,-96.5221,120.0000,121.0956,1
4.3416,veh6,CAM,5,40.5642,nan,nan,-80.6543,120.0000,48.6782,1
4.3916,veh6,CAM,4,39.9151,nan,nan,-81.3034,293.0000,66.3788,1
4.5383,veh6,CAM,3,39.2092,nan,nan,-82.0093,120.0000,85.8257,1
4.5416,veh6,CAM,5,40.4467,nan,nan,-80.7717,120.0000,49.3279,1
4.5438,veh6,CAM,2,24.5603,nan,nan,-96.6582,120.0000,122.5445,1
4.5748,veh6,CAM,7,45.7815,nan,nan,-75.4370,293.0000,22.1972,1
4.5793,veh6,CAM,8,29.1848,nan,nan,-92.0337,120.0000,66.2011,1
4.5916,veh6,CAM,4,39.7851,nan,nan,-81.4333,120.0000,67.3700,1
4.7383,veh6,CAM,3,39.0841,nan,nan,-82.1344,120.0000,87.0663,1
4.7416,veh6,CAM,5,40.3126,nan,nan,-80.9059,120.0000,50.0921,1
4.7438,veh6,CAM,2,24.4358,nan,nan,-96.7827,120.0000,124.3132,1
4.7916,veh6,CAM,4,39.6482,nan,nan,-81.5703,120.0000,68.4414,1
4.8708,veh6,CAM,7,46.1409,nan,nan,-75.0776,293.0000,21.8913,1
4.8793,veh6,CAM,8,29.1547,nan,nan,-92.0638,120.0000,66.4228,1
4.9383,veh6,CAM,3,38.9560,nan,nan,-82.2625,120.0000,88.3624,1
4.9416,veh6,CAM,5,40.1634,nan,nan,-81.0551,120.0000,50.9542,1
4.9438,veh6,CAM,2,24.3107,nan,nan,-96.9078,120.0000,126.1237,1
4.9916,veh6,CAM,4,39.5050,nan,nan,-81.7135,120.0000,69.5865,1
5.1383,veh6,CAM,3,38.8252,nan,nan,-82.3933,120.0000,89.7004,1
5.1401,veh6,CAM,5,40.0091,nan,nan,-81.2094,120.0000,51.9169,1
5.1438,veh6,CAM,2,24.1853,nan,nan,-97.0332,120.0000,127.9589,1
5.1708,veh6,CAM,7,45.9977,nan,nan,-75.2208,293.0000,22.2268,1
5.1793,veh6,CAM,8,29.0014,nan,nan,-92.2171,120.0000,67.5779,1
5.1916,veh6,CAM,4,39.3563,nan,nan,-81.8622,120.0000,70.7848,1
5.2793,veh6,CAM,8,29.0240,nan,nan,-92.1945,120.0000,67.4843,1
5.3401,veh6,CAM,3,35.3947,nan,nan,-83.6036,120.0000,90.9465,1
5.3401,veh6,CAM,5,39.8350,nan,nan,-83.6036,120.0000,52.9652,1
5.3438,veh6,CAM,2,24.0595,nan,nan,-97.1589,120.0000,129.8330,1
5.3793,veh6,CAM,8,29.0582,nan,nan,-92.1602,120.0000,67.2152,1
5.3916,veh6,CAM,4,39.2028,nan,nan,-82.0157,120.0000,72.0529,1
5.4708,veh6,CAM,7,45.6208,nan,nan,-75.5977,293.0000,23.1763,1
5.4793,veh6,CAM,8,29.0867,nan,nan,-92.1318,120.0000,66.9916,1
5.5401,veh6,CAM,3,35.2595,nan,nan,-83.7634,120.0000,92.3749,1
5.5401,veh6,CAM,5,39.6506,nan,nan,-83.7634,120.0000,54.1073,1
5.5406,veh6,CAM,2,23.9337,nan,nan,-97.2848,120.0000,131.7291,1
5.5793,veh6,CAM,8,29.1091,nan,nan,-92.1093,120.0000,66.8060,1
5.5803,veh6,CAM,4,36.0151,nan,nan,-85.2034,293.0000,73.5202,1
5.6668,veh6,CAM,7,45.4568,nan,nan,-75.7617,293.0000,23.8064,1
5.6756,veh6,CAM,8,30.4026,nan,nan,-90.8159,120.0000,66.6752,1
5.7401,veh6,CAM,3,35.1226,nan,nan,-86.0959,120.0000,93.8516,1
5.7406,veh6,CAM,2,23.8078,nan,nan,-97.4107,120.0000,133.6609,1
5.7543,veh6,CAM,5,38.4620,nan,nan,-82.7565,120.0000,55.1820,1
5.7668,veh6,CAM,7,45.4512,nan,nan,-75.7673,293.0000,23.8182,1
5.7756,veh6,CAM,8,30.4129,nan,nan,-90.8056,120.0000,66.5909,1
5.7803,veh6,CAM,4,35.8540,nan,nan,-85.3645,293.0000,74.8971,1
5.8668,veh6,CAM,7,45.4457,nan,nan,-75.7728,293.0000,23.8299,1
5.8756,veh6,CAM,8,30.4170,nan,nan,-90.8015,120.0000,66.5566,1
5.9401,veh6,CAM,3,34.9842,nan,nan,-86.2343,120.0000,95.3610,1
5.9406,veh6,CAM,2,23.6819,nan,nan,-97.5365,120.0000,135.6130,1
5.9543,veh6,CAM,5,38.2606,nan,nan,-82.9579,120.0000,56.4840,1
5.9668,veh6,CAM,7,45.4404,nan,nan,-75.7781,293.0000,23.8542,1
5.9803,veh6,CAM,4,35.6899,nan,nan,-85.5285,293.0000,76.3248,1
6.0668,veh6,CAM,7,45.4351,nan,nan,-75.7834,293.0000,23.8660,1
6.1401,veh6,CAM,3,34.8483,nan,nan,-86.3702,120.0000,96.8761,1
6.1568,veh6,CAM,5,39.0332,nan,nan,-82.1852,120.0000,57.8324,1
6.1668,veh6,CAM,7,45.4300,nan,nan,-75.7885,293.0000,23.8777,1
6.1756,veh6,CAM,8,30.3922,nan,nan,-90.8263,120.0000,66.7298,1
6.1803,veh6,CAM,4,35.5299,nan,nan,-85.6886,305.0000,77.7527,1
6.2026,veh6,CAM,9,32.7807,nan,nan,-88.4378,120.0000,92.5692,1
6.2401,veh6,CAM,3,34.7871,nan,nan,-86.4314,120.0000,97.5690,1
6.2406,veh6,CAM,2,23.7246,nan,nan,-97.4939,120.0000,135.4180,1
6.2668,veh6,CAM,7,45.4251,nan,nan,-75.7934,293.0000,23.8894,1
6.3026,veh6,CAM,9,32.7720,nan,nan,-88.4465,120.0000,92.6637,1
6.3401,veh6,CAM,3,35.1106,nan,nan,-86.1079,120.0000,93.9745,1
6.3568,veh6,CAM,5,39.4938,nan,nan,-81.7247,120.0000,54.8360,1
6.3913,veh6,CAM,4,38.6009,nan,nan,-82.6175,120.0000,74.5727,1
6.4026,veh6,CAM,9,32.6681,nan,nan,-88.5504,120.0000,93.7533,1
6.4401,veh6,CAM,3,35.0775,nan,nan,-86.1410,120.0000,94.3422,1
6.4746,veh6,CAM,8,30.0051,nan,nan,-91.2134,120.0000,69.7182,1
6.5026,veh6,CAM,9,32.7135,nan,nan,-88.5050,120.0000,93.2572,1
6.5406,veh6,CAM,2,24.3008,nan,nan,-96.9177,120.0000,126.7291,1
6.5418,veh6,CAM,3,38.3453,nan,nan,-82.8732,120.0000,94.6472,1
6.5568,veh6,CAM,5,39.3746,nan,nan,-81.8439,120.0000,55.6177,1
6.5673,veh6,CAM,7,44.1668,nan,nan,-77.0517,293.0000,27.6077,1
6.5913,veh6,CAM,4,38.5185,nan,nan,-82.7000,120.0000,75.3078,1
6.6001,veh6,CAM,9,31.7363,nan,nan,-89.4822,120.0000,92.8452,1
6.6418,veh6,CAM,3,38.3247,nan,nan,-82.8938,120.0000,94.8892,1
6.7001,veh6,CAM,9,31.7646,nan,nan,-89.4538,120.0000,92.5432,1
6.7418,veh6,CAM,3,38.3099,nan,nan,-82.9086,120.0000,95.0605,1
6.7568,veh6,CAM,5,39.2803,nan,nan,-81.9382,120.0000,56.2424,1
6.7746,veh6,CAM,8,30.0372,nan,nan,-91.1813,120.0000,69.4295,1
6.7913,veh6,CAM,4,38.4570,nan,nan,-82.7615,120.0000,75.8626,1
6.8418,veh6,CAM,3,38.3009,nan,nan,-82.9176,120.0000,95.1691,1
6.8436,veh6,CAM,2,28.7112,nan,nan,-92.5073,120.0000,122.0281,1
6.8673,veh6,CAM,7,44.2781,nan,nan,-76.9404,293.0000,27.2492,1
6.9418,veh6,CAM,3,38.2978,nan,nan,-82.9207,120.0000,95.2226,1
6.9523,veh6,CAM,5,37.6594,nan,nan,-83.5591,120.0000,56.7183,1
6.9746,veh6,CAM,8,30.0701,nan,nan,-91.1483,120.0000,69.1845,1
6.9913,veh6,CAM,4,38.4159,nan,nan,-82.8026,120.0000,76.2445,1
7.0001,veh6,CAM,9,31.7936,nan,nan,-89.4249,120.0000,92.2189,1
7.0418,veh6,CAM,3,38.3005,nan,nan,-82.9180,120.0000,95.2056,1
7.0746,veh6,CAM,8,30.0926,nan,nan,-91.1259,120.0000,69.0007,1
7.1418,veh6,CAM,3,38.3089,nan,nan,-82.9095,120.0000,95.1257,1
7.1436,veh6,CAM,2,29.0518,nan,nan,-92.1667,120.0000,117.3350,1
7.1523,veh6,CAM,5,37.6125,nan,nan,-83.6059,120.0000,57.0451,1
7.1673,veh6,CAM,7,44.3038,nan,nan,-76.9147,293.0000,27.1653,1
7.1746,veh6,CAM,8,30.1075,nan,nan,-91.1110,120.0000,68.8643,1
7.1913,veh6,CAM,4,38.3950,nan,nan,-82.8235,120.0000,76.4459,1
7.2418,veh6,CAM,3,38.3235,nan,nan,-82.8950,120.0000,94.9616,1
7.2736,veh6,CAM,8,32.6041,nan,nan,-88.6144,120.0000,68.7961,1
7.3056,veh6,CAM,9,33.9920,nan,nan,-87.2265,265.0000,92.7897,1
7.3418,veh6,CAM,3,38.3307,nan,nan,-82.8878,120.0000,94.8739,1
7.3523,veh6,CAM,5,37.5895,nan,nan,-83.6290,120.0000,57.2071,1
7.3736,veh6,CAM,8,32.6035,nan,nan,-88.6150,120.0000,68.7948,1
7.3933,veh6,CAM,4,35.6640,nan,nan,-85.5545,120.0000,76.4587,1
7.4418,veh6,CAM,3,38.3347,nan,nan,-82.8838,120.0000,94.8254,1
7.4673,veh6,CAM,7,44.2424,nan,nan,-76.9761,293.0000,27.3583,1
7.4736,veh6,CAM,8,32.5953,nan,nan,-88.6232,120.0000,68.8483,1
7.5523,veh6,CAM,5,37.5905,nan,nan,-83.6280,120.0000,57.2199,1
7.5736,veh6,CAM,8,32.5794,nan,nan,-88.6391,120.0000,68.9689,1
7.5933,veh6,CAM,4,35.6859,nan,nan,-85.5326,120.0000,76.2831,1
7.6056,veh6,CAM,9,33.8522,nan,nan,-87.3663,265.0000,94.2393,1
7.6418,veh6,CAM,3,38.3333,nan,nan,-82.8852,120.0000,94.8226,1
7.7523,veh6,CAM,5,37.6151,nan,nan,-83.6034,120.0000,57.0757,1
7.7661,veh6,CAM,7,43.8003,nan,nan,-77.4182,120.0000,27.8148,1
7.7933,veh6,CAM,4,35.7291,nan,nan,-85.4894,120.0000,75.9271,1
7.8661,veh6,CAM,7,45.1571,nan,nan,-76.0614,120.0000,23.7914,1
7.8703,veh6,CAM,8,29.9974,nan,nan,-91.2211,120.0000,69.6788,1
7.9056,veh6,CAM,9,33.6385,nan,nan,-87.5800,265.0000,96.5325,1
7.9578,veh6,CAM,5,40.6368,nan,nan,-80.5817,120.0000,56.7749,1
7.9661,veh6,CAM,7,45.1538,nan,nan,-76.0647,120.0000,23.8007,1
7.9933,veh6,CAM,4,35.7932,nan,nan,-85.4253,120.0000,75.3826,1
8.0661,veh6,CAM,7,45.1506,nan,nan,-76.0679,120.0000,23.8099,1
8.1373,veh6,CAM,2,30.2832,nan,nan,-90.9353,120.0000,101.8496,1
8.1378,veh6,CAM,5,40.6989,nan,nan,-80.5196,120.0000,56.6469,1
8.1661,veh6,CAM,7,45.1474,nan,nan,-76.0711,120.0000,23.8192,1
8.1703,veh6,CAM,8,29.8410,nan,nan,-91.3775,120.0000,70.9108,1
8.1933,veh6,CAM,4,35.8784,nan,nan,-85.3401,120.0000,74.6577,1
8.2056,veh6,CAM,9,33.3768,nan,nan,-87.8417,265.0000,99.6118,1
8.2661,veh6,CAM,7,45.1443,nan,nan,-76.0742,120.0000,23.8285,1
8.3056,veh6,CAM,9,33.3758,nan,nan,-87.8426,265.0000,99.6685,1
8.3378,veh6,CAM,5,40.7894,nan,nan,-80.4291,120.0000,56.0556,1
8.3661,veh6,CAM,7,45.1413,nan,nan,-76.0772,120.0000,23.8376,1
8.3933,veh6,CAM,4,35.9852,nan,nan,-85.2333,120.0000,73.7599,1
8.4056,veh6,CAM,9,33.3697,nan,nan,-87.8488,265.0000,99.7244,1
8.4166,veh6,CAM,3,34.9541,nan,nan,-86.2644,120.0000,94.6234,1
8.4373,veh6,CAM,3,38.2473,nan,nan,-82.9712,120.0000,95.9351,1
8.4648,veh6,CAM,7,45.0772,nan,nan,-76.1413,120.0000,23.8469,1
8.4703,veh6,CAM,8,29.6275,nan,nan,-91.5910,120.0000,72.6554,1
8.5056,veh6,CAM,9,33.3582,nan,nan,-87.8603,265.0000,99.8377,1
8.5373,veh6,CAM,3,38.2489,nan,nan,-82.9696,120.0000,95.9179,1
8.5378,veh6,CAM,5,6.1515,nan,nan,-80.3153,120.0000,55.3313,1
8.5923,veh6,CAM,4,37.5803,nan,nan,-83.6382,120.0000,72.6895,1
8.6056,veh6,CAM,9,33.3416,nan,nan,-87.8769,265.0000,100.0136,1
8.6373,veh6,CAM,3,38.2563,nan,nan,-82.9622,120.0000,95.8459,1
8.6961,veh6,CAM,9,33.3222,nan,nan,-87.8963,120.0000,100.1359,1
8.7373,veh6,CAM,3,38.2695,nan,nan,-82.9489,120.0000,95.7031,1
8.7481,veh6,CAM,5,38.0739,nan,nan,-83.1446,120.0000,54.3005,1
8.7648,veh6,CAM,7,45.0687,nan,nan,-76.1498,120.0000,23.8668,1
8.7673,veh6,CAM,8,31.4891,nan,nan,-89.7294,120.0000,74.7072,1
8.7923,veh6,CAM,4,37.7328,nan,nan,-83.4857,120.0000,71.4386,1
8.7961,veh6,CAM,9,33.2959,nan,nan,-87.9226,120.0000,100.4333,1
8.8373,veh6,CAM,3,38.2886,nan,nan,-82.9299,120.0000,95.5053,1
8.8673,veh6,CAM,8,31.4436,nan,nan,-89.7749,120.0000,75.0932,1
8.9373,veh6,CAM,3,38.3135,nan,nan,-82.9050,120.0000,95.2368,1
8.9481,veh6,CAM,5,38.2374,nan,nan,-82.9811,120.0000,53.2937,1
8.9673,veh6,CAM,8,31.4425,nan,nan,-89.7760,120.0000,75.1028,1
8.9923,veh6,CAM,4,37.9099,nan,nan,-83.3086,120.0000,70.0074,1
9.0376,veh6,CAM,3,37.1044,nan,nan,-84.1141,120.0000,94.9054,1
9.0648,veh6,CAM,7,45.0609,nan,nan,-76.1576,120.0000,23.8867,1
9.0673,veh6,CAM,8,31.4400,nan,nan,-89.7785,120.0000,75.1264,1
9.0961,veh6,CAM,9,33.1874,nan,nan,-88.0310,120.0000,101.6635,1
9.1343,veh6,CAM,2,30.4961,nan,nan,-90.7224,120.0000,86.2013,1
9.1376,veh6,CAM,3,37.1411,nan,nan,-84.0773,120.0000,94.5110,1
9.1481,veh6,CAM,5,38.4266,nan,nan,-82.7918,120.0000,52.1458,1
9.1673,veh6,CAM,8,31.4362,nan,nan,-89.7823,120.0000,75.1586,1
9.1923,veh6,CAM,4,38.1130,nan,nan,-83.1055,120.0000,68.4031,1
9.2376,veh6,CAM,3,37.1839,nan,nan,-84.0346,120.0000,94.0540,1
9.2673,veh6,CAM,8,31.4312,nan,nan,-89.7873,120.0000,75.1967,1
9.3376,veh6,CAM,3,37.2294,nan,nan,-83.9891,120.0000,93.5577,1
9.3418,veh6,CAM,5,41.3121,nan,nan,-79.9064,120.0000,50.8723,1
9.3673,veh6,CAM,8,31.4248,nan,nan,-89.7937,120.0000,75.2514,1
9.3793,veh6,CAM,7,45.1146,nan,nan,-76.1039,277.0000,24.0639,1
9.3896,veh6,CAM,4,38.0241,nan,nan,-83.1943,120.0000,66.7836,1
9.3983,veh6,CAM,9,30.7801,nan,nan,-90.4384,120.0000,103.3957,1
9.4376,veh6,CAM,3,37.2751,nan,nan,-83.9434,120.0000,93.0691,1
9.4671,veh6,CAM,8,28.0257,nan,nan,-93.1928,120.0000,75.3195,1
9.5376,veh6,CAM,3,37.3210,nan,nan,-83.8975,120.0000,92.5728,1
9.5418,veh6,CAM,5,41.5569,nan,nan,-79.6616,120.0000,49.4582,1
9.5896,veh6,CAM,4,38.2835,nan,nan,-82.9350,120.0000,64.8269,1
9.6376,veh6,CAM,3,37.3672,nan,nan,-83.8513,120.0000,92.0842,1
9.6793,veh6,CAM,7,45.1078,nan,nan,-76.1107,265.0000,24.0838,1
9.6848,veh6,CAM,10,26.4902,nan,nan,-104.9548,120.0000,111.9724,1
9.6983,veh6,CAM,9,30.5929,nan,nan,-90.6255,120.0000,105.6178,1
9.7418,veh6,CAM,5,41.8310,nan,nan,-79.3875,120.0000,47.9260,1
9.7671,veh6,CAM,8,27.9952,nan,nan,-93.2233,120.0000,75.5786,1
9.7896,veh6,CAM,4,38.5718,nan,nan,-82.6467,120.0000,62.7129,1
9.9418,veh6,CAM,5,42.1322,nan,nan,-79.0862,120.0000,46.2925,1
9.9793,veh6,CAM,7,45.1015,nan,nan,-76.1170,265.0000,24.1037,1
9.9848,veh6,CAM,10,26.4707,nan,nan,-104.6861,120.0000,115.2902,1
9.9896,veh6,CAM,4,38.8853,nan,nan,-82.3332,120.0000,60.4895,1
9.9983,veh6,CAM,9,30.4348,nan,nan,-90.7837,120.0000,107.5770,1
10.0338,veh6,CAM,3,35.3056,nan,nan,-85.9129,120.0000,90.1225,1
10.0671,veh6,CAM,8,27.9536,nan,nan,-93.2649,120.0000,75.9372,1
10.0983,veh6,CAM,9,30.3970,nan,nan,-90.8215,120.0000,108.0360,1
10.1341,veh6,CAM,2,29.3868,nan,nan,-91.8317,120.0000,70.5644,1
10.1418,veh6,CAM,5,42.4623,nan,nan,-78.7562,120.0000,44.5730,1
10.1896,veh6,CAM,4,39.2256,nan,nan,-81.9929,120.0000,58.1717,1
10.1983,veh6,CAM,9,30.3564,nan,nan,-90.8621,120.0000,108.5389,1
10.2791,veh6,CAM,10,25.3705,nan,nan,-96.3137,120.0000,119.1074,1
10.2793,veh6,CAM,7,45.0956,nan,nan,-76.1229,265.0000,24.1157,1
10.2983,veh6,CAM,9,30.3132,nan,nan,-90.9053,120.0000,109.0707,1
10.3418,veh6,CAM,5,42.8237,nan,nan,-78.3948,120.0000,42.7596,1
10.3671,veh6,CAM,8,27.9011,nan,nan,-93.3174,120.0000,76.3940,1
10.3896,veh6,CAM,4,39.5949,nan,nan,-81.6236,120.0000,55.7525,1
10.3983,veh6,CAM,9,30.2673,nan,nan,-90.9512,120.0000,109.6454,1
10.4338,veh6,CAM,3,35.4969,nan,nan,-85.7215,120.0000,88.1526,1
10.4983,veh6,CAM,9,30.2189,nan,nan,-90.9996,120.0000,110.2479,1
10.5433,veh6,CAM,5,41.1253,nan,nan,-80.0931,120.0000,40.8526,1
10.5791,veh6,CAM,10,26.1795,nan,nan,-100.8902,120.0000,123.5679,1
10.5841,veh6,CAM,7,45.2743,nan,nan,-75.9442,265.0000,24.2929,1
10.5896,veh6,CAM,4,39.9952,nan,nan,-81.2233,120.0000,53.2472,1
10.6671,veh6,CAM,8,27.8381,nan,nan,-93.3803,120.0000,76.9555,1
10.7433,veh6,CAM,5,41.5590,nan,nan,-79.6595,120.0000,38.8676,1
10.7886,veh6,CAM,4,39.2709,nan,nan,-81.9476,120.0000,50.6486,1
10.8101,veh6,CAM,9,31.2690,nan,nan,-89.9495,305.0000,112.5646,1
10.8338,veh6,CAM,3,35.6926,nan,nan,-85.5259,120.0000,86.1909,1
10.8791,veh6,CAM,10,21.5533,nan,nan,-106.0104,120.0000,128.5185,1
10.8841,veh6,CAM,7,45.2692,nan,nan,-75.9493,265.0000,24.3048,1
10.9691,veh6,CAM,8,31.5316,nan,nan,-89.6869,120.0000,77.6026,1
10.9886,veh6,CAM,4,39.7417,nan,nan,-81.4768,120.0000,47.9795,1
11.0433,veh6,CAM,5,42.2907,nan,nan,-78.9278,120.0000,35.7313,1
11.0691,veh6,CAM,8,32.0001,nan,nan,-89.2184,120.0000,73.5289,1
11.1101,veh6,CAM,9,31.0897,nan,nan,-88.5028,293.0000,114.8874,1
11.1398,veh6,CAM,2,34.4107,nan,nan,-86.8078,120.0000,54.9263,1
11.1691,veh6,CAM,8,32.0002,nan,nan,-89.2183,120.0000,73.5289,1
11.1816,veh6,CAM,10,22.4213,nan,nan,-95.0795,120.0000,134.0352,1
11.1841,veh6,CAM,7,45.2654,nan,nan,-75.9531,293.0000,24.3119,1
11.2338,veh6,CAM,3,35.8905,nan,nan,-85.3280,120.0000,84.2432,1
11.2691,veh6,CAM,8,32.0046,nan,nan,-89.2139,120.0000,73.4933,1
11.2816,veh6,CAM,10,25.7203,nan,nan,-98.4407,120.0000,134.8329,1
11.2886,veh6,CAM,4,40.5147,nan,nan,-80.7038,120.0000,43.8952,1
11.3433,veh6,CAM,5,43.1165,nan,nan,-78.1020,120.0000,32.4772,1
11.3691,veh6,CAM,8,32.0148,nan,nan,-89.2037,120.0000,73.4009,1
11.3816,veh6,CAM,10,26.9390,nan,nan,-99.2993,120.0000,135.4501,1
11.3841,veh6,CAM,7,45.2783,nan,nan,-75.9402,305.0000,24.2665,1
11.4101,veh6,CAM,9,30.9061,nan,nan,-88.2251,293.0000,117.3012,1
11.4703,veh6,CAM,8,28.2663,nan,nan,-92.9522,120.0000,73.4082,1
11.4816,veh6,CAM,10,23.5812,nan,nan,-95.8642,120.0000,136.0579,1
