pkt_uid,drop_time_s,drop_type,msg_seq,tx_id,rx_id,decision_time_s,decision_event_type,lane_before,lane_after,target_speed_mps,vehicle_id,decision_delay_s,lane_change
1372,10.0101,CPM_DROP_PHY,699720506112,10,12.0,10.0101,cpm_drop_reaction,0,1,24,veh12,0.0,True
1372,10.0101,CPM_DROP_PHY,699720506112,10,4.0,10.0101,cpm_drop_reaction,0,1,45,veh4,0.0,True
1372,10.0101,CPM_DROP_PHY,699720506112,10,8.0,10.0101,cpm_drop_reaction,0,1,45,veh8,0.0,True
1378,10.0316,CPM_DROP_PHY,699720506147,5,10.0,10.0316,cpm_drop_reaction,0,1,24,veh10,0.0,True
1378,10.0316,CPM_DROP_PHY,699720506147,5,12.0,10.0316,drop_decision_no_action,-1,-1,-1,veh12,0.0,False
1378,10.0316,CPM_DROP_PHY,699720506147,5,4.0,10.0316,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
1378,10.0316,CPM_DROP_PHY,699720506147,5,6.0,10.0316,cpm_drop_reaction,0,1,45,veh6,0.0,True
1378,10.0316,CPM_DROP_PHY,699720506147,5,9.0,10.0316,cpm_drop_reaction,0,1,45,veh9,0.0,True
1383,10.0341,CAM_DROP_PHY,2727,8,10.0,10.0341,drop_decision_no_action,-1,-1,-1,veh10,0.0,False
1383,10.0341,CAM_DROP_PHY,2727,8,12.0,10.0341,drop_decision_no_action,-1,-1,-1,veh12,0.0,False
1383,10.0341,CAM_DROP_PHY,2727,8,2.0,10.0341,drop_decision_no_action,-1,-1,-1,veh2,0.0,False
1383,10.0341,CAM_DROP_PHY,2727,8,3.0,10.0341,cam_drop_reaction,0,1,45,veh3,0.0,True
1383,10.0341,CAM_DROP_PHY,2727,8,4.0,10.0341,drop_decision_no_action,-1,-1,-1,veh4,0.0,False
1383,10.0341,CAM_DROP_PHY,2727,8,6.0,10.0341,drop_decision_no_action,-1,-1,-1,veh6,0.0,False
1391,10.0416,CAM_DROP_PHY,2751,3,11.0,10.0416,drop_decision_no_action,-1,-1,-1,veh11,0.0,False
1391,10.0416,CAM_DROP_PHY,2751,3,12.0,10.0416,drop_decision_no_action,-1,-1,-1,veh12,0.0,False
1391,10.0416,CAM_DROP_PHY,2751,3,2.0,10.0416,drop_decision_no_action,-1,-1,-1,veh2,0.0,False
1391,10.0416,CAM_DROP_PHY,2751,3,5.0,10.0416,cam_drop_reaction,0,1,45,veh5,0.0,True
