run,gap_ms
medium,564
medium,436
medium,164
medium,600
medium,236
medium,364
medium,600
medium,600
medium,436
medium,164
medium,600
medium,236
medium,364
medium,36
medium,200
medium,200
medium,164
medium,36
medium,200
medium,200
medium,164
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,600
medium,564
medium,600
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,600
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,600
medium,564
medium,36
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,100
medium,100
medium,100
medium,100
medium,100
medium,400
medium,100
medium,100
medium,600
medium,1200
medium,600
medium,600
medium,600
medium,400
medium,100
medium,100
medium,100
medium,100
medium,100
medium,100
medium,300
medium,600
medium,1200
medium,1200
medium,200
medium,200
medium,200
medium,200
medium,200
medium,200
medium,600
medium,600
medium,600
medium,1200
medium,300
medium,100
medium,300
medium,100
medium,100
medium,200
medium,200
medium,200
medium,400
medium,200
medium,200
medium,200
medium,200
medium,1000
medium,1000
medium,1000
medium,2000
medium,2000
medium,300
medium,400
medium,200
medium,200
medium,200
medium,200
medium,200
medium,800
medium,1800
medium,600
medium,600
medium,600
medium,36
medium,564
medium,436
medium,164
medium,600
medium,236
medium,364
medium,600
medium,36
medium,564
medium,436
medium,164
medium,600
medium,236
medium,364
medium,600
medium,36
medium,564
medium,436
medium,164
medium,600
medium,236
medium,200
medium,164
medium,36
medium,200
medium,200
medium,164
medium,36
medium,200
medium,200
medium,164
medium,36
medium,600
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,100
medium,100
medium,100
medium,100
medium,100
medium,200
medium,200
medium,100
medium,100
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,400
medium,100
medium,100
medium,100
medium,100
medium,100
medium,400
medium,600
medium,600
medium,600
medium,600
medium,600
medium,200
medium,400
medium,200
medium,200
medium,200
medium,600
medium,1800
medium,900
medium,200
medium,100
medium,100
medium,100
medium,100
medium,200
medium,200
medium,200
medium,200
medium,200
medium,200
medium,400
medium,200
medium,1000
medium,1000
medium,1000
medium,2000
medium,2000
medium,300
medium,200
medium,200
medium,200
medium,200
medium,200
medium,400
medium,800
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,236
medium,364
medium,600
medium,36
medium,564
medium,436
medium,164
medium,600
medium,600
medium,600
medium,36
medium,564
medium,436
medium,164
medium,600
medium,236
medium,200
medium,164
medium,236
medium,200
medium,164
medium,36
medium,200
medium,200
medium,200
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,600
medium,36
medium,564
medium,600
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,600
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,564
medium,36
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,600
medium,100
medium,100
medium,100
medium,200
medium,200
medium,100
medium,100
medium,100
medium,100
medium,1200
medium,600
medium,600
medium,600
medium,600
medium,600
medium,100
medium,100
medium,100
medium,100
medium,100
medium,100
medium,100
medium,600
medium,600
medium,600
medium,600
medium,600
medium,200
medium,400
medium,400
medium,200
medium,600
medium,1200
medium,600
medium,600
medium,400
medium,100
medium,100
medium,100
medium,100
medium,100
medium,200
medium,200
medium,200
medium,200
medium,200
medium,200
medium,400
medium,200
medium,1000
medium,1000
medium,1000
medium,2000
medium,1000
medium,1000
bad,400
bad,1200
bad,600
bad,3000
bad,2400
bad,3600
bad,36
bad,564
bad,600
bad,1236
bad,200
bad,364
bad,600
bad,36
bad,1164
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,100
bad,100
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,400
bad,100
bad,200
bad,100
bad,100
bad,100
bad,300
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1200
bad,1800
bad,1300
bad,400
bad,2400
bad,1000
bad,2000
bad,2000
bad,700
bad,200
bad,400
bad,200
bad,400
bad,600
bad,600
bad,1800
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,36
bad,564
bad,600
bad,600
bad,236
bad,364
bad,36
bad,564
bad,600
bad,36
bad,564
bad,1236
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,636
bad,564
bad,36
bad,1164
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,636
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,7936
bad,300
bad,100
bad,500
bad,100
bad,1800
bad,1200
bad,1400
bad,100
bad,2800
bad,600
bad,800
bad,200
bad,200
bad,1800
bad,2300
bad,200
bad,200
bad,1600
bad,100
bad,400
bad,200
bad,200
bad,200
bad,200
bad,4800
bad,3600
bad,1800
bad,2400
bad,236
bad,200
bad,400
bad,364
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,3600
bad,800
bad,100
bad,100
bad,4500
bad,500
bad,600
bad,600
bad,600
bad,1800
bad,200
bad,400
bad,600
bad,3000
bad,200
bad,100
bad,200
bad,200
bad,200
bad,200
bad,400
bad,2000
bad,400
bad,200
bad,3600
bad,600
bad,1200
bad,600
bad,1200
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,200
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,200
bad,100
bad,400
bad,100
bad,100
bad,1800
bad,600
bad,2200
bad,200
bad,100
bad,600
bad,600
bad,1800
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,900
bad,200
bad,100
bad,100
bad,400
bad,200
bad,600
bad,3200
bad,3000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,600
bad,2836
bad,764
bad,236
bad,2000
bad,1000
bad,400
bad,200
bad,200
bad,164
bad,36
bad,200
bad,200
bad,200
bad,564
bad,36
bad,564
bad,636
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,1164
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1800
bad,1200
bad,600
bad,100
bad,100
bad,100
bad,100
bad,300
bad,200
bad,200
bad,1200
bad,2900
bad,100
bad,100
bad,100
bad,2300
bad,600
bad,600
bad,600
bad,200
bad,200
bad,200
bad,1800
bad,600
bad,600
bad,300
bad,300
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,400
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,236
bad,364
bad,36
bad,200
bad,200
bad,164
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,36
bad,564
bad,600
bad,600
bad,636
bad,4200
bad,600
bad,1200
bad,1200
bad,100
bad,100
bad,100
bad,400
bad,200
bad,200
bad,600
bad,1200
bad,600
bad,1200
bad,400
bad,100
bad,100
bad,100
bad,100
bad,100
bad,400
bad,600
bad,1200
bad,1600
bad,200
bad,400
bad,200
bad,1200
bad,1200
bad,600
bad,900
bad,200
bad,4000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,36
bad,564
bad,436
bad,1000
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,600
bad,100
bad,100
bad,100
bad,100
bad,100
bad,400
bad,100
bad,1900
bad,1200
bad,1000
bad,800
bad,100
bad,600
bad,600
bad,1200
bad,800
bad,1000
bad,600
bad,600
bad,1200
bad,600
bad,400
bad,200
bad,100
bad,100
bad,100
bad,200
bad,400
bad,200
bad,200
bad,3200
bad,2000
bad,4200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,36
bad,200
bad,600
bad,200
bad,164
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,1200
bad,1200
bad,1764
bad,2400
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,300
bad,200
bad,2800
bad,1700
bad,100
bad,100
bad,100
bad,300
bad,100
bad,100
bad,1800
bad,1800
bad,200
bad,400
bad,1200
bad,1200
bad,1400
bad,100
bad,200
bad,200
bad,600
bad,2200
bad,2000
bad,2000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,436
bad,164
bad,600
bad,436
bad,164
bad,36
bad,200
bad,200
bad,164
bad,236
bad,364
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,600
bad,36
bad,1200
bad,600
bad,600
bad,1200
bad,1200
bad,1200
bad,2800
bad,100
bad,1800
bad,1800
bad,500
bad,100
bad,100
bad,100
bad,100
bad,1000
bad,2400
bad,200
bad,200
bad,200
bad,400
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,300
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,436
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,400
bad,164
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,636
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,636
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,2400
bad,600
bad,600
bad,600
bad,600
bad,100
bad,200
bad,100
bad,700
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,400
bad,200
bad,1600
bad,600
bad,600
bad,600
bad,300
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,200
bad,200
bad,200
bad,200
bad,400
bad,200
bad,936
bad,64
bad,136
bad,200
bad,600
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,264
bad,836
bad,364
bad,600
bad,36
bad,564
bad,436
bad,764
bad,236
bad,364
bad,600
bad,36
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,200
bad,200
bad,200
bad,200
bad,164
bad,36
bad,400
bad,164
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,1200
bad,1236
bad,600
bad,600
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,636
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,1164
bad,36
bad,564
bad,1236
bad,600
bad,2400
bad,600
bad,1800
bad,1200
bad,100
bad,100
bad,300
bad,200
bad,300
bad,100
bad,600
bad,1800
bad,600
bad,1100
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,700
bad,600
bad,600
bad,600
bad,800
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,300
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,400
bad,200
bad,200
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,100
bad,100
bad,600
bad,600
bad,1200
bad,1200
bad,400
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,600
bad,1200
bad,600
bad,600
bad,200
bad,200
bad,200
bad,200
bad,400
bad,600
bad,600
bad,600
bad,600
bad,600
bad,300
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,500
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,336
bad,100
bad,100
bad,64
bad,36
bad,100
bad,100
bad,100
bad,100
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,200
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,100
bad,100
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,400
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,300
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,400
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,236
bad,364
bad,600
bad,600
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,836
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,164
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,600
bad,564
bad,600
bad,36
bad,564
bad,600
bad,600
bad,36
bad,564
bad,1200
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,100
bad,100
bad,100
bad,100
bad,100
bad,200
bad,100
bad,100
bad,100
bad,100
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,500
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,600
bad,600
bad,1800
bad,200
bad,1000
bad,600
bad,1200
bad,600
bad,600
bad,300
bad,500
bad,100
bad,3200
bad,2000
bad,1000
bad,1000
bad,1000
bad,1000
bad,100
bad,100
bad,100
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,36
bad,564
bad,600
bad,600
bad,600
bad,600
bad,600
bad,436
bad,164
bad,600
bad,600
bad,600
bad,36
bad,564
bad,1200
bad,436
bad,164
bad,36
bad,200
bad,364
bad,236
bad,200
bad,164
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,564
bad,36
bad,600
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,600
bad,1200
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,100
bad,100
bad,200
bad,100
bad,200
bad,4400
bad,100
bad,200
bad,200
bad,100
bad,100
bad,200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,200
bad,400
bad,400
bad,800
bad,600
bad,1200
bad,600
bad,300
bad,100
bad,100
bad,1200
bad,200
bad,200
bad,1000
bad,1000
bad,1000
bad,2000
bad,1000
bad,2000
bad,900
bad,600
bad,200
bad,3200
bad,1200
bad,36
bad,1000
bad,164
bad,836
bad,364
bad,1636
bad,1000
bad,364
bad,636
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,636
bad,564
bad,600
bad,636
bad,564
bad,600
bad,600
bad,36
bad,1164
bad,600
bad,600
bad,36
bad,564
bad,600
bad,600
bad,36
bad,564
bad,600
bad,636
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,564
bad,36
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,1200
bad,1200
bad,1200
bad,900
bad,2000
bad,1800
bad,400
bad,1500
bad,2600
bad,400
bad,400
bad,200
bad,600
bad,600
bad,600
bad,1200
bad,300
bad,200
bad,100
bad,200
bad,100
bad,200
bad,400
bad,200
bad,200
bad,2200
bad,4000
bad,1000
bad,1000
bad,500
bad,1800
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,600
bad,600
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,600
bad,600
bad,236
bad,364
bad,600
bad,600
bad,600
bad,600
bad,236
bad,364
bad,600
bad,600
bad,36
bad,564
bad,36
bad,564
bad,600
bad,600
bad,1200
bad,636
bad,1200
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,600
bad,36
bad,564
bad,600
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,636
bad,600
bad,600
bad,600
bad,1200
bad,600
bad,1200
bad,600
bad,600
bad,600
bad,1000
bad,4700
bad,200
bad,200
bad,100
bad,300
bad,700
bad,2800
bad,2000
bad,600
bad,1500
bad,100
bad,100
bad,100
bad,100
bad,100
bad,100
bad,1000
bad,2200
bad,1000
bad,2000
bad,800
bad,3200
bad,600
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,364
bad,600
bad,36
bad,564
bad,436
bad,164
bad,600
bad,236
bad,200
bad,164
bad,36
bad,200
bad,200
bad,164
bad,36
bad,200
bad,200
bad,200
bad,600
bad,600
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,564
bad,36
bad,600
