Frame Cars_Data PathLoss RSSI
90 "[{'vehId': 'veh12', 'x_coor': 124.1093997788301, 'y_coor': 80.63684927951704, 'z_coor': -0.9225541353225708, 'angle': np.float64(-5.702117405226456), 'velocity': 12.13243506392464}, {'vehId': 'veh3', 'x_coor': 340.51512953681384, 'y_coor': 173.515945032608, 'z_coor': 10.302371978759766, 'angle': np.float64(-2.6915697106712626), 'velocity': 15.34348930573544}, {'vehId': 'veh7', 'x_coor': -56.77050111622896, 'y_coor': 31.523922038416003, 'z_coor': 8.834205627441406, 'angle': np.float64(-7.134905669133519), 'velocity': 7.112377448283597}, {'vehId': 'veh9', 'x_coor': 34.77806830167441, 'y_coor': 83.4326960217092, 'z_coor': 11.284801483154297, 'angle': np.float64(-5.165195245137428), 'velocity': 14.204914380530148}]" "{'veh12': {'veh12': 0, 'veh3': np.float32(-104.081375), 'veh7': -200, 'veh9': np.float32(-94.23114)}, 'veh3': {'veh12': np.float32(-101.19622), 'veh3': 0, 'veh7': np.float32(-107.030685), 'veh9': np.float32(-90.45857)}, 'veh7': {'veh12': -200, 'veh3': np.float32(-109.22229), 'veh7': 0, 'veh9': np.float32(-80.33568)}, 'veh9': {'veh12': np.float32(-94.23114), 'veh3': np.float32(-87.98093), 'veh7': np.float32(-80.33566), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': np.float32(-84.081375), 'veh7': -180, 'veh9': np.float32(-74.23114)}, 'veh3': {'veh12': np.float32(-81.19622), 'veh3': 0, 'veh7': np.float32(-87.030685), 'veh9': np.float32(-70.45857)}, 'veh7': {'veh12': -180, 'veh3': np.float32(-89.22229), 'veh7': 0, 'veh9': np.float32(-60.33568)}, 'veh9': {'veh12': np.float32(-74.23114), 'veh3': np.float32(-67.98093), 'veh7': np.float32(-60.335663), 'veh9': 0}}"
91 "[{'vehId': 'veh12', 'x_coor': 112.26042263064875, 'y_coor': 72.81149318420552, 'z_coor': -3.7520933151245117, 'angle': np.float64(-5.694745048734819), 'velocity': 14.172525102482178}, {'vehId': 'veh3', 'x_coor': 354.1466630308682, 'y_coor': 180.10111206758017, 'z_coor': 10.170269966125488, 'angle': np.float64(-2.6915697106712626), 'velocity': 15.13983972798089}, {'vehId': 'veh7', 'x_coor': -62.77334234708155, 'y_coor': 38.38090800623877, 'z_coor': 8.390710830688477, 'angle': np.float64(-7.134905669133519), 'velocity': 9.07957972802361}, {'vehId': 'veh9', 'x_coor': 22.481682882570794, 'y_coor': 75.49046054502514, 'z_coor': 10.514269828796387, 'angle': np.float64(-5.658905003056925), 'velocity': 14.647589619703844}]" "{'veh12': {'veh12': 0, 'veh3': np.float32(-116.17715), 'veh7': np.float32(-99.34815), 'veh9': -200}, 'veh3': {'veh12': np.float32(-108.34863), 'veh3': 0, 'veh7': np.float32(-114.506195), 'veh9': np.float32(-92.34148)}, 'veh7': {'veh12': np.float32(-99.34815), 'veh3': np.float32(-114.50662), 'veh7': 0, 'veh9': np.float32(-78.820435)}, 'veh9': {'veh12': -200, 'veh3': np.float32(-93.24401), 'veh7': np.float32(-78.81616), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': np.float32(-96.17715), 'veh7': np.float32(-79.34815), 'veh9': -180}, 'veh3': {'veh12': np.float32(-88.34863), 'veh3': 0, 'veh7': np.float32(-94.506195), 'veh9': np.float32(-72.34148)}, 'veh7': {'veh12': np.float32(-79.34815), 'veh3': np.float32(-94.50662), 'veh7': 0, 'veh9': np.float32(-58.820435)}, 'veh9': {'veh12': -180, 'veh3': np.float32(-73.24401), 'veh7': np.float32(-58.816162), 'veh9': 0}}"
92 "[{'vehId': 'veh12', 'x_coor': 98.75211661604465, 'y_coor': 63.447225176150994, 'z_coor': -7.993208408355713, 'angle': np.float64(-5.6770221812048955), 'velocity': 16.40460473175626}, {'vehId': 'veh3', 'x_coor': 366.33813553431304, 'y_coor': 187.82282880062758, 'z_coor': 10.170872688293457, 'angle': np.float64(-2.6395969016109575), 'velocity': 14.477798152775378}, {'vehId': 'veh7', 'x_coor': -70.04808655658303, 'y_coor': 46.690776124634226, 'z_coor': 7.853246212005615, 'angle': np.float64(-7.134905669133519), 'velocity': 11.003392812001048}, {'vehId': 'veh9', 'x_coor': 10.542366666237115, 'y_coor': 66.82793249808066, 'z_coor': 9.673852920532227, 'angle': np.float64(-5.654229764991729), 'velocity': 14.740979594913565}]" "{'veh12': {'veh12': 0, 'veh3': -200, 'veh7': -200, 'veh9': -200}, 'veh3': {'veh12': np.float32(-114.90424), 'veh3': 0, 'veh7': -200, 'veh9': np.float32(-93.34412)}, 'veh7': {'veh12': -200, 'veh3': -200, 'veh7': 0, 'veh9': np.float32(-79.71414)}, 'veh9': {'veh12': -200, 'veh3': np.float32(-93.9987), 'veh7': np.float32(-79.657295), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': -180, 'veh7': -180, 'veh9': -180}, 'veh3': {'veh12': np.float32(-94.90424), 'veh3': 0, 'veh7': -180, 'veh9': np.float32(-73.34412)}, 'veh7': {'veh12': -180, 'veh3': -180, 'veh7': 0, 'veh9': np.float32(-59.71414)}, 'veh9': {'veh12': -180, 'veh3': np.float32(-73.9987), 'veh7': np.float32(-59.657295), 'veh9': 0}}"
93 "[{'vehId': 'veh12', 'x_coor': 85.79504277161959, 'y_coor': 54.122049248397616, 'z_coor': -11.854388236999512, 'angle': np.float64(-5.649788790342473), 'velocity': 15.934067158027762}, {'vehId': 'veh3', 'x_coor': 379.77916037961785, 'y_coor': 194.44668256428383, 'z_coor': 10.027122497558594, 'angle': np.float64(-2.683714630035183), 'velocity': 14.983915892676325}, {'vehId': 'veh7', 'x_coor': -78.63331308368168, 'y_coor': 56.497595189634524, 'z_coor': 7.4936909675598145, 'angle': np.float64(-7.134905669133511), 'velocity': 12.985558960862917}, {'vehId': 'veh9', 'x_coor': -0.8098120679324552, 'y_coor': 58.537998509159195, 'z_coor': 8.956526756286621, 'angle': np.float64(-5.652444165648492), 'velocity': 14.064452651389196}]" "{'veh12': {'veh12': 0, 'veh3': np.float32(-114.26175), 'veh7': -200, 'veh9': -200}, 'veh3': {'veh12': np.float32(-114.2695), 'veh3': 0, 'veh7': -200, 'veh9': np.float32(-113.6174)}, 'veh7': {'veh12': -200, 'veh3': -200, 'veh7': 0, 'veh9': np.float32(-80.27908)}, 'veh9': {'veh12': -200, 'veh3': np.float32(-113.61823), 'veh7': np.float32(-80.276955), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': np.float32(-94.26175), 'veh7': -180, 'veh9': -180}, 'veh3': {'veh12': np.float32(-94.2695), 'veh3': 0, 'veh7': -180, 'veh9': np.float32(-93.6174)}, 'veh7': {'veh12': -180, 'veh3': -180, 'veh7': 0, 'veh9': np.float32(-60.279083)}, 'veh9': {'veh12': -180, 'veh3': np.float32(-93.61823), 'veh7': np.float32(-60.276955), 'veh9': 0}}"
94 "[{'vehId': 'veh12', 'x_coor': 72.06191096479262, 'y_coor': 43.955097871305725, 'z_coor': -15.315030097961426, 'angle': np.float64(-5.636544358306623), 'velocity': 17.054837855486408}, {'vehId': 'veh3', 'x_coor': 393.79686059220904, 'y_coor': 201.3547269567033, 'z_coor': 9.701805114746094, 'angle': np.float64(-2.683714630035183), 'velocity': 15.626787645406896}, {'vehId': 'veh7', 'x_coor': -88.22528491387499, 'y_coor': 67.2966036642539, 'z_coor': 7.826195240020752, 'angle': np.float64(-7.114191312853983), 'velocity': 14.39127993464609}, {'vehId': 'veh9', 'x_coor': -12.563638755652164, 'y_coor': 49.876647655261706, 'z_coor': 8.200126647949219, 'angle': np.float64(-5.645766426654193), 'velocity': 14.60401048901423}]" "{'veh12': {'veh12': 0, 'veh3': np.float32(-116.3303), 'veh7': -200, 'veh9': -200}, 'veh3': {'veh12': np.float32(-116.33316), 'veh3': 0, 'veh7': -200, 'veh9': np.float32(-138.77313)}, 'veh7': {'veh12': -200, 'veh3': -200, 'veh7': 0, 'veh9': np.float32(-80.723274)}, 'veh9': {'veh12': -200, 'veh3': -200, 'veh7': np.float32(-80.71808), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh3': np.float32(-96.3303), 'veh7': -180, 'veh9': -180}, 'veh3': {'veh12': np.float32(-96.33316), 'veh3': 0, 'veh7': -180, 'veh9': np.float32(-118.77313)}, 'veh7': {'veh12': -180, 'veh3': -180, 'veh7': 0, 'veh9': np.float32(-60.723274)}, 'veh9': {'veh12': -180, 'veh3': -180, 'veh7': np.float32(-60.71808), 'veh9': 0}}"
95 "[{'vehId': 'veh12', 'x_coor': 58.925733300570016, 'y_coor': 33.5008282453918, 'z_coor': -18.27162742614746, 'angle': np.float64(-5.610987314801072), 'velocity': 16.7556731846642}, {'vehId': 'veh7', 'x_coor': -98.805292789791, 'y_coor': 78.80137358567839, 'z_coor': 8.0, 'angle': np.float64(-7.110432301391454), 'velocity': 15.572136493537792}, {'vehId': 'veh9', 'x_coor': -24.330251173699025, 'y_coor': 41.10444895578377, 'z_coor': 8.0, 'angle': np.float64(-5.642560092568463), 'velocity': 14.677405540751547}]" "{'veh12': {'veh12': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh7': 0, 'veh9': np.float32(-77.340454)}, 'veh9': {'veh12': -200, 'veh7': np.float32(-77.340614), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh7': 0, 'veh9': np.float32(-57.340454)}, 'veh9': {'veh12': -180, 'veh7': np.float32(-57.340614), 'veh9': 0}}"
96 "[{'vehId': 'veh12', 'x_coor': 45.82659445194929, 'y_coor': 22.622921643746793, 'z_coor': -18.27162742614746, 'angle': np.float64(-5.583292437460345), 'velocity': 16.994936076248276}, {'vehId': 'veh14', 'x_coor': 364.81, 'y_coor': -36.06999999999999, 'z_coor': 11.0, 'angle': np.float64(-5.672667156586227), 'velocity': 6.92223}, {'vehId': 'veh7', 'x_coor': -109.75562976730708, 'y_coor': 90.70603838975262, 'z_coor': 8.00322437286377, 'angle': np.float64(-7.110249170528325), 'velocity': 16.115148000114814}, {'vehId': 'veh9', 'x_coor': -33.31712913807684, 'y_coor': 34.40458697421889, 'z_coor': 8.0, 'angle': np.float64(-5.642560092568463), 'velocity': 11.210027809372797}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-86.29425)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-86.294495), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-66.29425)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-66.294495), 'veh9': 0}}"
97 "[{'vehId': 'veh12', 'x_coor': 33.10671217222455, 'y_coor': 11.911441829241767, 'z_coor': -18.27162742614746, 'angle': np.float64(-5.583292437460345), 'velocity': 16.596794932334895}, {'vehId': 'veh14', 'x_coor': 360.6736554710389, 'y_coor': -40.75179047656712, 'z_coor': 11.0, 'angle': np.float64(-5.435904518832281), 'velocity': 6.085740274747386}, {'vehId': 'veh7', 'x_coor': -120.3367140439874, 'y_coor': 102.20775064874266, 'z_coor': 9.106172561645508, 'angle': np.float64(-7.110249170528317), 'velocity': 15.57062035268008}, {'vehId': 'veh9', 'x_coor': -38.69643792177101, 'y_coor': 30.39422580654434, 'z_coor': 8.0, 'angle': np.float64(-5.642560092568454), 'velocity': 6.7100278093727965}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-88.67112)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-91.0913), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-68.67112)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-71.0913), 'veh9': 0}}"
98 "[{'vehId': 'veh12', 'x_coor': 20.39712945324112, 'y_coor': 1.208635329045137, 'z_coor': -18.27162742614746, 'angle': np.float64(-5.58329243746034), 'velocity': 16.58335615249744}, {'vehId': 'veh14', 'x_coor': 357.43662351712163, 'y_coor': -46.87636509783522, 'z_coor': 11.0, 'angle': np.float64(-5.195993864836302), 'velocity': 6.748341001917161}, {'vehId': 'veh7', 'x_coor': -131.30615933098187, 'y_coor': 114.13161402915313, 'z_coor': 10.262970924377441, 'angle': np.float64(-7.11024917052831), 'velocity': 16.14211394381545}, {'vehId': 'veh9', 'x_coor': -45.59656601685526, 'y_coor': 26.092796108642062, 'z_coor': 8.65359878540039, 'angle': np.float64(-5.766446459298465), 'velocity': 8.162646640964642}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-79.056015)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-79.74936), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-59.056015)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-59.74936), 'veh9': 0}}"
99 "[{'vehId': 'veh12', 'x_coor': 8.164817399874153, 'y_coor': -9.092259031684875, 'z_coor': -18.310138702392578, 'angle': np.float64(-5.583292437460345), 'velocity': 15.960617420309433}, {'vehId': 'veh14', 'x_coor': 353.9068441439875, 'y_coor': -52.33099819839941, 'z_coor': 11.0, 'angle': np.float64(-5.315641054960664), 'velocity': 6.358088018114231}, {'vehId': 'veh7', 'x_coor': -142.431379828991, 'y_coor': 126.22480614821876, 'z_coor': 11.436196327209473, 'angle': np.float64(-7.110249170528319), 'velocity': 16.37134533519692}, {'vehId': 'veh9', 'x_coor': -52.753685833574764, 'y_coor': 26.935553802565835, 'z_coor': 8.983312606811523, 'angle': np.float64(-6.6327963321291925), 'velocity': 7.799323041072904}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-78.99)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-79.8235), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-58.989998)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-59.8235), 'veh9': 0}}"
100 "[{'vehId': 'veh12', 'x_coor': -4.986989357470748, 'y_coor': -20.16746472208058, 'z_coor': -18.357690811157227, 'angle': np.float64(-5.583292437460345), 'velocity': 17.1603663415408}, {'vehId': 'veh14', 'x_coor': 349.36264019024173, 'y_coor': -57.319110895720655, 'z_coor': 11.0, 'angle': np.float64(-5.479169772414868), 'velocity': 6.743012812219113}, {'vehId': 'veh7', 'x_coor': -153.25432067960423, 'y_coor': 137.98941818653037, 'z_coor': 12.090798377990723, 'angle': np.float64(-7.110249170528322), 'velocity': 15.92652498343795}, {'vehId': 'veh9', 'x_coor': -59.54975775660296, 'y_coor': 34.69863931830582, 'z_coor': 8.62887191772461, 'angle': np.float64(-7.134905669133519), 'velocity': 10.279378462547294}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-79.40967)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-81.04225), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-59.409668)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-61.04225), 'veh9': 0}}"
101 "[{'vehId': 'veh12', 'x_coor': -17.387754262378905, 'y_coor': -30.610214115687484, 'z_coor': -18.39635467529297, 'angle': np.float64(-5.58329243746034), 'velocity': 16.180413277795747}, {'vehId': 'veh14', 'x_coor': 344.75665720933483, 'y_coor': -60.95117883584743, 'z_coor': 11.0, 'angle': np.float64(-5.615462485869893), 'velocity': 5.934803834345676}, {'vehId': 'veh7', 'x_coor': -164.33856759354612, 'y_coor': 150.012543427989, 'z_coor': 12.914652824401855, 'angle': np.float64(-7.109504702407613), 'velocity': 16.300906559241223}, {'vehId': 'veh9', 'x_coor': -67.51023527986598, 'y_coor': 43.79181379602397, 'z_coor': 8.04074478149414, 'angle': np.float64(-7.134905669133511), 'velocity': 12.040596705127365}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-79.77126)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-80.355545), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-59.771263)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-60.355545), 'veh9': 0}}"
102 "[{'vehId': 'veh12', 'x_coor': -29.90474054812995, 'y_coor': -41.150834145793624, 'z_coor': -18.39635467529297, 'angle': np.float64(-5.58329243746034), 'velocity': 16.332057953601915}, {'vehId': 'veh14', 'x_coor': 340.3220129080068, 'y_coor': -64.4481369139574, 'z_coor': 11.2313871383667, 'angle': np.float64(-5.615462485869898), 'velocity': 5.714034140503518}, {'vehId': 'veh7', 'x_coor': -175.74619770730712, 'y_coor': 162.39420438429653, 'z_coor': 13.630108833312988, 'angle': np.float64(-7.109504702407613), 'velocity': 16.839135795224674}, {'vehId': 'veh9', 'x_coor': -76.36408164494037, 'y_coor': 53.905474636250915, 'z_coor': 7.530879974365234, 'angle': np.float64(-7.134905669133512), 'velocity': 13.39185910135214}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-81.91888)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-81.91881), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-61.918877)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-61.918808), 'veh9': 0}}"
103 "[{'vehId': 'veh12', 'x_coor': -42.65440486269472, 'y_coor': -51.88739356858497, 'z_coor': -18.382089614868164, 'angle': np.float64(-5.583292437460345), 'velocity': 16.635654279775196}, {'vehId': 'veh14', 'x_coor': 335.56806606960964, 'y_coor': -68.19688239833818, 'z_coor': 11.747148513793945, 'angle': np.float64(-5.615462485869885), 'velocity': 6.12545509650141}, {'vehId': 'veh7', 'x_coor': -186.2834868899487, 'y_coor': 173.83121108568412, 'z_coor': 14.3698091506958, 'angle': np.float64(-7.109504702407621), 'velocity': 15.554400141884791}, {'vehId': 'veh9', 'x_coor': -86.9269052158188, 'y_coor': 65.88473706907035, 'z_coor': 7.751547813415527, 'angle': np.float64(-7.123545367349167), 'velocity': 15.912584971717417}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-82.123344)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-82.059006), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-62.123344)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-62.059006), 'veh9': 0}}"
104 "[{'vehId': 'veh12', 'x_coor': -54.9368739465815, 'y_coor': -62.23052542870016, 'z_coor': -18.360836029052734, 'angle': np.float64(-5.58329243746034), 'velocity': 16.026061889970887}, {'vehId': 'veh14', 'x_coor': 330.7656455744879, 'y_coor': -71.98385199584732, 'z_coor': 12.264872550964355, 'angle': np.float64(-5.615462485869907), 'velocity': 6.187913348081074}, {'vehId': 'veh7', 'x_coor': -197.34471610661436, 'y_coor': 185.83689399747016, 'z_coor': 15.14629077911377, 'angle': np.float64(-7.109504702407602), 'velocity': 16.32780331971425}, {'vehId': 'veh9', 'x_coor': -98.55169317862158, 'y_coor': 78.52560770602264, 'z_coor': 8.0, 'angle': np.float64(-7.110432301391462), 'velocity': 17.109891314662825}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-85.66272)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-85.66347), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-65.66272)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-65.66347), 'veh9': 0}}"
105 "[{'vehId': 'veh12', 'x_coor': -67.6357609052053, 'y_coor': -73.29795787135367, 'z_coor': -18.338468551635742, 'angle': np.float64(-5.550131085359377), 'velocity': 16.81433121582887}, {'vehId': 'veh14', 'x_coor': 326.3174566624535, 'y_coor': -75.49149073572102, 'z_coor': 12.3782958984375, 'angle': np.float64(-5.615462485869893), 'velocity': 5.7314863559999685}, {'vehId': 'veh7', 'x_coor': -208.17036886513927, 'y_coor': 197.58688595461467, 'z_coor': 15.906230926513672, 'angle': np.float64(-7.109504702407617), 'velocity': 15.980062033467213}, {'vehId': 'veh9', 'x_coor': -110.81353287234629, 'y_coor': 91.85598642852489, 'z_coor': 8.101889610290527, 'angle': np.float64(-7.110249170528317), 'velocity': 18.045167327157984}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': np.float32(-96.24286), 'veh9': np.float32(-99.4098)}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': np.float32(-96.24669), 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-84.11706)}, 'veh9': {'veh12': np.float32(-99.554184), 'veh14': -200, 'veh7': np.float32(-81.636955), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': np.float32(-76.24286), 'veh9': np.float32(-79.4098)}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': np.float32(-76.24669), 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-64.11706)}, 'veh9': {'veh12': np.float32(-79.554184), 'veh14': -180, 'veh7': np.float32(-61.636955), 'veh9': 0}}"
106 "[{'vehId': 'veh12', 'x_coor': -79.91648476571618, 'y_coor': -84.4941707625891, 'z_coor': -18.316322326660156, 'angle': np.float64(-5.529620895927996), 'velocity': 16.587189641664015}, {'vehId': 'veh14', 'x_coor': 321.1392664513356, 'y_coor': -79.57477517937653, 'z_coor': 12.510334014892578, 'angle': np.float64(-5.615462485869903), 'velocity': 6.672092199928612}, {'vehId': 'veh7', 'x_coor': -218.7199690884123, 'y_coor': 209.03725486441874, 'z_coor': 16.646793365478516, 'angle': np.float64(-7.109504702407621), 'velocity': 15.572572828315415}, {'vehId': 'veh9', 'x_coor': -122.69254352956312, 'y_coor': 104.76855369744851, 'z_coor': 9.354610443115234, 'angle': np.float64(-7.110249170528317), 'velocity': 17.480587080910635}]" "{'veh12': {'veh12': 0, 'veh14': -200, 'veh7': -200, 'veh9': -200}, 'veh14': {'veh12': -200, 'veh14': 0, 'veh7': -200, 'veh9': -200}, 'veh7': {'veh12': -200, 'veh14': -200, 'veh7': 0, 'veh9': np.float32(-79.982666)}, 'veh9': {'veh12': -200, 'veh14': -200, 'veh7': np.float32(-77.53023), 'veh9': 0}}" "{'veh12': {'veh12': 0, 'veh14': -180, 'veh7': -180, 'veh9': -180}, 'veh14': {'veh12': -180, 'veh14': 0, 'veh7': -180, 'veh9': -180}, 'veh7': {'veh12': -180, 'veh14': -180, 'veh7': 0, 'veh9': np.float32(-59.982666)}, 'veh9': {'veh12': -180, 'veh14': -180, 'veh7': np.float32(-57.530228), 'veh9': 0}}"
