time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
7.85958,veh17,lane1_speedup,2,62.7811,36.2,1,0,16.665
7.95958,veh17,lane1_speedup,2,61.791,33.6,1,0,16.665
8.05958,veh17,lane1_speedup,2,60.8066,33.6,1,0,16.665
8.15958,veh17,lane1_speedup,2,59.8207,33.6,1,0,16.665
8.35958,veh17,lane0_slowdown,2,58.3954,33.6,0,0,5.555
8.55958,veh17,lane0_slowdown,2,56.1441,33.6,0,0,5.555
8.75958,veh17,lane0_slowdown,2,53.6639,33.6,0,0,5.555
8.85958,veh17,lane0_slowdown,2,52.3926,33.6,0,0,5.555
8.95908,veh17,lane0_slowdown,2,51.1658,33.6,0,0,5.555
9.05908,veh17,lane0_slowdown,2,49.9909,33.6,0,0,5.555
9.15908,veh17,lane0_slowdown,2,48.8758,33.6,0,0,5.555
9.35908,veh17,lane0_slowdown,2,40.8292,22.4,0,0,5.555
9.45458,veh17,lane0_slowdown,2,39.6771,17.8,0,0,5.555
9.55458,veh17,lane0_slowdown,2,38.5644,13.2,0,0,5.555
9.65458,veh17,lane0_slowdown,2,37.483,8.7,0,0,5.555
9.75458,veh17,lane0_slowdown,2,36.4412,0,0,0,5.555
9.85458,veh17,lane0_slowdown,2,35.4228,0,0,0,5.555
9.95458,veh17,lane0_slowdown,2,34.4437,0,0,0,5.555
10.0546,veh17,lane0_slowdown,2,33.611,0,0,0,5.555
10.2546,veh17,lane0_slowdown,2,31.5984,0,0,0,5.555
10.4501,veh17,lane0_slowdown,2,29.4703,0,0,0,5.555
10.6501,veh17,lane0_slowdown,2,27.2265,0,0,0,5.555
10.8501,veh17,lane0_slowdown,2,24.8596,0,0,0,5.555
11.0498,veh17,lane0_slowdown,2,22.3171,0,0,0,5.555
11.2498,veh17,lane0_slowdown,2,19.7264,0,0,0,5.555
11.4498,veh17,lane0_slowdown,2,17.0185,0,0,0,5.555
11.6498,veh17,lane0_slowdown,2,14.2183,0,0,0,5.555
11.8498,veh17,lane0_slowdown,2,11.3303,0,0,0,5.555
12.0498,veh17,lane0_slowdown,2,8.48145,0,0,0,5.555
12.1446,veh17,lane0_slowdown,2,7.16491,0,0,0,5.555
12.2446,veh17,lane0_slowdown,2,5.96288,0,0,0,5.555
12.3446,veh17,lane0_slowdown,2,4.92067,0,0,0,5.555
12.4446,veh17,lane0_slowdown,2,4.07146,0,0,0,5.555
12.5446,veh17,lane0_slowdown,2,3.43819,0,0,0,5.555
12.6446,veh17,lane0_slowdown,2,3.07561,0,0,0,5.555
12.7446,veh17,lane0_slowdown,2,3.00919,0,0,0,5.555
12.8446,veh17,lane0_slowdown,2,3.16916,0,0,0,5.555
12.9446,veh17,lane0_slowdown,2,3.45895,0,0,0,5.555
13.0446,veh17,lane0_slowdown,2,3.80872,0,0,0,5.555
13.1446,veh17,lane0_slowdown,2,4.17207,0,0,0,5.555
13.2446,veh17,lane0_slowdown,2,4.50635,0,0,0,5.555
13.3521,veh17,lane0_slowdown,2,4.75442,0,0,0,5.555
13.4521,veh17,lane0_slowdown,2,4.9732,0,0,0,5.555
13.5521,veh17,lane0_slowdown,2,5.1157,0,0,0,5.555
13.6521,veh17,lane0_slowdown,2,5.20303,0,0,0,5.555
13.7521,veh17,lane0_slowdown,2,5.22743,0,0,0,5.555
13.8521,veh17,lane0_slowdown,2,5.1756,0,0,0,5.555
13.9521,veh17,lane0_slowdown,2,5.04212,0,0,0,5.555
14.0521,veh17,lane0_slowdown,2,4.83754,0,0,0,5.555
14.1521,veh17,lane0_slowdown,2,4.57887,0,0,0,5.555
14.2521,veh17,lane0_slowdown,2,4.27474,0,0,0,5.555
14.3521,veh17,lane0_slowdown,2,3.92941,0,0,0,5.555
14.4521,veh17,lane0_slowdown,2,3.60493,0,0,0,5.555
14.5521,veh17,lane0_slowdown,2,3.33901,0,0,0,5.555
14.6521,veh17,lane0_slowdown,2,3.13626,0,0,0,5.555
15.6446,veh17,lane0_slowdown,2,5.31055,0,0,0,5.555
16.6446,veh17,lane0_slowdown,2,10.2146,0,0,0,5.555
17.6608,veh17,lane0_slowdown,2,15.25,0,0,0,5.555
18.6596,veh17,lane0_slowdown,2,20.5758,0,0,0,5.555
19.6526,veh17,lane0_slowdown,2,25.9479,0,0,0,5.555
20.6506,veh17,lane0_slowdown,2,31.3273,0,0,0,5.555
21.6508,veh17,lane0_slowdown,2,36.7073,0,0,0,5.555
22.6508,veh17,lane0_slowdown,2,42.0793,0,0,0,5.555
23.6461,veh17,lane0_slowdown,2,47.4048,0,0,0,5.555
24.6473,veh17,lane0_slowdown,2,52.7767,0,0,0,5.555
25.6616,veh17,lane0_slowdown,2,58.2652,0,0,0,5.555
26.6596,veh17,lane0_slowdown,2,63.583,0,0,0,5.555
27.6573,veh17,lane0_slowdown,2,68.9631,0,0,0,5.555
28.6508,veh17,lane0_slowdown,2,74.3433,0,0,0,5.555
