time_s,min_gap_m,min_ttc_s,vehicles
0.0,,,0
0.1,,,0
0.2,,,1
0.3,,,1
0.4,,,1
0.5,,,1
0.6,,,1
0.7,,,1
0.8,,,2
0.9,,,2
1.0,,,2
1.1,,,2
1.2,,,2
1.3,,,2
1.4,,,2
1.5,,,2
1.6,,,3
1.7,,,3
1.8,,,3
1.9,,,3
2.0,,,3
2.1,,,3
2.2,,,3
2.3,,,3
2.4,22.87,,4
2.5,23.23,,4
2.6,23.58,,4
2.7,23.9,,4
2.8,24.200000000000003,,4
2.9,24.46,,4
3.0,24.700000000000003,,4
3.1,24.919999999999995,,4
3.2,25.1,,4
3.3,25.26,,4
3.4,25.390000000000004,,4
3.5,25.5,,4
3.6,25.580000000000002,,4
3.7,25.640000000000004,,4
3.8,25.669999999999998,,4
3.9,25.67,,4
4.0,25.67,,4
4.1,25.680000000000003,,4
4.2,25.679999999999996,2568.0000000000546,4
4.3,25.68,1284.0000000000273,4
4.4,25.680000000000003,2567.999999999599,4
4.5,25.679999999999996,2568.0000000000546,4
4.6,25.67,641.7500000000138,4
4.7,25.67,855.6666666666849,4
4.8,25.67,,4
4.9,25.669999999999995,1283.500000000027,4
5.0,25.660000000000004,513.1999999999928,4
5.1,25.669999999999995,,4
5.2,25.659999999999997,513.1999999999927,4
5.3,25.660000000000004,641.4999999999853,4
5.4,25.659999999999997,1282.9999999999131,4
5.5,25.660000000000004,,4
5.6,25.659999999999997,,4
5.7,25.660000000000004,,4
5.8,25.590000000000003,38.772727272727266,4
5.9,25.449999999999996,18.17857142857142,4
6.0,25.28,14.202247191011242,4
6.1,25.07,12.661616161616159,4
6.2,24.86,11.403669724770644,4
6.3,24.620000000000005,10.34453781512605,4
6.4,24.369999999999997,9.906504065040647,4
6.5,24.18,12.15075376884422,4
6.6,23.99000000000001,12.693121693121695,4
6.7,23.810000000000002,12.801075268817197,4
6.8,23.61999999999999,13.122222222222211,4
6.9,23.450000000000003,13.554913294797686,4
7.0,23.28,13.775147928994073,4
7.1,23.11999999999999,14.012121212121203,4
7.2,22.94999999999999,14.525316455696196,4
7.3,22.799999999999997,14.901960784313713,4
7.4,22.650000000000006,15.000000000000005,4
7.5,22.50999999999999,15.417808219178067,4
7.6,22.36,15.746478873239438,4
7.7,22.22,15.98561151079136,4
7.8,22.090000000000003,16.124087591240887,4
7.9,18.17,,4
8.0,18.64,,4
8.1,19.129999999999995,,4
8.2,19.599999999999994,,4
8.3,20.08999999999999,,4
8.4,20.560000000000002,,4
8.5,21.040000000000006,,4
8.6,21.50999999999999,,4
8.7,21.980000000000004,,4
8.8,22.459999999999994,,4
8.9,22.950000000000003,,4
9.0,23.5,,4
9.1,24.120000000000005,,4
9.2,24.809999999999988,,4
9.3,25.58,,4
9.4,26.409999999999997,,4
9.5,27.310000000000002,,4
9.6,28.290000000000006,,4
9.7,29.33,,4
9.8,,,4
9.9,,,4
10.0,26.290000000000006,,4
10.1,27.14,,4
10.2,28.040000000000006,,4
10.3,8.02,,4
10.4,8.5,,4
10.5,8.98,,4
10.6,9.450000000000001,,4
10.7,9.940000000000001,,4
10.8,10.420000000000002,,4
10.9,10.899999999999999,,4
11.0,11.37,,4
11.1,11.860000000000001,,4
11.2,12.339999999999998,,4
11.3,12.82,,4
11.4,13.29,,4
11.5,13.780000000000001,,4
11.6,14.26,,4
11.7,14.729999999999999,,4
11.8,15.219999999999995,,4
11.9,15.709999999999997,,4
12.0,16.180000000000003,,4
12.1,16.660000000000004,,4
12.2,17.139999999999997,,4
12.3,17.62,,4
12.4,18.1,,4
12.5,18.58,,4
12.6,19.06,,4
12.7,19.540000000000003,,4
12.8,20.03,,4
12.9,20.509999999999998,,4
13.0,20.98,,4
13.1,21.46,,4
13.2,21.940000000000005,,4
13.3,22.43,,4
13.4,22.9,,4
13.5,23.380000000000003,,4
13.6,23.86,,4
13.7,24.340000000000003,,4
13.8,24.82,,4
13.9,25.300000000000004,,4
14.0,25.78,,4
14.1,26.25999999999999,,4
14.2,26.739999999999995,,4
14.3,27.220000000000006,,4
14.4,27.689999999999998,,4
14.5,28.180000000000007,,4
14.6,28.659999999999997,,4
14.7,29.14,,4
14.8,29.619999999999997,,4
14.9,30.080000000000005,,4
15.0,30.50999999999999,,4
15.1,30.92,,4
15.2,,,4
15.3,,,4
15.4,,,4
15.5,,,4
15.6,,,4
15.7,,,4
15.8,,,4
15.9,,,4
16.0,,,4
16.1,,,4
16.2,,,4
16.3,,,4
16.4,,,4
16.5,,,4
16.6,,,4
16.7,,,4
16.8,,,4
16.9,,,4
17.0,,,4
17.1,,,4
17.2,,,4
17.3,,,4
17.4,,,4
17.5,,,4
17.6,,,4
17.7,,,4
17.8,,,4
17.9,,,4
18.0,,,4
18.1,,,4
18.2,,,4
18.3,,,4
18.4,,,4
18.5,,,4
18.6,,,4
18.7,,,4
18.8,,,4
18.9,,,4
19.0,,,4
19.1,,,4
19.2,,,4
19.3,,,4
19.4,,,4
19.5,,,4
19.6,,,4
19.7,,,4
19.8,,,4
19.9,,,4
20.0,129.21,,4
20.1,129.79,,4
20.2,130.32,,4
20.3,130.85,,4
20.4,131.35,,4
20.5,131.82,,4
20.6,132.26000000000002,,4
20.7,132.66000000000003,,4
20.8,133.05,,4
20.9,133.41,,4
21.0,133.74,,4
21.1,134.04,,4
21.2,134.32,,4
21.3,33.74000000000001,3374.0000000000728,4
21.4,33.74000000000001,,4
21.5,33.73999999999998,1124.6666666666233,4
21.6,33.73999999999998,3374.00000000007,4
21.7,33.72999999999999,,4
21.8,33.73999999999998,3374.00000000007,4
21.9,33.74000000000001,3374.0000000000728,4
22.0,33.74000000000001,,4
22.1,33.73000000000002,,4
22.2,33.74000000000001,3374.0000000000728,4
22.3,33.74000000000001,3373.9999999994734,4
22.4,33.73999999999998,4520.666666666763,4
22.5,33.73999999999998,6781.000000000145,4
22.6,33.73999999999998,,4
22.7,33.74000000000001,4520.666666666763,4
22.8,33.75,6781.000000000145,4
22.9,33.74000000000001,1124.6666666666245,4
23.0,33.74000000000001,6781.000000000145,4
23.1,33.74000000000001,1687.0000000000364,4
23.2,33.75,,4
23.3,33.73999999999998,843.49999999998,4
23.4,33.73999999999998,1686.9999999998852,4
23.5,33.72999999999999,1124.333333333357,4
23.6,33.73999999999998,,4
23.7,33.74000000000001,2260.333333333315,4
23.8,33.74000000000001,3373.9999999994734,4
23.9,33.74000000000001,3374.0000000000728,4
24.0,33.74000000000001,,4
24.1,33.75,6780.500000000144,4
24.2,33.74000000000001,,4
24.3,33.73999999999998,,4
24.4,33.75,13562.00000000029,4
24.5,33.75,674.9999999999905,4
24.6,33.74000000000001,1687.0000000000364,4
24.7,33.75,4520.666666666495,4
24.8,33.75,,4
24.9,33.74000000000001,,4
25.0,33.74000000000001,1124.6666666666908,4
25.1,33.75,6781.000000000145,4
25.2,33.74000000000001,1687.0000000000364,4
25.3,33.73999999999998,6781.500000000145,4
25.4,33.75,,4
25.5,135.62,2712.3999999999614,4
25.6,135.61,4520.33333333343,4
25.7,135.62,,4
25.8,135.61,,4
25.9,135.61,13561.000000000291,4
26.0,135.62,2712.3999999999614,4
26.1,135.61,,4
26.2,135.61,6780.499999999543,4
26.3,135.62,,4
26.4,135.61,,4
26.5,135.62,,4
26.6,135.62,,4
26.7,135.62,,4
26.8,135.62,13562.00000000029,4
26.9,135.62,6781.000000000145,4
27.0,135.61,4520.333333333162,4
