time_s,vehicle_id,event_type,source_id,msg_seq,pkt_uid,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
3.82508,veh3,cam_reaction,2,3823,18446744073709551615,21.0672,0,0,1,33
4.44383,veh3,cam_reaction,2,4423,18446744073709551615,12.1841,0,0,1,33
5.74058,veh3,cam_reaction,2,5723,18446744073709551615,1.48336,0,0,1,33
6.74058,veh3,cam_reaction,2,6723,18446744073709551615,0.162347,0,0,1,33
7.73733,veh3,cam_reaction,2,7723,18446744073709551615,0.162347,0,0,1,33
8.73433,veh3,cam_reaction,2,8723,18446744073709551615,0.162347,0,0,1,33
9.73408,veh3,cam_reaction,2,9723,18446744073709551615,0.162347,0,0,1,33
10.7296,veh3,cam_reaction,2,10723,18446744073709551615,0.162347,0,0,1,33
11.7298,veh3,cam_reaction,2,11723,18446744073709551615,0.162347,0,0,1,33
12.7423,veh3,cam_reaction,2,12723,18446744073709551615,0.162347,0,0,1,33
13.7428,veh3,cam_reaction,2,13723,18446744073709551615,0.162347,0,0,1,33
14.7271,veh3,cam_reaction,2,14723,18446744073709551615,0.162347,0,0,1,33
15.7271,veh3,cam_reaction,2,15723,18446744073709551615,0.162347,0,0,1,33
16.7273,veh3,cam_reaction,2,16723,18446744073709551615,3.00691,0,1,1,11
17.7433,veh3,cam_reaction,2,17723,18446744073709551615,3.00691,0,1,1,11
18.7393,veh3,cam_reaction,2,18723,18446744073709551615,3.00691,0,1,1,11
19.7421,veh3,cam_reaction,2,19723,18446744073709551615,3.00691,0,1,1,11
20.7316,veh3,cam_reaction,2,20723,18446744073709551615,3.00691,0,1,1,11
21.7313,veh3,cam_reaction,2,21723,18446744073709551615,3.00691,0,1,1,11
22.7258,veh3,cam_reaction,2,22723,18446744073709551615,3.00691,0,1,1,11
23.7401,veh3,cam_reaction,2,23723,18446744073709551615,3.00691,0,1,1,11
24.7363,veh3,cam_reaction,2,24723,18446744073709551615,3.00691,0,1,1,11
25.7363,veh3,cam_reaction,2,25723,18446744073709551615,3.00691,0,1,1,11
26.7291,veh3,cam_reaction,2,26723,18446744073709551615,3.00691,0,1,1,11
27.7403,veh3,cam_reaction,2,27723,18446744073709551615,3.00691,0,1,1,11
28.7366,veh3,cam_reaction,2,28723,18446744073709551615,3.00691,0,1,1,11
29.7353,veh3,cam_reaction,2,29723,18446744073709551615,3.00691,0,1,1,11
30.7263,veh3,cam_reaction,2,30723,18446744073709551615,3.00691,0,1,1,11
31.7386,veh3,cam_reaction,2,31723,18446744073709551615,3.00691,0,1,1,11
32.7386,veh3,cam_reaction,2,32723,18446744073709551615,3.00691,0,1,1,11
33.7398,veh3,cam_reaction,2,33723,18446744073709551615,3.00691,0,1,1,11
34.7321,veh3,cam_reaction,2,34723,18446744073709551615,3.00691,0,1,1,11
35.7271,veh3,cam_reaction,2,35723,18446744073709551615,3.00691,0,1,1,11
36.7248,veh3,cam_reaction,2,36723,18446744073709551615,3.00691,0,1,1,11
37.7281,veh3,cam_reaction,2,37723,18446744073709551615,3.00691,0,1,1,11
38.7388,veh3,cam_reaction,2,38723,18446744073709551615,3.00691,0,1,1,11
39.7356,veh3,cam_reaction,2,39723,18446744073709551615,3.00691,0,1,1,11
