pkt_uid,drop_time_s,drop_type,msg_seq,tx_id,rx_id,decision_time_s,decision_event_type,lane_before,lane_after,target_speed_mps,vehicle_id,decision_delay_s,lane_change
132,2.01608,CAM_DROP_PHY,2007,5,9.0,2.01608,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
149,2.02333,CAM_DROP_PHY,2019,4,9.0,2.02333,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
196,2.05958,CAM_DROP_PHY,2052,6,9.0,2.05958,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
264,2.13408,CAM_DROP_PHY,2131,8,9.0,2.13408,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
269,2.14283,CAM_DROP_PHY,2133,3,9.0,2.14283,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
278,2.14908,CAM_DROP_PHY,2142,7,9.0,2.14908,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
301,2.15458,CAM_DROP_PHY,2152,6,9.0,2.15458,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
333,2.19008,CAM_DROP_PHY,2179,10,9.0,2.19008,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
359,2.21233,CAM_DROP_PHY,2196,2,9.0,2.21233,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
371,2.21608,CAM_DROP_PHY,2207,5,9.0,2.21608,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
391,2.22333,CAM_DROP_PHY,2219,4,9.0,2.22333,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
499,2.33408,CAM_DROP_PHY,2331,8,9.0,2.33408,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
504,2.34283,CAM_DROP_PHY,2333,3,9.0,2.34283,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
512,2.34908,CAM_DROP_PHY,2342,7,9.0,2.34908,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
536,2.35958,CAM_DROP_PHY,2352,6,9.0,2.35958,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
569,2.39008,CAM_DROP_PHY,2379,10,9.0,2.39008,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
582,2.41233,CAM_DROP_PHY,2396,2,9.0,2.41233,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
594,2.41608,CAM_DROP_PHY,2407,5,9.0,2.41608,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
618,2.42333,CAM_DROP_PHY,2419,4,9.0,2.42333,drop_decision_no_action,-1,-1,-1,veh9,0.0,False
