time_s,vehicle_id,event_type,source_id,msg_seq,pkt_uid,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
3.8,veh3,drop_decision_no_action,2,2323,9223372045444712723,-1,-1,-1,-1,-1
3.8,veh3,drop_decision_no_action,2,2623,9223372045444713023,-1,-1,-1,-1,-1
4.4,veh3,drop_decision_no_action,2,2923,9223372045444713323,-1,-1,-1,-1,-1
4.4,veh3,crash_mode_forced_speed,2,2923,9223372045444713323,-1,-1,-1,-1,30
4.4,veh3,drop_decision_no_action,2,3223,9223372045444713623,-1,-1,-1,-1,-1
5,veh3,drop_decision_no_action,2,3523,9223372045444713923,-1,-1,-1,-1,-1
5,veh3,drop_decision_no_action,2,3823,9223372045444714223,-1,-1,-1,-1,-1
5.34458,veh3,cam_reaction,2,5323,18446744073709551615,2.23427,108.402,0,0,1.8
5.6,veh3,drop_decision_no_action,2,4123,9223372045444714523,-1,-1,-1,-1,-1
5.6,veh3,drop_decision_no_action,2,4423,9223372045444714823,-1,-1,-1,-1,-1
6.2,veh3,drop_decision_no_action,2,4723,9223372045444715123,-1,-1,-1,-1,-1
6.2,veh3,drop_decision_no_action,2,5023,9223372045444715423,-1,-1,-1,-1,-1
6.8,veh3,drop_decision_no_action,2,5623,9223372045444716023,-1,-1,-1,-1,-1
6.8,veh3,drop_decision_no_action,2,5723,9223372045444716123,-1,-1,-1,-1,-1
6.8,veh3,drop_decision_no_action,2,5823,9223372045444716223,-1,-1,-1,-1,-1
7.4,veh3,drop_decision_no_action,2,5923,9223372045444716323,-1,-1,-1,-1,-1
7.4,veh3,drop_decision_no_action,2,6023,9223372045444716423,-1,-1,-1,-1,-1
7.4,veh3,drop_decision_no_action,2,6123,9223372045444716523,-1,-1,-1,-1,-1
7.4,veh3,drop_decision_no_action,2,6223,9223372045444716623,-1,-1,-1,-1,-1
7.4,veh3,drop_decision_no_action,2,6323,9223372045444716723,-1,-1,-1,-1,-1
8.4,veh3,crash_mode_restore,-1,-1,18446744073709551615,-1,-1,-1,-1,-1
8.6,veh3,drop_decision_no_action,2,7323,9223372045444717723,-1,-1,-1,-1,-1
9.8,veh3,drop_decision_no_action,2,8323,9223372045444718723,-1,-1,-1,-1,-1
10.4,veh3,drop_decision_no_action,2,9323,9223372045444719723,-1,-1,-1,-1,-1
10.4,veh3,crash_mode_forced_speed,2,9323,9223372045444719723,-1,-1,-1,-1,30
11.6,veh3,drop_decision_no_action,2,10323,9223372045444720723,-1,-1,-1,-1,-1
12.8,veh3,drop_decision_no_action,2,11323,9223372045444721723,-1,-1,-1,-1,-1
13.4,veh3,drop_decision_no_action,2,12323,9223372045444722723,-1,-1,-1,-1,-1
14.4,veh3,crash_mode_restore,-1,-1,18446744073709551615,-1,-1,-1,-1,-1
14.6,veh3,drop_decision_no_action,2,13323,9223372045444723723,-1,-1,-1,-1,-1
15.8,veh3,drop_decision_no_action,2,14323,9223372045444724723,-1,-1,-1,-1,-1
16.4,veh3,drop_decision_no_action,2,15323,9223372045444725723,-1,-1,-1,-1,-1
16.4,veh3,crash_mode_forced_speed,2,15323,9223372045444725723,-1,-1,-1,-1,30
17.6,veh3,drop_decision_no_action,2,16323,9223372045444726723,-1,-1,-1,-1,-1
18.8,veh3,drop_decision_no_action,2,17323,9223372045444727723,-1,-1,-1,-1,-1
19.4,veh3,drop_decision_no_action,2,18323,9223372045444728723,-1,-1,-1,-1,-1
