pkt_uid,drop_time_s,drop_type,msg_seq,tx_id,rx_id,decision_time_s,decision_event_type,lane_before,lane_after,target_speed_mps,vehicle_id,decision_delay_s,lane_change
132,2.01608,CAM_DROP_PHY,2007,5,3.0,2.01608,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
149,2.02333,CAM_DROP_PHY,2019,4,3.0,2.02333,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
196,2.05958,CAM_DROP_PHY,2052,6,3.0,2.05958,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
194,2.06358,CAM_DROP_PHY,2050,9,3.0,2.06358,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
264,2.13408,CAM_DROP_PHY,2131,8,3.0,2.13408,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
273,2.14908,CAM_DROP_PHY,2142,7,3.0,2.14908,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
302,2.15458,CAM_DROP_PHY,2152,6,3.0,2.15458,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
341,2.19008,CAM_DROP_PHY,2179,10,3.0,2.19008,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
367,2.21233,CAM_DROP_PHY,2196,2,3.0,2.21233,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
379,2.21608,CAM_DROP_PHY,2207,5,3.0,2.21608,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
399,2.22333,CAM_DROP_PHY,2219,4,3.0,2.22333,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
449,2.25458,CAM_DROP_PHY,2250,9,3.0,2.25458,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
515,2.33408,CAM_DROP_PHY,2331,8,3.0,2.33408,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
524,2.34908,CAM_DROP_PHY,2342,7,3.0,2.34908,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
553,2.35458,CAM_DROP_PHY,2352,6,3.0,2.35458,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
586,2.39008,CAM_DROP_PHY,2379,10,3.0,2.39008,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
599,2.41233,CAM_DROP_PHY,2396,2,3.0,2.41233,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
611,2.41608,CAM_DROP_PHY,2407,5,3.0,2.41608,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
635,2.42333,CAM_DROP_PHY,2419,4,3.0,2.42333,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
687,2.45458,CAM_DROP_PHY,2450,9,3.0,2.45458,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
775,2.53408,CAM_DROP_PHY,2531,8,3.0,2.53408,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
816,2.55958,CAM_DROP_PHY,2552,6,3.0,2.55958,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
859,2.59008,CAM_DROP_PHY,2579,10,3.0,2.59008,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
873,2.61233,CAM_DROP_PHY,2596,2,3.0,2.61233,drop_decision_no_action,-1,-1,-1,veh3,0.0,False
