time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
4.32958,veh15,lane0_slowdown,2,30.7562,6.40725,0,0,6.945
4.42958,veh15,lane0_slowdown,2,31.56,15.9072,0,0,6.945
17.2381,veh15,lane1_speedup,2,46.4509,0,1,0,20.835
18.2311,veh15,lane0_slowdown,2,32.0604,0,0,0,6.945
19.2291,veh15,lane0_slowdown,2,23.3731,0,0,0,6.945
22.2258,veh15,lane0_slowdown,2,9.29261,0,0,0,6.945
23.2401,veh15,lane0_slowdown,2,8.15528,0,0,0,6.945
25.2358,veh15,lane0_slowdown,2,7.54153,0,0,0,6.945
28.2298,veh15,lane0_slowdown,2,7.44282,0,0,0,6.945
30.1348,veh15,lane0_slowdown,2,7.48259,0,0,0,6.945
30.7448,veh15,lane0_slowdown,2,8.17522,0,0,0,6.945
30.9448,veh15,lane0_slowdown,2,8.52356,0,0,0,6.945
31.1448,veh15,lane0_slowdown,2,8.90594,0,0,0,6.945
31.5426,veh15,lane0_slowdown,2,9.75342,0,0,0,6.945
31.7426,veh15,lane0_slowdown,2,10.2247,0,0,0,6.945
31.9421,veh15,lane0_slowdown,2,10.7412,0,0,0,6.945
32.1421,veh15,lane0_slowdown,2,11.2845,0,0,0,6.945
32.3421,veh15,lane0_slowdown,2,11.8302,0,0,0,6.945
32.7251,veh15,lane0_slowdown,2,13.1286,0,0,0,6.945
33.1351,veh15,lane0_slowdown,2,14.6308,0,0,0,6.945
33.5373,veh15,lane0_slowdown,2,16.673,0,0,0,6.945
34.1373,veh15,lane0_slowdown,2,20.5888,0,0,0,6.945
34.3356,veh15,lane0_slowdown,2,22.1245,0,0,0,6.945
34.5356,veh15,lane0_slowdown,2,23.7702,0,0,0,6.945
34.7356,veh15,lane0_slowdown,2,25.5338,0,0,0,6.945
34.9348,veh15,lane0_slowdown,2,27.4073,0,0,0,6.945
35.1348,veh15,lane0_slowdown,2,29.3986,0,0,0,6.945
35.5348,veh15,lane0_slowdown,2,33.7357,0,0,0,6.945
35.7353,veh15,lane0_slowdown,2,36.0727,0,0,0,6.945
35.9353,veh15,lane0_slowdown,2,38.5278,0,0,0,6.945
36.1353,veh15,lane0_slowdown,2,41.1087,0,0,0,6.945
36.7353,veh15,lane0_slowdown,2,49.2596,0,0,0,6.945
37.0353,veh15,lane0_slowdown,2,51.3076,0,0,0,6.945
37.3346,veh15,lane0_slowdown,2,57.4494,0,0,0,6.945
37.5346,veh15,lane0_slowdown,2,60.1788,0,0,0,6.945
38.1348,veh15,lane0_slowdown,2,68.3692,0,0,0,6.945
38.3348,veh15,lane0_slowdown,2,71.0995,0,0,0,6.945
