time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
7.3418,veh9,CAM,3,21.6597,nan,nan,-99.5588,120.0000,157.5078,1
7.3736,veh9,CAM,8,42.9396,nan,nan,-78.2789,120.0000,43.7118,1
7.3933,veh9,CAM,4,30.1683,nan,nan,-91.0502,120.0000,144.9955,1
7.4418,veh9,CAM,3,21.5521,nan,nan,-99.6664,120.0000,159.4632,1
7.4523,veh9,CAM,5,20.5451,nan,nan,-100.6734,120.0000,129.9165,1
7.4673,veh9,CAM,7,18.4922,nan,nan,-104.8317,293.0000,80.5328,1
7.4736,veh9,CAM,8,42.9077,nan,nan,-78.3108,120.0000,43.8713,1
7.5736,veh9,CAM,8,42.8625,nan,nan,-78.3560,120.0000,44.1012,1
7.5933,veh9,CAM,4,29.9598,nan,nan,-91.2587,120.0000,148.5146,1
7.6418,veh9,CAM,3,21.3311,nan,nan,-99.8874,120.0000,163.5443,1
7.6493,veh9,CAM,6,33.8277,nan,nan,-87.3908,120.0000,94.4120,1
7.6523,veh9,CAM,5,20.3324,nan,nan,-100.8861,120.0000,133.1798,1
7.7661,veh9,CAM,7,22.8375,nan,nan,-93.0005,120.0000,82.3410,1
7.7933,veh9,CAM,4,29.7567,nan,nan,-91.4618,120.0000,152.0347,1
7.8431,veh9,CAM,3,21.1032,nan,nan,-100.1153,120.0000,167.8704,1
7.8523,veh9,CAM,5,20.1203,nan,nan,-101.0982,120.0000,136.5098,1
7.8661,veh9,CAM,7,26.7670,nan,nan,-91.5604,120.0000,85.4390,1
7.8703,veh9,CAM,8,42.3005,nan,nan,-78.9180,120.0000,45.1839,1
7.9493,veh9,CAM,6,33.6050,nan,nan,-87.6135,120.0000,96.8285,1
7.9661,veh9,CAM,7,25.9328,nan,nan,-94.1051,120.0000,85.6650,1
7.9933,veh9,CAM,4,29.5597,nan,nan,-91.6588,120.0000,155.5239,1
8.0431,veh9,CAM,3,20.8692,nan,nan,-100.3493,120.0000,172.4378,1
8.0578,veh9,CAM,5,14.7757,nan,nan,-106.4428,120.0000,139.8889,1
8.0661,veh9,CAM,7,27.9002,nan,nan,-90.1225,120.0000,85.9867,1
8.1373,veh9,CAM,2,30.6434,nan,nan,-90.5751,120.0000,181.6300,1
8.1378,veh9,CAM,5,14.5889,nan,nan,-106.6296,120.0000,142.5691,1
8.1661,veh9,CAM,7,25.8607,nan,nan,-92.5500,120.0000,86.4232,1
8.1703,veh9,CAM,8,41.9900,nan,nan,-79.2284,120.0000,46.8390,1
8.1933,veh9,CAM,4,29.3722,nan,nan,-91.8462,120.0000,158.9207,1
8.2431,veh9,CAM,3,20.6655,nan,nan,-100.5530,120.0000,176.5252,1
8.2488,veh9,CAM,6,32.3346,nan,nan,-88.8839,120.0000,99.3649,1
8.2661,veh9,CAM,7,31.1872,nan,nan,-97.7166,120.0000,86.1491,1
8.3366,veh9,CAM,3,19.7694,nan,nan,-101.4491,120.0000,177.6989,1
8.3378,veh9,CAM,5,14.4917,nan,nan,-106.7268,120.0000,144.1554,1
8.3661,veh9,CAM,7,28.1398,nan,nan,-92.0845,120.0000,85.6602,1
8.3933,veh9,CAM,4,29.3208,nan,nan,-91.8977,120.0000,159.8637,1
8.4373,veh9,CAM,3,20.5616,nan,nan,-100.6569,120.0000,178.8084,1
8.4648,veh9,CAM,7,23.0758,nan,nan,-98.6822,120.0000,85.2481,1
8.4703,veh9,CAM,8,41.9724,nan,nan,-79.2461,120.0000,46.9300,1
8.5373,veh9,CAM,3,20.5096,nan,nan,-100.7089,120.0000,179.8802,1
8.5451,veh9,CAM,5,19.5673,nan,nan,-101.6512,120.0000,145.0262,1
8.5488,veh9,CAM,6,32.3098,nan,nan,-88.9087,120.0000,99.6108,1
8.5923,veh9,CAM,4,30.3176,nan,nan,-90.9009,120.0000,160.7638,1
8.6373,veh9,CAM,3,20.4594,nan,nan,-100.7591,120.0000,180.9233,1
8.7373,veh9,CAM,3,20.4111,nan,nan,-100.8074,120.0000,181.9302,1
8.7481,veh9,CAM,5,19.5117,nan,nan,-101.7068,120.0000,145.9435,1
8.7648,veh9,CAM,7,27.0877,nan,nan,-92.9175,120.0000,84.4196,1
8.7673,veh9,CAM,8,39.8029,nan,nan,-81.4156,120.0000,47.1390,1
8.7923,veh9,CAM,4,30.2726,nan,nan,-90.9458,120.0000,161.6007,1
8.8373,veh9,CAM,3,20.3648,nan,nan,-100.8537,120.0000,182.9100,1
8.8443,veh9,CAM,6,32.5788,nan,nan,-88.6396,120.0000,100.3979,1
8.8673,veh9,CAM,8,39.8579,nan,nan,-81.3606,120.0000,46.8428,1
8.9373,veh9,CAM,3,20.3204,nan,nan,-100.8981,120.0000,183.8469,1
8.9481,veh9,CAM,5,19.4568,nan,nan,-101.7617,120.0000,146.8648,1
8.9673,veh9,CAM,8,39.9606,nan,nan,-81.2579,120.0000,46.2956,1
8.9923,veh9,CAM,4,30.2315,nan,nan,-90.9869,120.0000,162.3718,1
9.0376,veh9,CAM,3,18.4512,nan,nan,-102.7673,120.0000,184.7472,1
9.0648,veh9,CAM,7,20.0394,nan,nan,-92.2860,120.0000,84.2235,1
9.0673,veh9,CAM,8,40.0527,nan,nan,-81.1658,120.0000,45.7990,1
9.1343,veh9,CAM,2,29.7584,nan,nan,-91.4601,120.0000,178.8444,1
9.1376,veh9,CAM,3,18.4108,nan,nan,-102.8077,120.0000,185.6134,1
9.1443,veh9,CAM,6,32.4632,nan,nan,-88.7553,120.0000,101.7167,1
9.1481,veh9,CAM,5,19.4029,nan,nan,-101.8156,120.0000,147.7703,1
9.1673,veh9,CAM,8,40.1335,nan,nan,-81.0849,120.0000,45.3770,1
9.1923,veh9,CAM,4,30.1946,nan,nan,-91.0239,120.0000,163.0683,1
9.2376,veh9,CAM,3,18.3724,nan,nan,-102.8461,120.0000,186.4373,1
9.2673,veh9,CAM,8,40.2024,nan,nan,-81.0161,120.0000,45.0114,1
9.3376,veh9,CAM,3,18.3345,nan,nan,-102.8840,120.0000,187.2441,1
9.3418,veh9,CAM,5,16.6461,nan,nan,-104.5724,120.0000,148.6673,1
9.3673,veh9,CAM,8,40.2586,nan,nan,-80.9599,120.0000,44.7222,1
9.3793,veh9,CAM,7,26.2387,nan,nan,-99.8824,277.0000,84.5773,1
9.3896,veh9,CAM,4,26.7899,nan,nan,-94.4286,120.0000,163.7235,1
9.4376,veh9,CAM,3,18.2958,nan,nan,-102.9227,120.0000,188.0815,1
9.4398,veh9,CAM,6,32.3126,nan,nan,-88.9058,120.0000,103.5967,1
9.4671,veh9,CAM,8,41.1496,nan,nan,-80.0689,120.0000,44.4906,1
9.5376,veh9,CAM,3,18.2564,nan,nan,-102.9621,120.0000,188.9277,1
9.5418,veh9,CAM,5,16.5950,nan,nan,-104.6235,120.0000,149.5394,1
9.5896,veh9,CAM,4,26.7617,nan,nan,-94.4568,120.0000,164.2603,1
9.6376,veh9,CAM,3,18.2162,nan,nan,-103.0023,120.0000,189.8039,1
9.6793,veh9,CAM,7,26.6727,nan,nan,-103.0309,265.0000,85.6566,1
9.6848,veh9,CAM,10,43.0470,nan,nan,-78.1715,120.0000,44.2098,1
9.7398,veh9,CAM,6,32.1209,nan,nan,-89.0976,120.0000,105.8913,1
9.7418,veh9,CAM,5,16.5452,nan,nan,-104.6733,120.0000,150.3940,1
9.7671,veh9,CAM,8,41.1970,nan,nan,-80.0215,120.0000,44.2397,1
9.7896,veh9,CAM,4,26.7370,nan,nan,-94.4815,120.0000,164.7219,1
9.9418,veh9,CAM,5,16.5262,nan,nan,-104.6923,120.0000,150.7190,1
9.9793,veh9,CAM,7,16.4132,nan,nan,-96.4796,265.0000,86.7293,1
9.9848,veh9,CAM,10,43.0910,nan,nan,-78.1275,120.0000,43.9925,1
9.9896,veh9,CAM,4,26.7537,nan,nan,-94.4648,120.0000,164.4018,1
10.0338,veh9,CAM,3,21.4629,nan,nan,-99.7556,120.0000,192.4315,1
10.0398,veh9,CAM,6,31.9755,nan,nan,-89.2430,120.0000,107.6646,1
10.0671,veh9,CAM,8,41.2440,nan,nan,-79.9745,120.0000,43.9927,1
10.1341,veh9,CAM,2,30.5939,nan,nan,-90.6245,120.0000,175.1786,1
10.1418,veh9,CAM,5,16.5395,nan,nan,-104.6790,120.0000,150.4899,1
10.1896,veh9,CAM,4,26.7902,nan,nan,-94.4283,120.0000,163.7123,1
10.2791,veh9,CAM,10,42.8638,nan,nan,-78.3547,120.0000,43.7350,1
10.2793,veh9,CAM,7,13.6472,nan,nan,-94.6993,265.0000,87.4660,1
10.3398,veh9,CAM,6,31.8506,nan,nan,-89.3679,120.0000,109.2053,1
10.3418,veh9,CAM,5,16.5538,nan,nan,-104.6647,120.0000,150.2417,1
10.3671,veh9,CAM,8,41.2652,nan,nan,-79.9533,120.0000,43.8773,1
10.3896,veh9,CAM,4,26.8287,nan,nan,-94.3898,120.0000,162.9860,1
10.4338,veh9,CAM,3,21.3857,nan,nan,-99.8328,120.0000,194.1365,1
10.5433,veh9,CAM,5,19.2754,nan,nan,-101.9431,120.0000,149.9727,1
10.5791,veh9,CAM,10,42.7685,nan,nan,-78.4500,120.0000,44.2276,1
10.5841,veh9,CAM,7,26.2950,nan,nan,-98.2642,265.0000,88.5210,1
10.5896,veh9,CAM,4,26.8689,nan,nan,-94.3496,120.0000,162.2340,1
10.6398,veh9,CAM,6,31.7026,nan,nan,-89.5159,120.0000,111.0721,1
10.6671,veh9,CAM,8,41.2214,nan,nan,-79.9971,120.0000,44.0761,1
10.7433,veh9,CAM,5,19.2914,nan,nan,-101.9271,120.0000,149.6969,1
10.7886,veh9,CAM,4,29.2390,nan,nan,-91.9794,120.0000,161.4507,1
10.8338,veh9,CAM,3,21.2985,nan,nan,-99.9200,120.0000,196.0892,1
10.8791,veh9,CAM,10,42.5576,nan,nan,-78.6609,120.0000,45.3206,1
10.8841,veh9,CAM,7,21.2944,nan,nan,-91.4301,265.0000,90.0856,1
10.9396,veh9,CAM,6,32.2359,nan,nan,-88.9826,120.0000,113.2348,1
10.9691,veh9,CAM,8,42.7771,nan,nan,-78.4414,120.0000,44.6118,1
10.9886,veh9,CAM,4,29.2820,nan,nan,-91.9365,120.0000,160.6535,1
11.0433,veh9,CAM,5,19.3170,nan,nan,-101.9015,120.0000,149.2573,1
11.0691,veh9,CAM,8,42.0545,nan,nan,-79.1640,120.0000,48.4685,1
11.1398,veh9,CAM,2,30.2547,nan,nan,-90.9637,120.0000,168.8612,1
11.1691,veh9,CAM,8,42.0591,nan,nan,-79.1594,120.0000,48.4369,1
11.1816,veh9,CAM,10,42.5210,nan,nan,-78.6975,120.0000,47.1396,1
11.1841,veh9,CAM,7,28.5162,nan,nan,-91.7301,293.0000,92.0384,1
11.2338,veh9,CAM,3,21.2020,nan,nan,-100.0165,120.0000,198.2710,1
11.2396,veh9,CAM,6,32.0506,nan,nan,-89.1679,120.0000,115.6683,1
11.2691,veh9,CAM,8,42.0483,nan,nan,-79.1702,120.0000,48.4851,1
11.2816,veh9,CAM,10,42.5160,nan,nan,-78.7025,120.0000,47.2297,1
11.2886,veh9,CAM,4,29.3479,nan,nan,-91.8706,120.0000,159.4366,1
11.3396,veh9,CAM,6,31.9899,nan,nan,-89.2286,120.0000,116.4769,1
11.3433,veh9,CAM,5,19.3723,nan,nan,-101.8462,120.0000,148.2920,1
11.3691,veh9,CAM,8,42.0220,nan,nan,-79.1965,120.0000,48.6327,1
11.3816,veh9,CAM,10,42.5161,nan,nan,-78.7024,120.0000,47.2301,1
11.3841,veh9,CAM,7,23.7595,nan,nan,-93.4733,305.0000,93.4580,1
11.4396,veh9,CAM,6,31.9310,nan,nan,-89.2875,120.0000,117.2657,1
11.4703,veh9,CAM,8,40.3132,nan,nan,-80.9052,120.0000,48.7531,1
11.4816,veh9,CAM,10,42.5150,nan,nan,-78.7035,120.0000,47.2373,1
11.5396,veh9,CAM,6,31.8740,nan,nan,-89.3445,120.0000,118.0307,1
11.5433,veh9,CAM,5,19.3686,nan,nan,-101.8499,120.0000,148.3457,1
11.5703,veh9,CAM,8,40.2558,nan,nan,-80.9627,120.0000,49.0633,1
11.5736,veh9,CAM,7,22.9061,nan,nan,-93.7482,293.0000,94.9606,1
11.5816,veh9,CAM,10,42.5126,nan,nan,-78.7059,120.0000,47.2404,1
11.5886,veh9,CAM,4,29.4143,nan,nan,-91.8042,120.0000,158.2196,1
11.6396,veh9,CAM,6,31.8190,nan,nan,-89.3995,120.0000,118.7839,1
11.6431,veh9,CAM,3,19.5544,nan,nan,-101.6641,120.0000,200.6423,1
11.6703,veh9,CAM,8,40.1843,nan,nan,-81.0342,120.0000,49.4617,1
11.6816,veh9,CAM,10,42.5088,nan,nan,-78.7097,120.0000,47.2617,1
11.7396,veh9,CAM,6,31.7659,nan,nan,-89.4526,120.0000,119.5089,1
11.7433,veh9,CAM,5,19.3529,nan,nan,-101.8656,120.0000,148.6013,1
11.7736,veh9,CAM,7,20.7422,nan,nan,-94.9420,293.0000,96.3895,1
11.7816,veh9,CAM,10,42.5038,nan,nan,-78.7147,120.0000,47.2897,1
11.8396,veh9,CAM,6,31.7299,nan,nan,-89.4886,120.0000,120.0050,1
11.8816,veh9,CAM,10,42.5813,nan,nan,-78.6372,120.0000,46.8709,1
11.8871,veh9,CAM,4,29.5181,nan,nan,-91.7004,120.0000,156.3409,1
11.9383,veh9,CAM,5,16.6894,nan,nan,-104.5291,120.0000,147.9336,1
11.9543,veh9,CAM,6,31.0509,nan,nan,-90.1676,120.0000,119.4498,1
11.9703,veh9,CAM,8,40.0977,nan,nan,-81.1208,120.0000,49.9454,1
11.9736,veh9,CAM,7,24.4513,nan,nan,-101.2513,293.0000,96.3338,1
12.0431,veh9,CAM,3,19.5404,nan,nan,-101.6781,120.0000,200.9591,1
12.0543,veh9,CAM,6,31.0709,nan,nan,-90.1476,120.0000,119.1743,1
12.1323,veh9,CAM,2,31.0857,nan,nan,-90.1327,120.0000,160.7280,1
12.1383,veh9,CAM,5,16.7662,nan,nan,-104.4523,120.0000,146.6284,1
12.1543,veh9,CAM,6,31.0902,nan,nan,-90.1283,120.0000,118.9049,1
12.1733,veh9,CAM,7,26.8954,nan,nan,-92.2553,293.0000,95.9232,1
12.1816,veh9,CAM,10,42.8503,nan,nan,-78.3682,120.0000,45.4402,1
12.1871,veh9,CAM,4,29.6980,nan,nan,-91.5205,120.0000,152.8567,1
12.2543,veh9,CAM,6,31.1087,nan,nan,-90.1098,120.0000,118.6495,1
12.2703,veh9,CAM,8,40.1400,nan,nan,-81.0785,120.0000,49.6890,1
12.2871,veh9,CAM,4,29.6158,nan,nan,-91.6027,120.0000,154.3120,1
12.3383,veh9,CAM,5,16.8344,nan,nan,-104.3841,120.0000,145.4809,1
12.3733,veh9,CAM,7,28.1957,nan,nan,-108.1542,305.0000,95.5495,1
12.3871,veh9,CAM,4,29.5375,nan,nan,-91.6810,120.0000,155.7214,1
12.4491,veh9,CAM,3,19.5949,nan,nan,-101.6236,120.0000,199.6950,1
12.4716,veh9,CAM,10,42.5098,nan,nan,-78.7087,120.0000,44.4660,1
12.4848,veh9,CAM,11,29.1064,nan,nan,-103.4375,120.0000,78.9773,1
12.4871,veh9,CAM,4,29.4630,nan,nan,-91.7555,120.0000,157.0675,1
12.5383,veh9,CAM,5,16.8938,nan,nan,-104.3247,120.0000,144.4855,1
12.5663,veh9,CAM,8,39.3081,nan,nan,-81.9104,120.0000,49.7440,1
12.5733,veh9,CAM,7,19.9535,nan,nan,-103.3043,293.0000,95.2150,1
12.5903,veh9,CAM,4,29.3854,nan,nan,-91.8331,120.0000,158.2250,1
12.6418,veh9,CAM,6,29.6156,nan,nan,-91.6029,120.0000,117.9113,1
12.6903,veh9,CAM,4,29.3186,nan,nan,-91.8999,120.0000,159.4600,1
12.7383,veh9,CAM,5,16.9441,nan,nan,-104.2744,120.0000,143.6507,1
12.7716,veh9,CAM,10,42.5530,nan,nan,-78.6655,120.0000,44.2378,1
12.7818,veh9,CAM,11,28.8349,nan,nan,-86.8455,120.0000,78.0034,1
12.7903,veh9,CAM,4,29.2555,nan,nan,-91.9630,120.0000,160.6387,1
12.8491,veh9,CAM,3,19.6471,nan,nan,-101.5714,120.0000,198.4992,1
12.8663,veh9,CAM,8,39.2985,nan,nan,-81.9200,120.0000,49.7900,1
12.8903,veh9,CAM,4,29.1959,nan,nan,-92.0226,120.0000,161.7611,1
12.9383,veh9,CAM,5,16.9851,nan,nan,-104.2334,120.0000,142.9773,1
12.9716,veh9,CAM,10,42.5817,nan,nan,-78.6368,120.0000,44.0901,1
12.9733,veh9,CAM,7,26.3461,nan,nan,-94.2751,293.0000,94.7204,1
12.9903,veh9,CAM,4,29.1397,nan,nan,-92.0788,120.0000,162.8267,1
13.0418,veh9,CAM,6,29.6584,nan,nan,-91.5601,120.0000,117.3266,1
13.0716,veh9,CAM,10,42.6024,nan,nan,-78.6161,120.0000,43.9714,1
13.0818,veh9,CAM,11,34.8821,nan,nan,-88.5939,120.0000,77.8363,1
13.0903,veh9,CAM,4,29.0870,nan,nan,-92.1315,120.0000,163.8283,1
13.1328,veh9,CAM,2,32.1362,nan,nan,-89.0823,120.0000,146.6446,1
13.1383,veh9,CAM,5,17.0167,nan,nan,-104.2018,120.0000,142.4580,1
13.1663,veh9,CAM,8,39.2627,nan,nan,-81.9558,120.0000,49.9959,1
13.1903,veh9,CAM,4,29.0377,nan,nan,-92.1808,120.0000,164.7800,1
13.2311,veh9,CAM,3,17.8681,nan,nan,-103.3504,120.0000,197.5076,1
13.2716,veh9,CAM,10,42.6159,nan,nan,-78.6026,120.0000,45.3379,1
13.2733,veh9,CAM,7,29.4004,nan,nan,-93.4013,293.0000,94.5290,1
13.2866,veh9,CAM,4,28.9961,nan,nan,-92.2224,120.0000,165.8048,1
13.3418,veh9,CAM,6,29.6730,nan,nan,-91.5455,120.0000,117.1203,1
13.3548,veh9,CAM,5,18.8628,nan,nan,-102.3557,120.0000,141.8200,1
13.3716,veh9,CAM,10,42.6223,nan,nan,-78.5962,120.0000,45.3243,1
13.3818,veh9,CAM,11,27.7996,nan,nan,-96.9139,120.0000,78.4813,1
13.3866,veh9,CAM,4,28.9531,nan,nan,-92.2654,120.0000,166.6341,1
13.4311,veh9,CAM,3,17.8859,nan,nan,-103.3325,120.0000,197.0999,1
13.4738,veh9,CAM,8,41.7090,nan,nan,-79.5095,120.0000,50.2015,1
13.4866,veh9,CAM,4,28.9132,nan,nan,-91.8887,120.0000,167.4053,1
13.4873,veh9,CAM,10,43.1184,nan,nan,-78.1001,120.0000,45.4896,1
13.5548,veh9,CAM,5,18.8742,nan,nan,-102.3443,120.0000,141.6204,1
13.5741,veh9,CAM,7,19.3529,nan,nan,-103.9600,293.0000,94.5218,1
13.5866,veh9,CAM,4,28.8767,nan,nan,-92.4440,120.0000,168.1193,1
13.5873,veh9,CAM,10,43.1095,nan,nan,-78.1089,120.0000,45.5483,1
13.6311,veh9,CAM,3,17.8971,nan,nan,-103.3214,120.0000,196.8414,1
13.6418,veh9,CAM,6,29.6704,nan,nan,-91.5481,120.0000,117.1458,1
13.6751,veh9,CAM,11,28.8679,nan,nan,-90.8843,120.0000,79.8029,1
13.6866,veh9,CAM,4,28.8432,nan,nan,-97.9498,120.0000,168.7755,1
13.7548,veh9,CAM,5,18.8758,nan,nan,-102.3427,120.0000,141.5839,1
13.7738,veh9,CAM,8,41.6220,nan,nan,-79.5965,120.0000,50.7098,1
13.7866,veh9,CAM,4,28.8130,nan,nan,-93.9017,120.0000,169.3738,1
13.8311,veh9,CAM,3,17.9015,nan,nan,-103.3170,120.0000,196.7323,1
13.8741,veh9,CAM,7,13.8992,nan,nan,-109.2450,293.0000,94.7227,1
13.8866,veh9,CAM,4,28.7858,nan,nan,-94.1937,120.0000,169.9142,1
13.8873,veh9,CAM,10,43.0402,nan,nan,-78.1783,120.0000,45.9244,1
13.9391,veh9,CAM,6,29.6501,nan,nan,-91.5683,120.0000,117.5620,1
13.9548,veh9,CAM,5,18.8676,nan,nan,-102.3509,120.0000,141.7031,1
13.9751,veh9,CAM,11,28.4856,nan,nan,-95.6441,120.0000,81.9837,1
13.9868,veh9,CAM,4,28.1560,nan,nan,-93.0625,120.0000,170.3886,1
14.0311,veh9,CAM,3,18.0879,nan,nan,-103.1305,120.0000,192.5450,1
14.0738,veh9,CAM,8,42.2757,nan,nan,-78.9427,120.0000,47.0169,1
14.0868,veh9,CAM,4,28.3597,nan,nan,-92.8587,120.0000,166.4376,1
14.1371,veh9,CAM,2,32.6276,nan,nan,-88.5909,120.0000,128.4819,1
14.1548,veh9,CAM,5,19.1312,nan,nan,-102.0873,120.0000,137.4450,1
14.1716,veh9,CAM,7,16.8394,nan,nan,-96.8259,293.0000,90.5645,1
14.1868,veh9,CAM,4,28.3535,nan,nan,-92.8650,120.0000,166.5619,1
14.1873,veh9,CAM,10,42.2483,nan,nan,-78.9702,120.0000,49.7616,1
14.2318,veh9,CAM,3,19.0818,nan,nan,-102.1367,120.0000,192.2436,1
14.2391,veh9,CAM,6,29.9690,nan,nan,-91.2495,120.0000,113.3243,1
14.2548,veh9,CAM,5,19.1388,nan,nan,-102.0797,120.0000,137.3415,1
14.2716,veh9,CAM,7,32.0919,nan,nan,-101.9073,293.0000,90.4532,1
14.2751,veh9,CAM,11,28.0766,nan,nan,-99.6890,120.0000,84.9424,1
14.2868,veh9,CAM,4,28.3506,nan,nan,-92.8679,120.0000,166.6312,1
14.3391,veh9,CAM,6,29.9812,nan,nan,-91.2373,120.0000,113.1657,1
14.3548,veh9,CAM,5,19.1504,nan,nan,-102.0681,120.0000,137.1672,1
14.3716,veh9,CAM,7,29.3848,nan,nan,-97.7371,305.0000,90.2947,1
14.3738,veh9,CAM,8,42.2757,nan,nan,-78.9427,120.0000,47.0206,1
14.3751,veh9,CAM,11,28.1603,nan,nan,-90.3794,120.0000,84.4126,1
14.3868,veh9,CAM,4,28.3511,nan,nan,-92.8674,120.0000,166.6219,1
14.4073,veh9,CAM,10,41.9209,nan,nan,-79.2976,120.0000,49.0349,1
14.4318,veh9,CAM,3,19.0888,nan,nan,-102.1297,120.0000,192.0836,1
14.4383,veh9,CAM,5,14.9102,nan,nan,-106.3083,120.0000,137.2447,1
14.4391,veh9,CAM,6,29.9987,nan,nan,-91.2198,120.0000,112.9365,1
14.4716,veh9,CAM,7,27.2087,nan,nan,-93.5489,293.0000,90.0812,1
14.4751,veh9,CAM,11,30.8387,nan,nan,-99.8895,120.0000,83.9470,1
14.4868,veh9,CAM,4,28.3548,nan,nan,-92.8637,120.0000,166.5577,1
14.5383,veh9,CAM,5,14.9292,nan,nan,-106.2893,120.0000,136.9447,1
14.5391,veh9,CAM,6,30.0215,nan,nan,-91.1970,120.0000,112.6444,1
14.5716,veh9,CAM,7,28.0891,nan,nan,-92.0882,293.0000,89.8284,1
14.5751,veh9,CAM,11,31.8738,nan,nan,-92.4753,120.0000,83.5411,1
14.5996,veh9,CAM,4,28.3611,nan,nan,-92.8574,308.0000,166.2734,1
14.6318,veh9,CAM,3,19.0895,nan,nan,-102.1290,120.0000,192.0652,1
