time_s,vehicle_id,msg_type,tx_id,sinr_dB,snr_dB,rssi_dBm,rsrp_dBm,pkt_size,distance_m,rx_ok
2.8436,veh3,CAM,6,40.8864,nan,nan,-80.3321,120.0000,71.1258,1
2.8863,veh3,CAM,4,38.7634,nan,nan,-82.4551,120.0000,18.8680,1
2.9368,veh3,CAM,2,43.9188,nan,nan,-77.2997,120.0000,34.2182,1
2.9426,veh3,CAM,5,18.4148,nan,nan,-102.8037,120.0000,42.9923,1
2.9681,veh3,CAM,7,39.4554,nan,nan,-81.7631,265.0000,87.1131,1
2.9991,veh3,CAM,4,39.7755,nan,nan,-81.4430,308.0000,19.1256,1
3.0991,veh3,CAM,4,39.7569,nan,nan,-81.4616,308.0000,19.1639,1
3.1481,veh3,CAM,6,40.6539,nan,nan,-80.5646,120.0000,73.0126,1
3.1991,veh3,CAM,4,39.7385,nan,nan,-81.4800,308.0000,19.2049,1
3.2811,veh3,CAM,7,38.9057,nan,nan,-82.3128,293.0000,89.3375,1
3.2991,veh3,CAM,4,39.7206,nan,nan,-81.4979,308.0000,19.2461,1
3.3276,veh3,CAM,2,43.7260,nan,nan,-77.4925,120.0000,35.2349,1
3.3426,veh3,CAM,5,18.3622,nan,nan,-102.8563,120.0000,43.2401,1
3.3991,veh3,CAM,4,39.7030,nan,nan,-81.5155,308.0000,19.2873,1
3.4481,veh3,CAM,6,40.3477,nan,nan,-80.8707,120.0000,75.5970,1
3.5276,veh3,CAM,2,43.6296,nan,nan,-77.5889,120.0000,35.6239,1
3.5426,veh3,CAM,5,18.2927,nan,nan,-102.9258,120.0000,43.5776,1
3.5811,veh3,CAM,7,38.6392,nan,nan,-82.5793,265.0000,92.0654,1
3.5991,veh3,CAM,4,39.6689,nan,nan,-81.5496,308.0000,19.3618,1
3.6638,veh3,CAM,8,33.3091,nan,nan,-87.9094,120.0000,106.1334,1
3.7276,veh3,CAM,2,43.5343,nan,nan,-77.6842,120.0000,36.0207,1
3.7426,veh3,CAM,5,19.4567,nan,nan,-101.7618,120.0000,38.1538,1
3.7481,veh3,CAM,6,39.9844,nan,nan,-81.2341,120.0000,78.8014,1
3.7811,veh3,CAM,7,38.4914,nan,nan,-82.7271,293.0000,93.7042,1
3.7991,veh3,CAM,4,39.6362,nan,nan,-81.5823,308.0000,19.4285,1
3.8416,veh3,CAM,5,15.7240,nan,nan,-105.4945,120.0000,38.2184,1
3.8811,veh3,CAM,7,38.4222,nan,nan,-82.7963,293.0000,94.4386,1
3.9251,veh3,CAM,2,43.8064,nan,nan,-77.4121,120.0000,36.4097,1
3.9416,veh3,CAM,5,15.7090,nan,nan,-105.5094,120.0000,38.2832,1
3.9638,veh3,CAM,8,33.0557,nan,nan,-88.1628,120.0000,109.2472,1
3.9791,veh3,CAM,4,39.6047,nan,nan,-81.6138,293.0000,19.0628,1
3.9811,veh3,CAM,7,38.3484,nan,nan,-82.8701,265.0000,95.2307,1
4.0408,veh3,CAM,6,39.5787,nan,nan,-81.6398,120.0000,82.5370,1
4.0416,veh3,CAM,5,15.6944,nan,nan,-105.5241,120.0000,38.3480,1
4.0811,veh3,CAM,7,38.2702,nan,nan,-82.9483,265.0000,96.0791,1
4.1251,veh3,CAM,2,43.7131,nan,nan,-77.5054,120.0000,36.8066,1
4.1416,veh3,CAM,5,15.6800,nan,nan,-105.5385,120.0000,38.4128,1
4.1748,veh3,CAM,7,37.0835,nan,nan,-84.1350,293.0000,96.7926,1
4.1791,veh3,CAM,4,39.5745,nan,nan,-81.6440,305.0000,19.1293,1
4.2408,veh3,CAM,6,39.3842,nan,nan,-81.8343,120.0000,84.4803,1
4.2416,veh3,CAM,5,15.6659,nan,nan,-105.5526,120.0000,38.4697,1
4.2638,veh3,CAM,8,32.7363,nan,nan,-88.4822,120.0000,113.3059,1
4.2748,veh3,CAM,7,36.9975,nan,nan,-84.2210,293.0000,97.7468,1
4.3251,veh3,CAM,2,43.6208,nan,nan,-77.5977,120.0000,37.1956,1
4.3416,veh3,CAM,5,15.6520,nan,nan,-105.5664,120.0000,38.5345,1
4.3916,veh3,CAM,4,44.5061,nan,nan,-76.7124,293.0000,19.6286,1
4.5208,veh3,CAM,6,39.2643,nan,nan,-81.9542,120.0000,87.3227,1
4.5408,veh3,CAM,6,39.2030,nan,nan,-82.0155,120.0000,86.2491,1
4.5416,veh3,CAM,5,15.6251,nan,nan,-105.5934,120.0000,38.6561,1
4.5438,veh3,CAM,2,43.5204,nan,nan,-77.6981,120.0000,37.1599,1
4.5748,veh3,CAM,7,36.7185,nan,nan,-84.5000,293.0000,100.9101,1
4.5793,veh3,CAM,8,30.9335,nan,nan,-90.2850,120.0000,118.3644,1
4.5916,veh3,CAM,4,44.4783,nan,nan,-76.7402,120.0000,19.6952,1
4.6408,veh3,CAM,6,39.1408,nan,nan,-82.0777,120.0000,86.8690,1
4.7408,veh3,CAM,6,39.0778,nan,nan,-82.1407,120.0000,87.4916,1
4.7416,veh3,CAM,5,15.5992,nan,nan,-105.6193,120.0000,38.7700,1
4.7438,veh3,CAM,2,43.4301,nan,nan,-77.7884,120.0000,37.5489,1
4.7916,veh3,CAM,4,44.4516,nan,nan,-76.7669,120.0000,19.7541,1
4.8793,veh3,CAM,8,30.5240,nan,nan,-90.6945,120.0000,124.0429,1
4.9416,veh3,CAM,5,15.5742,nan,nan,-105.6443,120.0000,38.8838,1
4.9438,veh3,CAM,2,43.3408,nan,nan,-77.8777,120.0000,37.9457,1
4.9916,veh3,CAM,4,44.4259,nan,nan,-76.7926,120.0000,19.8051,1
5.0408,veh3,CAM,6,38.8844,nan,nan,-82.3341,120.0000,89.4600,1
5.1401,veh3,CAM,5,15.5512,nan,nan,-105.6672,120.0000,38.9899,1
5.1438,veh3,CAM,2,43.2523,nan,nan,-77.9662,120.0000,38.3347,1
5.1708,veh3,CAM,7,37.5611,nan,nan,-83.6574,293.0000,108.4612,1
5.1793,veh3,CAM,8,30.0896,nan,nan,-91.1288,120.0000,130.3638,1
5.1916,veh3,CAM,4,44.4011,nan,nan,-76.8174,120.0000,19.8638,1
5.2793,veh3,CAM,8,30.0098,nan,nan,-91.2087,120.0000,131.6804,1
5.3408,veh3,CAM,6,38.6853,nan,nan,-82.5332,120.0000,91.5230,1
5.3438,veh3,CAM,2,43.1648,nan,nan,-78.0537,120.0000,38.7316,1
5.3793,veh3,CAM,8,29.9393,nan,nan,-91.2792,120.0000,132.7403,1
5.3916,veh3,CAM,4,44.3773,nan,nan,-76.8411,120.0000,19.9149,1
5.4708,veh3,CAM,7,37.2211,nan,nan,-83.9974,293.0000,112.7672,1
5.4793,veh3,CAM,8,29.8657,nan,nan,-91.3528,120.0000,133.8557,1
5.5803,veh3,CAM,4,39.5454,nan,nan,-81.6730,293.0000,19.7495,1
5.6528,veh3,CAM,6,39.4075,nan,nan,-81.8110,120.0000,93.8986,1
5.6668,veh3,CAM,7,37.0045,nan,nan,-84.2140,293.0000,115.3209,1
5.6756,veh3,CAM,8,31.1290,nan,nan,-90.0895,120.0000,136.2483,1
5.7406,veh3,CAM,2,42.9923,nan,nan,-78.2262,120.0000,39.5176,1
5.7668,veh3,CAM,7,36.9547,nan,nan,-84.2638,293.0000,115.9795,1
5.7756,veh3,CAM,8,31.0474,nan,nan,-90.1711,120.0000,137.5221,1
5.7803,veh3,CAM,4,39.5234,nan,nan,-81.6951,293.0000,19.8005,1
5.8668,veh3,CAM,7,36.9045,nan,nan,-84.3140,293.0000,116.6472,1
5.8756,veh3,CAM,8,30.9634,nan,nan,-90.2550,120.0000,138.8527,1
5.9406,veh3,CAM,2,42.9073,nan,nan,-78.3112,120.0000,39.9066,1
5.9528,veh3,CAM,6,39.2003,nan,nan,-82.0182,120.0000,96.1510,1
5.9543,veh3,CAM,5,19.1786,nan,nan,-102.0399,120.0000,39.5984,1
5.9668,veh3,CAM,7,36.8540,nan,nan,-84.3645,293.0000,117.3334,1
5.9803,veh3,CAM,4,39.5022,nan,nan,-81.7163,293.0000,19.8516,1
6.0668,veh3,CAM,7,36.8037,nan,nan,-84.4148,293.0000,118.0118,1
6.1568,veh3,CAM,5,15.4469,nan,nan,-105.7716,120.0000,39.6569,1
6.1668,veh3,CAM,7,36.7567,nan,nan,-84.4618,293.0000,118.6494,1
6.1756,veh3,CAM,8,30.7029,nan,nan,-90.5155,120.0000,143.0513,1
6.1803,veh3,CAM,4,39.4926,nan,nan,-81.7259,305.0000,19.8665,1
6.2026,veh3,CAM,9,26.1856,nan,nan,-95.0329,120.0000,138.6789,1
6.2406,veh3,CAM,2,43.5564,nan,nan,-77.6621,120.0000,37.4714,1
6.2528,veh3,CAM,6,39.0055,nan,nan,-82.2130,120.0000,98.3264,1
6.2668,veh3,CAM,7,36.7139,nan,nan,-84.5046,293.0000,119.2323,1
6.3026,veh3,CAM,9,26.0738,nan,nan,-95.1447,120.0000,140.4631,1
6.3528,veh3,CAM,6,39.3335,nan,nan,-81.8850,120.0000,94.7308,1
6.3568,veh3,CAM,5,15.4537,nan,nan,-105.7648,120.0000,39.6116,1
6.3913,veh3,CAM,4,38.3356,nan,nan,-82.8829,120.0000,19.9994,1
6.4026,veh3,CAM,9,25.9622,nan,nan,-95.2563,120.0000,142.2630,1
6.4528,veh3,CAM,6,39.3016,nan,nan,-81.9169,120.0000,95.0795,1
6.4746,veh3,CAM,8,30.4537,nan,nan,-90.7648,120.0000,147.1853,1
6.5026,veh3,CAM,9,25.8514,nan,nan,-95.3670,120.0000,144.0784,1
6.5406,veh3,CAM,2,45.0035,nan,nan,-76.2150,120.0000,31.7230,1
6.5528,veh3,CAM,6,39.2756,nan,nan,-81.9429,120.0000,95.3644,1
6.5568,veh3,CAM,5,15.4833,nan,nan,-105.7352,120.0000,39.4599,1
6.5673,veh3,CAM,7,36.6109,nan,nan,-84.6076,293.0000,120.6563,1
6.5913,veh3,CAM,4,38.3958,nan,nan,-82.8227,120.0000,19.8438,1
6.6001,veh3,CAM,9,21.5024,nan,nan,-99.7161,120.0000,145.8858,1
6.6528,veh3,CAM,6,39.2556,nan,nan,-81.9629,120.0000,95.5777,1
6.7001,veh3,CAM,9,21.3939,nan,nan,-99.8246,120.0000,147.7070,1
6.7528,veh3,CAM,6,39.2414,nan,nan,-81.9771,120.0000,95.7349,1
6.7746,veh3,CAM,8,30.2227,nan,nan,-90.9958,120.0000,151.1314,1
6.7913,veh3,CAM,4,38.4919,nan,nan,-82.7266,120.0000,19.6134,1
6.8436,veh3,CAM,2,45.7426,nan,nan,-75.4759,120.0000,26.5337,1
6.8528,veh3,CAM,6,39.2330,nan,nan,-81.9855,120.0000,95.8282,1
6.8673,veh3,CAM,7,36.5453,nan,nan,-84.6731,293.0000,121.5677,1
6.9353,veh3,CAM,6,39.2305,nan,nan,-81.9880,265.0000,95.5429,1
6.9746,veh3,CAM,8,30.1190,nan,nan,-91.0995,120.0000,152.9842,1
6.9913,veh3,CAM,4,38.6249,nan,nan,-82.5936,120.0000,19.3003,1
7.0001,veh3,CAM,9,21.0784,nan,nan,-100.1401,120.0000,153.1239,1
7.0353,veh3,CAM,6,39.2326,nan,nan,-81.9859,277.0000,95.5212,1
7.0746,veh3,CAM,8,30.0815,nan,nan,-91.1369,120.0000,153.6444,1
7.1436,veh3,CAM,2,47.3984,nan,nan,-73.8201,120.0000,21.9273,1
7.1673,veh3,CAM,7,36.5318,nan,nan,-84.6867,293.0000,121.7557,1
7.1746,veh3,CAM,8,30.0987,nan,nan,-91.1198,120.0000,153.3220,1
7.1913,veh3,CAM,4,38.6809,nan,nan,-82.5376,120.0000,19.1608,1
7.2736,veh3,CAM,8,30.0367,nan,nan,-91.1818,120.0000,154.0047,1
7.3056,veh3,CAM,9,21.7022,nan,nan,-99.5163,265.0000,156.8643,1
7.3353,veh3,CAM,6,39.2627,nan,nan,-81.9557,265.0000,95.1867,1
7.3736,veh3,CAM,8,29.9947,nan,nan,-91.2238,120.0000,154.7503,1
7.3933,veh3,CAM,4,39.9333,nan,nan,-81.2852,120.0000,18.9925,1
7.4673,veh3,CAM,7,36.5009,nan,nan,-84.7176,293.0000,122.1922,1
7.4736,veh3,CAM,8,29.9499,nan,nan,-91.2686,120.0000,155.5439,1
7.5736,veh3,CAM,8,29.9021,nan,nan,-91.3163,120.0000,156.4004,1
7.5933,veh3,CAM,4,39.8536,nan,nan,-81.3649,120.0000,19.1456,1
7.6056,veh3,CAM,9,21.3759,nan,nan,-99.8426,265.0000,162.8401,1
7.6493,veh3,CAM,6,38.3333,nan,nan,-82.8852,120.0000,95.3126,1
7.6523,veh3,CAM,5,15.3802,nan,nan,-105.8383,120.0000,39.6996,1
7.7661,veh3,CAM,7,35.5313,nan,nan,-85.6872,120.0000,122.9881,1
7.7933,veh3,CAM,4,39.6300,nan,nan,-81.5885,120.0000,19.6147,1
7.8523,veh3,CAM,5,15.3224,nan,nan,-105.8961,120.0000,40.0018,1
7.8661,veh3,CAM,7,35.8091,nan,nan,-85.4094,120.0000,119.1158,1
7.8703,veh3,CAM,8,29.7654,nan,nan,-91.4531,120.0000,159.2869,1
7.9056,veh3,CAM,9,21.0336,nan,nan,-100.1849,265.0000,169.3669,1
7.9493,veh3,CAM,6,38.3078,nan,nan,-82.9107,120.0000,95.5894,1
7.9661,veh3,CAM,7,35.7986,nan,nan,-85.4199,120.0000,119.2599,1
7.9933,veh3,CAM,4,39.2748,nan,nan,-81.9437,120.0000,20.4061,1
8.0123,veh3,CAM,5,28.1818,nan,nan,-93.0367,120.0000,39.9013,1
8.0661,veh3,CAM,7,35.7856,nan,nan,-85.4329,120.0000,119.4382,1
8.1373,veh3,CAM,2,57.2216,nan,nan,-63.9968,120.0000,6.7442,1
8.1378,veh3,CAM,5,28.0195,nan,nan,-93.1990,120.0000,39.3154,1
8.1661,veh3,CAM,7,35.7706,nan,nan,-85.4479,120.0000,119.6452,1
8.1703,veh3,CAM,8,29.5826,nan,nan,-91.6359,120.0000,162.6573,1
8.1933,veh3,CAM,4,38.8132,nan,nan,-82.4053,120.0000,21.4941,1
8.2056,veh3,CAM,9,20.6882,nan,nan,-100.5303,265.0000,176.3975,1
8.2488,veh3,CAM,6,37.0202,nan,nan,-84.1983,120.0000,96.1188,1
8.2661,veh3,CAM,7,35.7588,nan,nan,-85.4597,120.0000,119.8089,1
8.3056,veh3,CAM,9,20.6320,nan,nan,-100.5865,265.0000,177.5952,1
8.3378,veh3,CAM,5,27.8296,nan,nan,-93.3889,120.0000,40.1880,1
8.3661,veh3,CAM,7,35.7516,nan,nan,-85.4668,120.0000,119.9086,1
8.3933,veh3,CAM,4,38.3703,nan,nan,-82.8482,120.0000,22.5878,1
8.4056,veh3,CAM,9,20.5776,nan,nan,-100.6409,265.0000,178.7000,1
8.4648,veh3,CAM,7,35.2061,nan,nan,-86.0124,120.0000,119.9445,1
8.4703,veh3,CAM,8,29.4072,nan,nan,-91.8112,120.0000,165.9696,1
8.5056,veh3,CAM,9,20.5250,nan,nan,-100.6935,265.0000,179.7771,1
8.5488,veh3,CAM,6,37.0095,nan,nan,-84.2090,120.0000,96.2332,1
8.5923,veh3,CAM,4,33.1108,nan,nan,-88.1077,120.0000,23.6016,1
8.6056,veh3,CAM,9,20.4742,nan,nan,-100.7443,265.0000,180.8195,1
8.6961,veh3,CAM,9,20.4302,nan,nan,-100.7883,120.0000,181.6976,1
8.7481,veh3,CAM,5,14.5449,nan,nan,-106.6736,120.0000,41.7234,1
8.7648,veh3,CAM,7,35.2264,nan,nan,-85.9921,120.0000,119.6610,1
8.7673,veh3,CAM,8,27.2359,nan,nan,-93.9826,120.0000,168.7379,1
8.7923,veh3,CAM,4,32.7624,nan,nan,-88.4561,120.0000,24.5414,1
8.7961,veh3,CAM,9,20.3831,nan,nan,-100.8354,120.0000,182.6846,1
8.8443,veh3,CAM,6,34.8021,nan,nan,-86.4164,120.0000,95.7807,1
8.8673,veh3,CAM,8,27.2166,nan,nan,-94.0018,120.0000,169.1080,1
8.9481,veh3,CAM,5,14.4373,nan,nan,-106.7812,120.0000,42.2346,1
8.9673,veh3,CAM,8,27.2241,nan,nan,-93.9944,120.0000,168.9637,1
9.0648,veh3,CAM,7,35.2888,nan,nan,-85.9297,120.0000,118.8025,1
9.0673,veh3,CAM,8,27.2346,nan,nan,-93.9839,120.0000,168.7614,1
9.0961,veh3,CAM,9,20.2536,nan,nan,-100.9649,120.0000,185.4119,1
9.1343,veh3,CAM,2,55.5935,nan,nan,-65.6250,120.0000,8.9961,1
9.1443,veh3,CAM,6,34.8964,nan,nan,-86.3221,120.0000,94.7452,1
9.1481,veh3,CAM,5,14.3552,nan,nan,-106.8632,120.0000,42.6316,1
9.1673,veh3,CAM,8,27.2482,nan,nan,-93.9703,120.0000,168.4991,1
9.1923,veh3,CAM,4,32.1822,nan,nan,-89.0363,120.0000,26.1920,1
9.2673,veh3,CAM,8,27.2646,nan,nan,-93.9539,120.0000,168.1755,1
9.3418,veh3,CAM,5,22.2642,nan,nan,-98.9543,120.0000,42.9442,1
9.3673,veh3,CAM,8,27.2814,nan,nan,-93.9371,120.0000,167.8514,1
9.3793,veh3,CAM,7,35.9363,nan,nan,-85.2822,277.0000,117.5388,1
9.3896,veh3,CAM,4,36.6421,nan,nan,-84.5764,120.0000,26.8780,1
9.4398,veh3,CAM,6,35.0263,nan,nan,-86.1922,120.0000,93.1878,1
9.4671,veh3,CAM,8,27.9039,nan,nan,-93.3146,120.0000,167.5326,1
9.5418,veh3,CAM,5,22.1765,nan,nan,-99.0420,120.0000,43.3778,1
9.5896,veh3,CAM,4,36.3304,nan,nan,-84.8881,120.0000,27.8493,1
9.6793,veh3,CAM,7,36.0447,nan,nan,-85.1738,265.0000,116.0843,1
9.6848,veh3,CAM,10,25.8766,nan,nan,-95.3418,120.0000,181.8723,1
9.6983,veh3,CAM,9,19.1726,nan,nan,-102.0459,120.0000,190.4608,1
9.7398,veh3,CAM,6,35.1648,nan,nan,-86.0537,120.0000,91.7097,1
9.7418,veh3,CAM,5,22.0653,nan,nan,-99.1532,120.0000,43.9278,1
9.7671,veh3,CAM,8,27.9526,nan,nan,-93.2659,120.0000,166.5932,1
9.7896,veh3,CAM,4,35.9839,nan,nan,-85.2346,120.0000,28.9756,1
9.9418,veh3,CAM,5,21.9364,nan,nan,-99.2821,120.0000,44.5805,1
9.9793,veh3,CAM,7,36.1546,nan,nan,-85.0639,265.0000,114.6298,1
9.9848,veh3,CAM,10,25.6371,nan,nan,-95.5814,120.0000,186.9373,1
9.9896,veh3,CAM,4,35.6198,nan,nan,-85.5987,120.0000,30.2129,1
9.9983,veh3,CAM,9,19.0843,nan,nan,-102.1342,120.0000,192.4462,1
10.0398,veh3,CAM,6,35.3056,nan,nan,-85.9129,120.0000,90.2316,1
10.0671,veh3,CAM,8,27.9994,nan,nan,-93.2190,120.0000,165.6943,1
10.0983,veh3,CAM,9,19.0662,nan,nan,-102.1523,120.0000,192.8399,1
10.1341,veh3,CAM,2,49.2447,nan,nan,-71.9738,120.0000,19.4730,1
10.1418,veh3,CAM,5,21.7916,nan,nan,-99.4269,120.0000,45.3194,1
10.1896,veh3,CAM,4,35.2422,nan,nan,-85.9763,120.0000,31.5431,1
10.1983,veh3,CAM,9,19.0475,nan,nan,-102.1710,120.0000,193.2568,1
10.2791,veh3,CAM,10,25.0661,nan,nan,-96.1524,120.0000,192.0874,1
10.2793,veh3,CAM,7,36.2659,nan,nan,-84.9525,265.0000,113.1674,1
10.2983,veh3,CAM,9,19.0281,nan,nan,-102.1904,120.0000,193.6813,1
10.3398,veh3,CAM,6,35.4487,nan,nan,-85.7698,120.0000,88.7614,1
10.3418,veh3,CAM,5,21.6320,nan,nan,-99.5865,120.0000,46.1523,1
10.3671,veh3,CAM,8,28.0444,nan,nan,-93.1741,120.0000,164.8365,1
10.3896,veh3,CAM,4,34.8547,nan,nan,-86.3638,120.0000,32.9766,1
10.4983,veh3,CAM,9,18.9875,nan,nan,-102.2310,120.0000,194.5838,1
10.5433,veh3,CAM,5,17.5939,nan,nan,-103.6246,120.0000,47.0792,1
10.5791,veh3,CAM,10,24.8247,nan,nan,-96.3938,120.0000,197.4869,1
10.5841,veh3,CAM,7,37.3131,nan,nan,-83.9054,265.0000,111.8210,1
10.5896,veh3,CAM,4,34.4609,nan,nan,-86.7576,120.0000,34.4966,1
10.6398,veh3,CAM,6,35.5942,nan,nan,-85.6243,120.0000,87.2833,1
10.6671,veh3,CAM,8,28.0874,nan,nan,-93.1311,120.0000,164.0284,1
10.7886,veh3,CAM,4,34.2171,nan,nan,-87.0014,120.0000,36.1120,1
10.8101,veh3,CAM,9,17.9389,nan,nan,-103.2796,305.0000,196.2586,1
10.8791,veh3,CAM,10,24.5834,nan,nan,-96.6351,120.0000,203.0347,1
10.8841,veh3,CAM,7,37.4276,nan,nan,-83.7908,265.0000,110.3585,1
10.9396,veh3,CAM,6,39.2309,nan,nan,-81.9876,120.0000,85.8131,1
10.9691,veh3,CAM,8,29.5242,nan,nan,-91.6943,120.0000,163.2547,1
10.9886,veh3,CAM,4,33.8194,nan,nan,-87.3991,120.0000,37.7971,1
11.0691,veh3,CAM,8,29.7702,nan,nan,-91.4483,120.0000,158.6979,1
11.1101,veh3,CAM,9,17.8679,nan,nan,-90.2397,293.0000,197.8605,1
11.1398,veh3,CAM,2,45.0868,nan,nan,-76.1317,120.0000,30.1317,1
11.1691,veh3,CAM,8,29.7971,nan,nan,-91.4214,120.0000,158.2079,1
11.1816,veh3,CAM,10,22.4080,nan,nan,-98.8105,120.0000,208.8231,1
11.1841,veh3,CAM,7,37.5436,nan,nan,-83.6749,293.0000,108.8961,1
11.2396,veh3,CAM,6,39.3791,nan,nan,-81.8394,120.0000,84.3586,1
11.2691,veh3,CAM,8,29.8241,nan,nan,-91.3944,120.0000,157.7177,1
11.2816,veh3,CAM,10,22.3752,nan,nan,-98.8433,120.0000,209.7242,1
11.2886,veh3,CAM,4,33.2269,nan,nan,-87.9916,120.0000,40.4593,1
11.3396,veh3,CAM,6,39.4225,nan,nan,-81.7960,120.0000,83.9393,1
11.3433,veh3,CAM,5,16.8254,nan,nan,-104.3930,120.0000,51.4190,1
11.3691,veh3,CAM,8,29.8512,nan,nan,-91.3672,120.0000,157.2199,1
11.3816,veh3,CAM,10,22.3444,nan,nan,-98.8741,120.0000,210.4686,1
11.3841,veh3,CAM,7,37.6139,nan,nan,-83.6045,305.0000,108.0103,1
11.4101,veh3,CAM,9,17.7918,nan,nan,-90.7217,293.0000,199.5856,1
11.4396,veh3,CAM,6,39.4610,nan,nan,-81.7575,120.0000,83.5669,1
11.4703,veh3,CAM,8,28.4853,nan,nan,-92.7332,120.0000,156.8380,1
11.4816,veh3,CAM,10,22.3130,nan,nan,-98.9055,120.0000,211.2237,1
11.5396,veh3,CAM,6,39.4945,nan,nan,-81.7240,120.0000,83.2497,1
11.5433,veh3,CAM,5,16.6563,nan,nan,-104.5622,120.0000,52.4343,1
11.5703,veh3,CAM,8,28.5126,nan,nan,-92.7059,120.0000,156.3478,1
11.5736,veh3,CAM,7,36.1969,nan,nan,-85.0216,293.0000,107.1498,1
11.5816,veh3,CAM,10,22.2809,nan,nan,-98.9375,120.0000,211.9932,1
11.5886,veh3,CAM,4,32.6452,nan,nan,-88.5732,120.0000,43.2554,1
11.6396,veh3,CAM,6,39.5230,nan,nan,-81.6955,120.0000,82.9717,1
11.6816,veh3,CAM,10,22.2483,nan,nan,-98.9702,120.0000,212.7916,1
11.7071,veh3,CAM,9,19.5379,nan,nan,-101.6806,293.0000,201.3290,1
11.7396,veh3,CAM,6,39.5465,nan,nan,-81.6720,120.0000,82.7488,1
11.7433,veh3,CAM,5,16.5128,nan,nan,-104.7057,120.0000,53.3162,1
11.7703,veh3,CAM,8,28.5400,nan,nan,-92.6785,120.0000,156.9390,1
11.7816,veh3,CAM,10,22.2151,nan,nan,-99.0034,120.0000,213.6001,1
11.8396,veh3,CAM,6,39.5648,nan,nan,-81.6537,120.0000,82.5729,1
11.8816,veh3,CAM,10,22.1813,nan,nan,-99.0372,120.0000,214.4259,1
11.8871,veh3,CAM,4,32.0792,nan,nan,-89.1393,120.0000,46.1630,1
11.9071,veh3,CAM,9,19.5208,nan,nan,-101.6977,265.0000,201.9146,1
11.9383,veh3,CAM,5,20.2642,nan,nan,-100.9542,120.0000,53.9485,1
11.9543,veh3,CAM,6,36.0915,nan,nan,-85.1270,120.0000,82.6685,1
11.9703,veh3,CAM,8,28.6226,nan,nan,-92.5959,120.0000,154.3797,1
11.9736,veh3,CAM,7,36.2828,nan,nan,-84.9357,293.0000,106.0851,1
12.0071,veh3,CAM,9,19.5348,nan,nan,-101.6837,265.0000,201.5909,1
12.0543,veh3,CAM,6,36.1024,nan,nan,-85.1161,120.0000,82.5634,1
12.1071,veh3,CAM,9,19.5487,nan,nan,-101.6698,293.0000,201.2700,1
12.1323,veh3,CAM,2,42.0020,nan,nan,-79.2165,120.0000,40.8339,1
12.1383,veh3,CAM,5,20.1675,nan,nan,-101.0510,120.0000,54.5555,1
12.1543,veh3,CAM,6,36.1138,nan,nan,-85.1047,120.0000,82.4582,1
