time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
2.09958,veh6,cam_reaction,2,91.793,101.302,0,1,21
2.29958,veh6,cam_reaction,2,90.9225,101.293,1,1,3
2.49958,veh6,cam_reaction,2,92.8263,101.293,1,1,3
2.59958,veh6,cam_reaction,2,93.8519,101.293,1,1,3
2.69958,veh6,cam_reaction,2,94.8832,101.293,1,1,3
2.79958,veh6,cam_reaction,2,95.9408,101.293,1,1,3
2.89958,veh6,cam_reaction,2,96.9939,101.293,1,1,3
2.99958,veh6,cam_reaction,2,98.0362,101.293,1,1,3
3.09958,veh6,cam_reaction,2,99.0679,101.293,1,1,3
3.19958,veh6,cam_reaction,2,100.096,101.293,1,1,3
3.29958,veh6,cam_reaction,2,101.123,101.293,1,1,3
3.41033,veh6,cam_reaction,2,101.828,101.293,1,1,3
3.51033,veh6,cam_reaction,2,102.795,101.293,1,1,3
3.61033,veh6,cam_reaction,2,103.741,101.293,1,1,3
3.71033,veh6,cam_reaction,2,104.651,101.293,1,1,3
3.81033,veh6,cam_reaction,2,105.541,101.293,1,1,3
3.91033,veh6,cam_reaction,2,106.378,101.293,1,1,3
4.01033,veh6,cam_reaction,2,107.171,101.293,1,1,3
4.11033,veh6,cam_reaction,2,107.918,101.293,1,1,3
4.21033,veh6,cam_reaction,2,108.623,101.293,1,1,3
4.30783,veh6,cam_reaction,2,109.297,101.293,1,1,3
4.40783,veh6,cam_reaction,2,109.901,101.293,1,1,3
4.50783,veh6,cam_reaction,2,110.451,101.293,1,1,3
4.60783,veh6,cam_reaction,2,110.96,101.293,1,1,3
4.70783,veh6,cam_reaction,2,111.413,101.293,1,1,3
4.80783,veh6,cam_reaction,2,111.822,101.293,1,1,3
4.90783,veh6,cam_reaction,2,112.167,101.293,1,1,3
5.00783,veh6,cam_reaction,2,112.444,101.293,1,1,3
5.10783,veh6,cam_reaction,2,112.656,101.293,1,1,3
5.21858,veh6,cam_reaction,2,112.821,101.293,1,1,3
5.30658,veh6,cam_reaction,2,112.921,101.293,1,1,3
5.40658,veh6,cam_reaction,2,112.952,101.293,1,1,3
5.50658,veh6,cam_reaction,2,112.903,101.293,1,1,3
5.60658,veh6,cam_reaction,2,112.82,101.293,1,1,3
5.70658,veh6,cam_reaction,2,112.724,101.293,1,1,3
5.80658,veh6,cam_reaction,2,112.628,101.293,1,1,3
