time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
2.09958,veh3,cam_reaction,2,57.7756,80.5462,0,1,21
2.29958,veh3,cam_reaction,2,59.0766,80.5407,1,1,3
2.49958,veh3,cam_reaction,2,62.506,80.5407,1,1,3
2.59958,veh3,cam_reaction,2,64.2388,80.5407,1,1,3
2.69958,veh3,cam_reaction,2,65.6216,74.7033,1,1,3
2.79958,veh3,cam_reaction,2,66.9536,68.0905,1,1,3
2.89958,veh3,cam_reaction,2,68.233,61.347,1,1,3
2.99958,veh3,cam_reaction,2,69.4581,54.6629,1,1,3
3.09958,veh3,cam_reaction,2,70.6346,48.2189,1,1,3
3.19958,veh3,cam_reaction,2,71.7762,42.16,1,1,3
3.29958,veh3,cam_reaction,2,72.885,36.5805,1,1,3
3.41033,veh3,cam_reaction,2,73.3696,33.6855,1,1,3
3.51033,veh3,cam_reaction,2,74.3612,33.6855,1,1,3
3.61033,veh3,cam_reaction,2,75.3136,33.6855,1,1,3
3.71033,veh3,cam_reaction,2,76.216,33.6855,1,1,3
3.81033,veh3,cam_reaction,2,77.0807,33.6855,1,1,3
3.91033,veh3,cam_reaction,2,77.8739,33.6855,1,1,3
4.01033,veh3,cam_reaction,2,78.6051,33.6855,1,1,3
4.11033,veh3,cam_reaction,2,79.2841,33.6855,1,1,3
4.21033,veh3,cam_reaction,2,79.9131,33.6855,1,1,3
4.30783,veh3,cam_reaction,2,80.5016,33.6855,1,1,3
4.40783,veh3,cam_reaction,2,81.0139,33.6855,1,1,3
4.50783,veh3,cam_reaction,2,81.462,33.6855,1,1,3
4.60783,veh3,cam_reaction,2,81.8662,33.6855,1,1,3
4.70783,veh3,cam_reaction,2,82.2111,33.6855,1,1,3
4.80783,veh3,cam_reaction,2,82.5117,33.6855,1,1,3
4.90783,veh3,cam_reaction,2,82.7448,33.6855,1,1,3
5.00783,veh3,cam_reaction,2,82.9008,33.6855,1,1,3
5.10783,veh3,cam_reaction,2,82.9857,33.6855,1,1,3
5.20783,veh3,cam_reaction,2,83.0112,33.6855,1,1,3
5.30658,veh3,cam_reaction,2,82.9654,33.6855,1,1,3
5.40658,veh3,cam_reaction,2,82.837,33.6855,1,1,3
5.50658,veh3,cam_reaction,2,82.6159,33.6855,1,1,3
5.60658,veh3,cam_reaction,2,82.3563,33.6855,1,1,3
5.70658,veh3,cam_reaction,2,82.0814,33.6855,1,1,3
5.80658,veh3,cam_reaction,2,81.8067,33.6855,1,1,3
5.90658,veh3,cam_reaction,2,81.5399,33.6855,1,1,3
6.00658,veh3,cam_reaction,2,81.2733,33.6855,1,1,3
7.00333,veh3,cam_reaction,2,78.5858,33.6855,1,1,3
8.00633,veh3,cam_reaction,2,75.9252,33.6855,1,1,3
9.00008,veh3,cam_reaction,2,73.278,33.6855,1,1,3
9.99708,veh3,cam_reaction,2,70.9202,33.6855,1,1,3
10.9971,veh3,cam_reaction,2,68.3269,33.6855,1,1,3
11.9968,veh3,cam_reaction,2,65.756,33.6855,1,1,3
13.0123,veh3,cam_reaction,2,58.5323,19.6926,1,1,3
14.0126,veh3,cam_reaction,2,55.6346,8.86964,1,1,3
15.0051,veh3,cam_reaction,2,52.7453,0,1,1,3
16.0056,veh3,cam_reaction,2,49.8486,0,1,1,3
17.0098,veh3,cam_reaction,2,46.9526,0,1,1,3
18.0101,veh3,cam_reaction,2,44.0573,0,1,1,3
19.0101,veh3,cam_reaction,2,41.1707,0,1,1,3
