time,vehicle,speed,lane
58.0,veh15,13.89,0
58.0,veh4,20.83,1
58.0,veh10,3.47,0
58.0,veh9,3.46,0
58.0,veh20,3.45,0
58.0,veh3,3.46,0
58.0,veh1,3.46,0
58.0,veh2,20.82,1
58.0,veh6,8.33,0
58.0,veh12,6.93,0
58.0,veh7,11.1,0
58.0,veh13,11.07,1
58.0,veh8,11.31,1
58.0,veh16,11.18,1
58.0,veh17,11.1,1
58.0,veh5,11.09,0
58.0,veh14,11.1,0
58.0,veh18,13.88,0
58.0,veh19,6.92,0
59.0,veh11,9.71,0
59.0,veh15,13.89,0
59.0,veh4,20.82,0
59.0,veh10,3.46,0
59.0,veh9,3.47,0
59.0,veh20,4.79,0
59.0,veh3,3.46,0
59.0,veh1,3.45,0
59.0,veh2,20.82,1
59.0,veh6,8.31,0
59.0,veh12,6.93,0
59.0,veh17,11.09,0
59.0,veh7,11.1,0
59.0,veh13,12.4,1
59.0,veh8,13.16,1
59.0,veh16,13.94,1
59.0,veh5,11.09,0
59.0,veh14,11.11,0
59.0,veh18,12.36,0
59.0,veh19,6.94,0
60.0,veh11,9.72,0
60.0,veh15,13.87,0
60.0,veh4,20.83,0
60.0,veh10,6.09,0
60.0,veh9,6.18,0
60.0,veh20,6.94,0
60.0,veh3,3.47,0
60.0,veh1,3.47,0
60.0,veh6,8.33,0
60.0,veh12,6.93,0
60.0,veh17,11.1,0
60.0,veh7,11.1,0
60.0,veh13,14.34,1
60.0,veh8,15.45,1
60.0,veh16,16.66,1
60.0,veh5,11.11,0
60.0,veh14,11.11,0
60.0,veh19,6.93,0
60.0,veh18,10.94,1
60.0,veh2,20.82,1
61.0,veh7,11.1,0
61.0,veh11,9.71,0
61.0,veh15,13.89,0
61.0,veh4,20.82,0
61.0,veh10,6.93,0
61.0,veh9,6.93,0
61.0,veh20,6.93,0
61.0,veh3,3.46,0
61.0,veh1,3.45,0
61.0,veh6,8.31,0
61.0,veh12,6.93,0
61.0,veh17,11.1,0
61.0,veh13,14.9,1
61.0,veh8,15.78,1
61.0,veh16,16.65,1
61.0,veh5,11.1,0
61.0,veh14,11.09,0
61.0,veh19,6.94,0
61.0,veh18,13.87,1
61.0,veh2,20.82,0
62.0,veh7,11.11,0
62.0,veh11,9.7,0
62.0,veh15,13.87,0
62.0,veh4,20.82,0
62.0,veh10,6.93,0
62.0,veh9,6.93,0
62.0,veh20,6.92,0
62.0,veh3,3.47,0
62.0,veh1,3.46,0
62.0,veh6,8.32,0
62.0,veh12,6.93,0
62.0,veh17,11.11,0
62.0,veh13,15.25,1
62.0,veh8,16.01,1
62.0,veh16,16.66,1
62.0,veh5,11.11,0
62.0,veh14,11.09,0
62.0,veh19,6.92,0
62.0,veh18,13.87,1
62.0,veh2,20.82,0
63.0,veh7,11.1,0
63.0,veh11,9.71,0
63.0,veh15,13.87,0
63.0,veh10,6.94,0
63.0,veh9,6.93,0
63.0,veh20,6.92,0
63.0,veh3,3.46,0
63.0,veh1,3.46,0
63.0,veh6,7.8,0
63.0,veh12,6.93,0
63.0,veh17,11.09,0
63.0,veh13,15.27,1
63.0,veh8,16.18,1
63.0,veh16,16.64,1
63.0,veh4,20.81,0
63.0,veh5,11.11,0
63.0,veh14,11.1,0
63.0,veh19,6.92,0
63.0,veh18,13.89,1
63.0,veh2,20.82,0
64.0,veh7,11.09,0
64.0,veh11,9.71,0
64.0,veh15,13.88,0
64.0,veh16,16.65,1
64.0,veh10,6.93,0
64.0,veh9,6.93,0
64.0,veh20,6.92,0
64.0,veh3,3.46,0
64.0,veh1,3.47,0
64.0,veh6,7.45,0
64.0,veh12,6.93,0
64.0,veh17,11.09,0
64.0,veh13,15.25,1
64.0,veh8,16.31,1
64.0,veh4,20.82,0
64.0,veh5,11.1,0
64.0,veh14,11.1,0
64.0,veh19,6.93,0
64.0,veh18,13.88,1
64.0,veh2,20.83,0
65.0,veh17,11.1,0
65.0,veh7,11.09,0
65.0,veh11,9.71,0
65.0,veh15,13.89,0
65.0,veh16,16.66,1
65.0,veh10,6.93,0
65.0,veh9,6.94,0
65.0,veh20,6.93,0
65.0,veh3,3.46,0
65.0,veh1,3.46,0
65.0,veh6,7.25,0
65.0,veh12,6.92,0
65.0,veh13,15.25,1
65.0,veh8,16.41,1
65.0,veh4,20.82,0
65.0,veh5,11.1,0
65.0,veh14,11.1,0
65.0,veh19,6.93,0
65.0,veh18,13.88,1
65.0,veh2,20.81,0
66.0,veh17,11.1,0
66.0,veh7,11.1,0
66.0,veh11,9.7,0
66.0,veh8,16.46,1
66.0,veh16,16.66,1
66.0,veh10,6.93,0
66.0,veh9,6.94,0
66.0,veh15,13.87,0
66.0,veh20,6.92,0
66.0,veh3,5.34,0
66.0,veh12,6.93,0
66.0,veh6,8.32,1
66.0,veh13,15.25,1
66.0,veh4,20.81,0
66.0,veh5,11.09,0
66.0,veh14,11.1,0
66.0,veh19,6.94,0
66.0,veh18,13.88,1
66.0,veh1,4.48,0
66.0,veh2,20.82,0
67.0,veh17,11.09,0
67.0,veh7,11.11,0
67.0,veh11,9.7,0
67.0,veh13,15.27,1
67.0,veh8,16.53,1
67.0,veh16,16.66,1
67.0,veh10,6.93,0
67.0,veh9,6.94,0
67.0,veh15,13.88,0
67.0,veh20,6.93,0
67.0,veh3,6.93,1
67.0,veh12,6.92,0
67.0,veh6,8.32,1
67.0,veh4,20.81,0
67.0,veh5,11.11,0
67.0,veh14,11.11,0
67.0,veh19,6.93,0
67.0,veh18,13.88,1
67.0,veh1,6.93,0
67.0,veh2,20.82,0
68.0,veh17,11.1,0
68.0,veh7,11.09,0
68.0,veh11,9.72,0
68.0,veh13,15.26,1
68.0,veh8,16.56,1
68.0,veh16,16.65,1
68.0,veh9,6.94,0
68.0,veh10,6.93,0
68.0,veh15,13.88,0
68.0,veh20,6.93,0
68.0,veh12,6.94,0
68.0,veh6,8.32,1
68.0,veh4,20.83,0
68.0,veh5,5.54,0
68.0,veh14,11.1,0
68.0,veh19,6.93,0
68.0,veh18,13.89,1
68.0,veh1,6.93,0
68.0,veh2,20.82,0
68.0,veh3,6.93,1
69.0,veh17,11.1,0
69.0,veh7,11.11,0
69.0,veh11,9.72,0
69.0,veh13,15.27,1
69.0,veh8,16.59,1
69.0,veh16,16.65,1
69.0,veh9,6.94,0
69.0,veh10,6.93,0
69.0,veh15,13.88,0
69.0,veh20,6.93,0
69.0,veh12,6.92,0
69.0,veh6,8.31,1
69.0,veh4,18.94,0
69.0,veh5,5.55,0
69.0,veh14,11.1,0
69.0,veh19,6.94,0
69.0,veh18,13.87,1
69.0,veh1,6.93,0
69.0,veh2,20.82,0
69.0,veh3,6.94,1
70.0,veh17,11.1,0
70.0,veh7,11.09,0
70.0,veh11,9.71,0
70.0,veh13,15.27,1
70.0,veh8,16.6,1
70.0,veh16,16.64,1
70.0,veh9,6.93,0
70.0,veh10,6.92,0
70.0,veh18,13.89,1
70.0,veh15,12.06,0
70.0,veh20,6.94,0
70.0,veh12,6.94,0
70.0,veh6,8.31,1
70.0,veh4,15.42,0
70.0,veh5,5.54,0
70.0,veh14,11.1,0
70.0,veh19,6.94,0
70.0,veh1,6.94,0
70.0,veh2,20.82,0
70.0,veh3,6.92,1
71.0,veh17,11.1,0
71.0,veh7,11.1,0
71.0,veh11,9.7,0
71.0,veh13,15.25,1
71.0,veh8,16.62,1
71.0,veh16,16.64,1
71.0,veh10,6.93,0
71.0,veh9,6.92,0
71.0,veh18,13.88,0
71.0,veh20,6.92,0
71.0,veh15,11.36,1
71.0,veh12,6.93,0
71.0,veh6,8.33,1
71.0,veh5,5.55,0
71.0,veh4,18.22,1
71.0,veh14,11.11,0
71.0,veh19,6.94,0
71.0,veh1,6.93,0
71.0,veh2,20.82,0
71.0,veh3,6.94,1
72.0,veh12,6.93,0
72.0,veh17,11.11,0
72.0,veh7,11.1,0
72.0,veh11,9.7,0
72.0,veh6,8.31,1
72.0,veh13,15.27,1
72.0,veh8,16.61,1
72.0,veh16,16.65,1
72.0,veh10,6.94,0
72.0,veh9,6.93,0
72.0,veh18,13.88,0
72.0,veh20,6.93,0
72.0,veh15,13.87,1
72.0,veh2,20.82,0
72.0,veh5,5.54,0
72.0,veh4,20.82,1
72.0,veh14,11.09,0
72.0,veh19,6.92,0
72.0,veh1,6.94,0
72.0,veh3,6.93,1
73.0,veh12,6.94,0
73.0,veh17,11.09,0
73.0,veh7,11.1,0
73.0,veh11,9.7,0
73.0,veh6,8.32,1
73.0,veh13,15.27,1
73.0,veh8,16.63,1
73.0,veh16,16.64,1
73.0,veh10,6.92,0
73.0,veh9,6.93,0
73.0,veh18,13.88,0
73.0,veh20,6.93,0
73.0,veh15,13.87,1
73.0,veh2,20.82,0
73.0,veh5,5.54,0
73.0,veh4,20.81,1
73.0,veh14,11.1,0
73.0,veh19,6.94,0
73.0,veh1,6.93,0
73.0,veh3,6.92,1
74.0,veh12,6.93,0
74.0,veh17,11.1,0
74.0,veh7,11.1,0
74.0,veh11,9.72,0
74.0,veh6,8.31,1
74.0,veh13,15.26,1
74.0,veh8,16.63,1
74.0,veh16,16.66,1
74.0,veh10,6.94,0
74.0,veh9,6.92,0
74.0,veh18,13.88,0
74.0,veh20,6.92,0
74.0,veh15,13.89,1
74.0,veh2,20.81,0
74.0,veh5,5.55,0
74.0,veh4,20.83,1
74.0,veh14,11.1,0
74.0,veh19,6.93,0
74.0,veh1,6.92,0
74.0,veh3,6.93,1
75.0,veh12,6.94,0
75.0,veh17,11.09,0
75.0,veh7,11.1,0
75.0,veh11,9.7,0
75.0,veh6,8.33,1
75.0,veh13,15.27,1
75.0,veh8,16.65,1
75.0,veh16,16.65,1
75.0,veh10,6.94,0
75.0,veh9,6.92,0
75.0,veh18,13.88,0
75.0,veh20,6.94,0
75.0,veh2,20.82,0
75.0,veh5,5.55,0
75.0,veh4,20.82,1
75.0,veh14,11.1,0
75.0,veh19,6.92,0
75.0,veh1,6.93,0
75.0,veh15,13.87,1
75.0,veh3,6.93,1
76.0,veh12,6.92,0
76.0,veh17,11.1,0
76.0,veh7,11.1,0
76.0,veh11,9.71,0
76.0,veh6,8.32,1
76.0,veh13,15.27,1
76.0,veh8,16.63,1
76.0,veh16,16.65,1
76.0,veh10,6.92,0
76.0,veh9,6.93,0
76.0,veh19,6.94,0
76.0,veh18,13.87,0
76.0,veh2,20.83,0
76.0,veh5,5.55,0
76.0,veh14,11.1,0
76.0,veh4,20.82,1
76.0,veh20,6.94,0
76.0,veh1,6.93,0
76.0,veh15,13.88,1
76.0,veh3,6.92,1
77.0,veh12,5.87,0
77.0,veh17,11.1,0
77.0,veh7,11.1,0
77.0,veh11,9.71,0
77.0,veh6,8.75,1
77.0,veh13,15.26,1
77.0,veh8,16.63,1
77.0,veh16,16.66,1
77.0,veh10,6.92,0
77.0,veh9,6.93,0
77.0,veh19,6.94,0
77.0,veh18,13.88,0
77.0,veh2,20.82,0
77.0,veh5,5.54,0
77.0,veh14,11.1,0
77.0,veh4,20.81,1
77.0,veh20,6.94,0
77.0,veh1,6.93,0
77.0,veh15,13.89,1
77.0,veh3,6.94,1
78.0,veh2,17.79,0
78.0,veh12,3.46,0
78.0,veh6,5.92,0
78.0,veh17,11.1,0
78.0,veh7,11.11,0
78.0,veh11,9.71,0
78.0,veh13,15.27,1
78.0,veh8,16.64,1
78.0,veh16,16.65,1
78.0,veh10,6.93,0
78.0,veh9,6.93,0
78.0,veh19,6.93,0
78.0,veh18,13.88,0
78.0,veh5,5.55,0
78.0,veh14,5.54,0
78.0,veh4,20.83,1
78.0,veh20,6.93,0
78.0,veh1,6.92,0
78.0,veh15,13.85,1
78.0,veh3,6.93,1
79.0,veh12,3.46,0
79.0,veh6,4.16,0
79.0,veh17,11.1,0
79.0,veh7,11.1,0
79.0,veh11,9.71,0
79.0,veh2,15.51,1
79.0,veh13,15.26,1
79.0,veh8,16.65,1
79.0,veh10,6.93,0
79.0,veh9,6.93,0
79.0,veh19,6.93,0
79.0,veh18,13.88,0
79.0,veh16,16.66,1
79.0,veh5,5.55,0
79.0,veh14,5.55,0
79.0,veh4,20.82,1
79.0,veh20,6.94,0
79.0,veh1,6.92,0
79.0,veh15,11.69,1
79.0,veh3,6.93,1
80.0,veh12,3.46,0
80.0,veh6,4.15,0
80.0,veh17,11.11,0
80.0,veh7,11.1,0
80.0,veh2,18.54,1
80.0,veh13,15.26,1
80.0,veh8,16.66,1
80.0,veh10,6.93,0
80.0,veh9,6.92,0
80.0,veh19,6.93,0
80.0,veh18,13.88,0
80.0,veh11,9.7,0
80.0,veh16,16.64,1
80.0,veh5,7.01,0
80.0,veh14,5.54,0
80.0,veh4,20.82,1
80.0,veh20,6.93,0
80.0,veh1,6.93,0
80.0,veh15,10.08,1
80.0,veh3,6.93,1
81.0,veh12,3.47,0
81.0,veh6,4.15,0
81.0,veh17,11.1,0
81.0,veh7,11.09,0
81.0,veh2,20.82,1
81.0,veh13,15.25,1
81.0,veh10,6.94,0
81.0,veh9,6.92,0
81.0,veh19,3.47,0
81.0,veh18,13.88,0
81.0,veh11,9.7,0
81.0,veh8,16.64,1
81.0,veh16,16.65,1
81.0,veh5,9.9,0
81.0,veh14,5.54,0
81.0,veh4,20.82,1
81.0,veh20,6.94,0
81.0,veh1,6.92,0
81.0,veh15,8.96,1
81.0,veh3,6.93,1
82.0,veh12,3.47,0
82.0,veh6,4.16,0
82.0,veh17,11.11,0
82.0,veh7,11.09,0
82.0,veh2,20.82,1
82.0,veh13,15.27,1
82.0,veh10,6.93,0
82.0,veh9,6.93,0
82.0,veh19,3.46,0
82.0,veh18,13.87,0
82.0,veh4,20.82,1
82.0,veh11,9.71,0
82.0,veh8,16.66,1
82.0,veh16,16.64,1
82.0,veh5,11.09,0
82.0,veh14,5.55,0
82.0,veh20,6.92,0
82.0,veh1,6.94,0
82.0,veh15,8.2,1
82.0,veh3,6.94,1
83.0,veh12,3.46,0
83.0,veh6,4.16,0
83.0,veh17,11.09,0
83.0,veh2,20.82,1
83.0,veh10,6.92,0
83.0,veh9,6.94,0
83.0,veh19,3.45,0
83.0,veh18,13.88,0
83.0,veh4,20.82,1
83.0,veh7,11.1,0
83.0,veh11,9.72,0
83.0,veh16,16.65,0
83.0,veh13,15.26,1
83.0,veh8,16.66,1
83.0,veh5,11.11,0
83.0,veh14,5.54,0
83.0,veh20,6.94,0
83.0,veh1,6.92,0
83.0,veh15,7.72,1
83.0,veh3,6.93,1
84.0,veh12,3.46,0
84.0,veh6,4.15,0
84.0,veh17,11.1,0
84.0,veh2,20.83,1
84.0,veh10,6.94,0
84.0,veh9,6.93,0
84.0,veh19,3.46,0
84.0,veh18,13.88,0
84.0,veh4,20.82,1
84.0,veh7,11.11,0
84.0,veh11,9.7,0
84.0,veh16,16.66,0
84.0,veh13,15.26,1
84.0,veh8,16.64,1
84.0,veh5,11.1,0
84.0,veh14,5.54,0
84.0,veh20,6.94,0
84.0,veh1,6.94,0
84.0,veh15,7.41,1
84.0,veh3,6.92,1
85.0,veh12,3.45,0
85.0,veh6,4.16,0
85.0,veh17,11.09,0
85.0,veh2,20.81,1
85.0,veh10,6.93,0
85.0,veh9,6.94,0
85.0,veh14,5.54,0
85.0,veh19,3.45,0
85.0,veh18,13.87,0
85.0,veh4,20.82,1
85.0,veh7,11.11,0
85.0,veh11,9.7,0
85.0,veh16,16.66,0
85.0,veh13,15.25,1
85.0,veh8,16.66,1
85.0,veh5,11.1,0
85.0,veh20,6.92,0
85.0,veh15,7.36,0
85.0,veh1,6.93,0
85.0,veh3,6.93,1
86.0,veh12,3.46,0
86.0,veh6,4.15,0
86.0,veh17,11.1,0
86.0,veh2,20.83,1
86.0,veh10,6.94,0
86.0,veh9,6.93,0
86.0,veh14,5.55,0
86.0,veh19,3.47,0
86.0,veh18,13.88,0
86.0,veh4,20.81,1
86.0,veh7,11.1,0
86.0,veh11,9.72,0
86.0,veh16,16.66,0
86.0,veh13,15.25,1
86.0,veh8,16.65,1
86.0,veh5,11.09,0
86.0,veh20,6.93,0
86.0,veh15,10.4,0
86.0,veh1,6.92,0
86.0,veh3,6.94,1
87.0,veh12,3.45,0
87.0,veh6,4.16,0
87.0,veh17,9.59,0
87.0,veh2,20.81,1
87.0,veh10,6.94,0
87.0,veh14,5.54,0
87.0,veh19,3.46,0
87.0,veh18,13.87,0
87.0,veh4,20.83,1
87.0,veh7,11.09,0
87.0,veh11,9.71,0
87.0,veh13,15.27,1
87.0,veh8,16.64,1
87.0,veh9,6.94,0
87.0,veh5,11.1,0
87.0,veh16,16.66,0
87.0,veh20,6.93,0
87.0,veh15,10.04,0
87.0,veh1,6.93,0
87.0,veh3,6.94,1
88.0,veh12,3.46,0
88.0,veh6,4.15,0
88.0,veh2,20.82,1
88.0,veh18,13.88,0
88.0,veh10,6.92,0
88.0,veh14,5.54,0
88.0,veh19,3.47,0
88.0,veh4,20.82,1
88.0,veh17,5.55,0
88.0,veh7,11.1,0
88.0,veh11,9.72,0
88.0,veh13,15.26,1
88.0,veh9,6.92,0
88.0,veh5,11.1,0
88.0,veh16,16.66,0
88.0,veh20,6.93,0
88.0,veh15,8.94,0
88.0,veh1,6.92,0
88.0,veh8,16.65,1
88.0,veh3,6.94,1
89.0,veh12,5.4,0
89.0,veh6,4.15,0
89.0,veh2,20.83,1
89.0,veh18,13.88,0
89.0,veh14,8.2,0
89.0,veh19,3.46,0
89.0,veh4,20.81,1
89.0,veh17,5.55,0
89.0,veh7,11.11,0
89.0,veh11,9.7,0
89.0,veh13,15.25,1
89.0,veh10,6.92,0
89.0,veh9,6.92,0
89.0,veh5,11.1,0
89.0,veh16,16.64,0
89.0,veh20,6.93,0
89.0,veh15,8.18,0
89.0,veh1,6.93,0
89.0,veh8,16.65,1
89.0,veh3,6.93,1
90.0,veh12,6.93,0
90.0,veh6,6.67,0
90.0,veh2,20.82,1
90.0,veh18,13.87,0
90.0,veh14,11.09,0
90.0,veh19,3.47,0
90.0,veh4,20.82,1
90.0,veh17,5.55,0
90.0,veh7,11.1,0
90.0,veh11,9.7,0
90.0,veh13,15.27,1
90.0,veh10,6.92,0
90.0,veh9,6.93,0
90.0,veh5,11.11,0
90.0,veh16,16.64,0
90.0,veh20,6.93,0
90.0,veh15,7.69,0
90.0,veh1,6.94,0
90.0,veh8,16.66,1
90.0,veh3,6.94,1
91.0,veh12,6.92,0
91.0,veh6,8.32,0
91.0,veh18,13.88,0
91.0,veh14,11.11,0
91.0,veh19,3.71,0
91.0,veh4,20.81,1
91.0,veh17,5.55,0
91.0,veh7,11.11,0
91.0,veh11,9.71,0
91.0,veh2,20.81,1
91.0,veh13,15.26,1
91.0,veh10,6.92,0
91.0,veh9,6.93,0
91.0,veh5,11.11,0
91.0,veh16,14.4,0
91.0,veh20,6.92,0
91.0,veh15,7.41,0
91.0,veh1,6.93,0
91.0,veh8,16.65,1
91.0,veh3,6.93,1
92.0,veh12,6.93,0
92.0,veh6,8.31,0
92.0,veh18,13.87,0
92.0,veh14,10.37,0
92.0,veh19,6.67,0
92.0,veh4,20.82,1
92.0,veh17,5.54,0
92.0,veh7,11.1,0
92.0,veh11,9.71,0
92.0,veh2,20.81,1
92.0,veh10,6.93,0
92.0,veh9,6.92,0
92.0,veh5,11.1,0
92.0,veh16,12.13,0
92.0,veh20,6.94,0
92.0,veh15,7.21,0
92.0,veh1,6.94,0
92.0,veh13,15.26,1
92.0,veh8,16.66,1
92.0,veh3,6.93,1
93.0,veh12,6.93,0
93.0,veh6,8.32,0
93.0,veh18,13.88,0
93.0,veh5,11.11,0
93.0,veh14,9.22,0
93.0,veh19,6.93,0
93.0,veh4,20.81,1
93.0,veh17,5.55,0
93.0,veh7,10.71,0
93.0,veh2,20.82,1
93.0,veh10,6.93,0
93.0,veh9,6.93,0
93.0,veh11,9.72,0
93.0,veh16,10.4,0
93.0,veh20,6.92,0
93.0,veh15,7.09,0
93.0,veh1,6.93,0
93.0,veh13,15.26,1
93.0,veh8,16.66,1
93.0,veh3,6.93,1
94.0,veh12,6.92,0
94.0,veh6,8.33,0
94.0,veh18,13.88,0
94.0,veh4,20.81,1
94.0,veh5,11.1,0
94.0,veh19,6.92,0
94.0,veh14,11.03,1
94.0,veh17,5.55,0
94.0,veh7,10.38,0
94.0,veh2,20.83,1
94.0,veh10,6.94,0
94.0,veh9,6.93,0
94.0,veh11,9.7,0
94.0,veh16,9.17,0
94.0,veh20,6.93,0
94.0,veh15,7.03,0
94.0,veh1,6.92,0
94.0,veh13,15.25,1
94.0,veh8,16.64,1
94.0,veh3,6.92,1
95.0,veh12,6.94,0
95.0,veh6,8.32,0
95.0,veh18,13.89,0
95.0,veh4,20.81,1
95.0,veh5,11.11,0
95.0,veh19,6.93,0
95.0,veh14,11.11,1
95.0,veh17,5.55,0
95.0,veh2,20.82,1
95.0,veh10,6.93,0
95.0,veh9,6.93,0
95.0,veh7,10.15,0
95.0,veh11,9.72,0
95.0,veh16,8.35,0
95.0,veh20,6.93,0
95.0,veh15,6.98,0
95.0,veh1,6.93,0
95.0,veh13,15.26,1
95.0,veh8,16.65,1
95.0,veh3,6.93,1
96.0,veh12,6.93,0
96.0,veh6,8.32,0
96.0,veh18,13.88,0
96.0,veh4,20.82,1
96.0,veh5,11.1,0
96.0,veh19,6.92,0
96.0,veh14,11.09,1
96.0,veh17,5.55,0
96.0,veh2,20.81,1
96.0,veh10,6.93,0
96.0,veh9,6.92,0
96.0,veh7,9.4,0
96.0,veh11,8.51,0
96.0,veh20,6.93,0
96.0,veh15,6.96,0
96.0,veh1,6.93,0
96.0,veh13,15.27,1
96.0,veh16,9.64,1
96.0,veh8,16.66,1
96.0,veh3,6.93,1
97.0,veh12,6.94,0
97.0,veh6,8.31,0
97.0,veh4,20.83,1
97.0,veh5,11.09,0
97.0,veh19,6.93,0
97.0,veh14,11.09,1
97.0,veh17,5.54,0
97.0,veh18,13.89,0
97.0,veh10,6.93,0
97.0,veh9,6.93,0
97.0,veh7,5.55,0
97.0,veh11,4.86,0
97.0,veh20,6.93,0
97.0,veh15,6.96,0
97.0,veh1,6.93,0
97.0,veh2,20.82,1
97.0,veh13,15.25,1
97.0,veh16,12.58,1
97.0,veh8,16.65,1
97.0,veh3,6.93,1
98.0,veh12,6.93,0
98.0,veh6,8.32,0
98.0,veh4,20.82,1
98.0,veh5,11.09,0
98.0,veh19,6.92,0
98.0,veh14,11.11,1
98.0,veh17,5.54,0
98.0,veh18,13.87,0
98.0,veh10,6.92,0
98.0,veh9,6.94,0
98.0,veh7,5.54,0
98.0,veh11,4.85,0
98.0,veh13,15.7,0
98.0,veh20,6.94,0
98.0,veh15,6.94,0
98.0,veh1,6.92,0
98.0,veh2,20.82,1
98.0,veh16,15.21,1
98.0,veh8,16.65,1
98.0,veh3,6.92,1
99.0,veh12,6.92,0
99.0,veh6,8.33,0
99.0,veh4,20.82,1
99.0,veh5,11.09,0
99.0,veh19,6.93,0
99.0,veh14,11.1,1
99.0,veh17,8.41,0
99.0,veh18,6.94,0
99.0,veh10,6.93,0
99.0,veh9,6.92,0
99.0,veh7,5.54,0
99.0,veh11,4.85,0
99.0,veh13,18.03,0
99.0,veh20,6.93,0
99.0,veh15,6.93,0
99.0,veh1,6.93,0
99.0,veh2,20.81,1
99.0,veh16,14.33,1
99.0,veh8,14.88,1
99.0,veh3,6.93,1
