time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
2.09958,veh4,cam_reaction,2,69.0461,80.5462,0,1,21
2.29958,veh4,cam_reaction,2,69.5565,80.5407,1,1,3
2.49958,veh4,cam_reaction,2,72.3225,80.5407,1,1,3
2.59958,veh4,cam_reaction,2,73.7467,80.5407,1,1,3
2.69958,veh4,cam_reaction,2,75.1518,80.5407,1,1,3
2.79958,veh4,cam_reaction,2,76.557,80.5407,1,1,3
2.89958,veh4,cam_reaction,2,77.9308,80.5407,1,1,3
2.99958,veh4,cam_reaction,2,79.2683,80.5407,1,1,3
3.09958,veh4,cam_reaction,2,80.572,80.5407,1,1,3
3.19958,veh4,cam_reaction,2,81.8526,80.5407,1,1,3
3.29958,veh4,cam_reaction,2,83.1115,80.5407,1,1,3
3.41033,veh4,cam_reaction,2,83.9892,80.5407,1,1,3
3.51033,veh4,cam_reaction,2,85.1449,80.5407,1,1,3
3.61033,veh4,cam_reaction,2,86.2653,80.5407,1,1,3
3.71033,veh4,cam_reaction,2,87.3373,80.5407,1,1,3
3.81033,veh4,cam_reaction,2,88.3744,80.5407,1,1,3
3.91033,veh4,cam_reaction,2,89.3414,80.5407,1,1,3
4.01033,veh4,cam_reaction,2,90.2475,80.5407,1,1,3
4.11033,veh4,cam_reaction,2,91.099,80.5407,1,1,3
4.21033,veh4,cam_reaction,2,91.8983,80.5407,1,1,3
4.30783,veh4,cam_reaction,2,92.6553,80.5407,1,1,3
4.40783,veh4,cam_reaction,2,93.3322,80.5407,1,1,3
4.50783,veh4,cam_reaction,2,93.9422,80.5407,1,1,3
4.60783,veh4,cam_reaction,2,94.5036,80.5407,1,1,3
4.70783,veh4,cam_reaction,2,95.0008,80.5407,1,1,3
4.80783,veh4,cam_reaction,2,95.4481,80.5407,1,1,3
4.90783,veh4,cam_reaction,2,95.8223,80.5407,1,1,3
5.00783,veh4,cam_reaction,2,96.1165,80.5407,1,1,3
5.10783,veh4,cam_reaction,2,96.3411,80.5407,1,1,3
5.20783,veh4,cam_reaction,2,96.5093,80.5407,1,1,3
5.30658,veh4,cam_reaction,2,96.6075,80.5407,1,1,3
5.40658,veh4,cam_reaction,2,96.626,80.5407,1,1,3
5.50658,veh4,cam_reaction,2,96.5542,80.5407,1,1,3
5.60658,veh4,cam_reaction,2,96.4451,80.5407,1,1,3
5.70658,veh4,cam_reaction,2,96.3215,80.5407,1,1,3
5.80658,veh4,cam_reaction,2,96.1987,80.5407,1,1,3
5.90658,veh4,cam_reaction,2,96.0843,80.5407,1,1,3
6.00658,veh4,cam_reaction,2,95.9707,80.5407,1,1,3
7.00333,veh4,cam_reaction,2,93.344,54.6629,1,1,3
8.00633,veh4,cam_reaction,2,90.6008,33.6855,1,1,3
9.00008,veh4,cam_reaction,2,87.8624,33.6855,1,1,3
9.99708,veh4,cam_reaction,2,85.4143,33.6855,1,1,3
10.9971,veh4,cam_reaction,2,82.7091,33.6855,1,1,3
11.9968,veh4,cam_reaction,2,80.0148,33.6855,1,1,3
13.0123,veh4,cam_reaction,2,77.0675,33.6855,1,1,3
14.0126,veh4,cam_reaction,2,74.4137,33.6855,1,1,3
15.0051,veh4,cam_reaction,2,71.7905,33.6855,1,1,3
16.0056,veh4,cam_reaction,2,69.1846,33.6855,1,1,3
17.0098,veh4,cam_reaction,2,66.6071,33.6855,1,1,3
18.0101,veh4,cam_reaction,2,59.7573,23.2771,1,1,3
19.0101,veh4,cam_reaction,2,56.8674,12.4603,1,1,3
20.0021,veh4,cam_reaction,2,53.97,0,1,1,3
21.0021,veh4,cam_reaction,2,51.0731,0,1,1,3
22.0048,veh4,cam_reaction,2,48.1768,0,1,1,3
22.7143,veh4,cam_reaction,2,46.3124,0,1,1,3
22.9141,veh4,cam_reaction,2,46.0849,0,1,1,3
23.1141,veh4,cam_reaction,2,46.0529,0,1,1,3
23.3141,veh4,cam_reaction,2,46.2249,0,1,1,3
23.5141,veh4,cam_reaction,2,46.5847,0,1,1,3
23.7141,veh4,cam_reaction,2,47.1413,0,1,1,3
23.9131,veh4,cam_reaction,2,47.9013,0,1,1,3
24.1131,veh4,cam_reaction,2,48.8493,0,1,1,3
24.3131,veh4,cam_reaction,2,50.0018,0,1,1,3
24.5131,veh4,cam_reaction,2,51.3423,0,1,1,3
24.7051,veh4,cam_reaction,2,52.8871,0,1,1,3
24.9051,veh4,cam_reaction,2,54.6199,0,1,1,3
25.1051,veh4,cam_reaction,2,56.557,0,1,1,3
25.3051,veh4,cam_reaction,2,58.6828,0,1,1,3
25.5051,veh4,cam_reaction,2,61.0129,0,1,1,3
25.6993,veh4,cam_reaction,2,63.8258,0,1,1,3
25.8993,veh4,cam_reaction,2,66.5486,0,1,1,3
26.0993,veh4,cam_reaction,2,69.468,0,1,1,3
26.2993,veh4,cam_reaction,2,72.576,0,1,1,3
26.4993,veh4,cam_reaction,2,75.8882,0,1,1,3
26.6956,veh4,cam_reaction,2,79.397,0,1,1,3
26.8956,veh4,cam_reaction,2,83.0942,0,1,1,3
27.0956,veh4,cam_reaction,2,86.9959,0,1,1,3
27.2956,veh4,cam_reaction,2,91.0864,0,1,1,3
27.4961,veh4,cam_reaction,2,95.2084,0,1,1,3
27.6961,veh4,cam_reaction,2,99.3385,0,1,1,3
27.8961,veh4,cam_reaction,2,103.461,0,1,1,3
28.0961,veh4,cam_reaction,2,107.591,0,1,1,3
28.2961,veh4,cam_reaction,2,111.714,0,1,1,3
28.5083,veh4,cam_reaction,2,115.55,0,1,1,3
28.7083,veh4,cam_reaction,2,119.673,0,1,1,3
28.9083,veh4,cam_reaction,2,123.803,0,1,1,3
29.1083,veh4,cam_reaction,2,127.934,0,1,1,3
29.3083,veh4,cam_reaction,2,132.057,0,1,1,3
29.5083,veh4,cam_reaction,2,136.188,0,1,1,3
29.7083,veh4,cam_reaction,2,140.311,0,1,1,3
29.8996,veh4,cam_reaction,2,144.737,0,1,1,3
