time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
5.30658,veh9,cam_reaction,2,124.228,115.377,0,1,21
5.40658,veh9,cam_reaction,2,123.516,101.302,0,1,21
5.50658,veh9,cam_reaction,2,122.757,101.302,0,1,21
5.60658,veh9,cam_reaction,2,121.995,101.302,0,1,21
5.70658,veh9,cam_reaction,2,121.247,101.302,0,1,21
5.80658,veh9,cam_reaction,2,120.502,101.302,0,1,21
5.90658,veh9,cam_reaction,2,119.791,101.302,0,1,21
6.00658,veh9,cam_reaction,2,119.108,101.302,0,1,21
7.00333,veh9,cam_reaction,2,111.824,80.6149,0,1,21
8.00633,veh9,cam_reaction,2,103.071,80.5462,0,1,21
9.00008,veh9,cam_reaction,2,94.6449,45.122,0,1,21
9.99708,veh9,cam_reaction,2,82.6701,33.6988,0,1,21
10.9971,veh9,cam_reaction,2,70.4842,33.6988,0,1,21
11.9968,veh9,cam_reaction,2,53.3526,0,0,1,21
13.0123,veh9,cam_reaction,2,41.9613,0,0,1,21
14.0126,veh9,cam_reaction,2,33.0145,0,0,1,21
15.0051,veh9,cam_reaction,2,25.4103,0,0,1,21
16.0056,veh9,cam_reaction,2,19.1253,0,0,1,21
17.0098,veh9,cam_reaction,2,14.156,0,0,1,21
18.0101,veh9,cam_reaction,2,10.5117,0,0,1,21
19.0101,veh9,cam_reaction,2,8.18426,0,0,1,21
20.0021,veh9,cam_reaction,2,6.91359,0,0,1,21
21.0021,veh9,cam_reaction,2,6.62527,0,0,1,21
22.0048,veh9,cam_reaction,2,6.59592,0,0,1,21
22.7143,veh9,cam_reaction,2,7.27878,0,1,1,3
22.9141,veh9,cam_reaction,2,7.34628,0,1,1,3
23.1141,veh9,cam_reaction,2,7.44659,0,1,1,3
23.3141,veh9,cam_reaction,2,7.61644,0,1,1,3
23.5141,veh9,cam_reaction,2,7.94691,0,1,1,3
23.7141,veh9,cam_reaction,2,8.46821,0,1,1,3
23.9131,veh9,cam_reaction,2,9.18408,0,1,1,3
24.1131,veh9,cam_reaction,2,10.0843,0,1,1,3
24.3131,veh9,cam_reaction,2,11.1933,0,1,1,3
24.5131,veh9,cam_reaction,2,12.4917,0,1,1,3
24.7051,veh9,cam_reaction,2,13.9988,0,1,1,3
24.9051,veh9,cam_reaction,2,15.6974,0,1,1,3
25.1051,veh9,cam_reaction,2,17.6051,0,1,1,3
25.3051,veh9,cam_reaction,2,19.706,0,1,1,3
25.5051,veh9,cam_reaction,2,22.015,0,1,1,3
25.6993,veh9,cam_reaction,2,24.8074,0,1,1,3
25.8993,veh9,cam_reaction,2,27.515,0,1,1,3
26.0993,veh9,cam_reaction,2,30.4216,0,1,1,3
26.2993,veh9,cam_reaction,2,33.5189,0,1,1,3
26.4993,veh9,cam_reaction,2,36.8215,0,1,1,3
26.6956,veh9,cam_reaction,2,40.3223,0,1,1,3
26.8956,veh9,cam_reaction,2,44.0124,0,1,1,3
27.0956,veh9,cam_reaction,2,47.9081,0,1,1,3
27.2956,veh9,cam_reaction,2,51.9934,0,1,1,3
27.4961,veh9,cam_reaction,2,56.1112,0,1,1,3
27.6961,veh9,cam_reaction,2,60.2378,0,1,1,3
27.8961,veh9,cam_reaction,2,64.3572,0,1,1,3
28.0961,veh9,cam_reaction,2,68.485,0,1,1,3
28.2961,veh9,cam_reaction,2,72.6055,0,1,1,3
28.5083,veh9,cam_reaction,2,76.4395,0,1,1,3
28.7083,veh9,cam_reaction,2,80.5607,0,1,1,3
28.9083,veh9,cam_reaction,2,84.69,0,1,1,3
29.1083,veh9,cam_reaction,2,88.8196,0,1,1,3
29.3083,veh9,cam_reaction,2,92.9415,0,1,1,3
29.5083,veh9,cam_reaction,2,97.0715,0,1,1,3
29.7083,veh9,cam_reaction,2,101.194,0,1,1,3
29.8996,veh9,cam_reaction,2,105.619,0,1,1,3
