time_s,vehicle_id,event_type,source_id,distance_m,heading_diff_deg,lane_before,lane_after,target_speed_mps
2.09958,veh5,cam_reaction,2,81.0073,101.302,0,1,21
2.29958,veh5,cam_reaction,2,81.0767,101.293,1,1,3
2.49958,veh5,cam_reaction,2,83.6765,101.293,1,1,3
2.59958,veh5,cam_reaction,2,85.0358,101.293,1,1,3
2.69958,veh5,cam_reaction,2,86.3526,100.779,1,1,3
2.79958,veh5,cam_reaction,2,87.514,97.8635,1,1,3
2.89958,veh5,cam_reaction,2,88.6552,94.987,1,1,3
2.99958,veh5,cam_reaction,2,89.7713,92.1653,1,1,3
3.09958,veh5,cam_reaction,2,90.8641,89.413,1,1,3
3.19958,veh5,cam_reaction,2,91.943,86.7427,1,1,3
3.29958,veh5,cam_reaction,2,93.0106,84.1649,1,1,3
3.41033,veh5,cam_reaction,2,93.6405,80.5407,1,1,3
3.51033,veh5,cam_reaction,2,94.6278,80.5407,1,1,3
3.61033,veh5,cam_reaction,2,95.5882,80.5407,1,1,3
3.71033,veh5,cam_reaction,2,96.5073,80.5407,1,1,3
3.81033,veh5,cam_reaction,2,97.4007,80.5407,1,1,3
3.91033,veh5,cam_reaction,2,98.2333,80.5407,1,1,3
4.01033,veh5,cam_reaction,2,99.015,80.5407,1,1,3
4.11033,veh5,cam_reaction,2,99.748,80.5407,1,1,3
4.21033,veh5,cam_reaction,2,100.436,80.5407,1,1,3
4.30783,veh5,cam_reaction,2,101.09,80.5407,1,1,3
4.40783,veh5,cam_reaction,2,101.67,80.5407,1,1,3
4.50783,veh5,cam_reaction,2,102.191,80.5407,1,1,3
4.60783,veh5,cam_reaction,2,102.67,80.5407,1,1,3
4.70783,veh5,cam_reaction,2,103.091,80.5407,1,1,3
4.80783,veh5,cam_reaction,2,103.468,80.5407,1,1,3
4.90783,veh5,cam_reaction,2,103.779,80.5407,1,1,3
5.00783,veh5,cam_reaction,2,104.017,80.5407,1,1,3
5.10783,veh5,cam_reaction,2,104.187,80.5407,1,1,3
5.20783,veh5,cam_reaction,2,104.305,80.5407,1,1,3
5.30658,veh5,cam_reaction,2,104.355,80.5407,1,1,3
5.40658,veh5,cam_reaction,2,104.331,80.5407,1,1,3
5.50658,veh5,cam_reaction,2,104.22,80.5407,1,1,3
5.60658,veh5,cam_reaction,2,104.073,80.5407,1,1,3
5.70658,veh5,cam_reaction,2,103.913,80.5407,1,1,3
5.80658,veh5,cam_reaction,2,103.753,80.5407,1,1,3
5.90658,veh5,cam_reaction,2,103.601,80.5407,1,1,3
6.00658,veh5,cam_reaction,2,103.45,80.5407,1,1,3
7.00333,veh5,cam_reaction,2,101.944,80.5407,1,1,3
8.00633,veh5,cam_reaction,2,100.511,80.5407,1,1,3
9.00008,veh5,cam_reaction,2,99.1392,80.5407,1,1,3
9.99708,veh5,cam_reaction,2,97.9706,80.5407,1,1,3
10.9971,veh5,cam_reaction,2,96.7427,80.5407,1,1,3
11.9968,veh5,cam_reaction,2,94.802,67.4575,1,1,3
13.0123,veh5,cam_reaction,2,91.7673,35.8352,1,1,3
14.0126,veh5,cam_reaction,2,89.0254,33.6855,1,1,3
15.0051,veh5,cam_reaction,2,86.3046,33.6855,1,1,3
16.0056,veh5,cam_reaction,2,83.5908,33.6855,1,1,3
17.0098,veh5,cam_reaction,2,80.8931,33.6855,1,1,3
18.0101,veh5,cam_reaction,2,78.2132,33.6855,1,1,3
19.0101,veh5,cam_reaction,2,75.5607,33.6855,1,1,3
20.0021,veh5,cam_reaction,2,72.9224,33.6855,1,1,3
21.0021,veh5,cam_reaction,2,70.3084,33.6855,1,1,3
22.0048,veh5,cam_reaction,2,67.7215,33.6855,1,1,3
22.7143,veh5,cam_reaction,2,66.091,33.6855,1,1,3
22.9141,veh5,cam_reaction,2,65.9331,33.6855,1,1,3
23.1141,veh5,cam_reaction,2,61.755,25.7534,1,1,3
23.3141,veh5,cam_reaction,2,61.9271,23.6328,1,1,3
23.5141,veh5,cam_reaction,2,62.2874,21.4904,1,1,3
23.7141,veh5,cam_reaction,2,62.8443,19.332,1,1,3
23.9131,veh5,cam_reaction,2,63.605,17.1636,1,1,3
24.4131,veh5,cam_reaction,2,65.4126,11.7391,1,1,3
24.7651,veh5,cam_reaction,2,68.5945,8.5131,1,1,3
24.9051,veh5,cam_reaction,2,70.3285,0,1,1,3
25.1051,veh5,cam_reaction,2,72.2668,0,1,1,3
25.3051,veh5,cam_reaction,2,74.3936,0,1,1,3
25.5051,veh5,cam_reaction,2,76.7248,0,1,1,3
25.6993,veh5,cam_reaction,2,79.5389,0,1,1,3
25.8993,veh5,cam_reaction,2,82.2627,0,1,1,3
26.0993,veh5,cam_reaction,2,85.183,0,1,1,3
26.2993,veh5,cam_reaction,2,88.292,0,1,1,3
26.4993,veh5,cam_reaction,2,91.605,0,1,1,3
26.6956,veh5,cam_reaction,2,95.1146,0,1,1,3
26.8956,veh5,cam_reaction,2,98.8127,0,1,1,3
27.0956,veh5,cam_reaction,2,102.715,0,1,1,3
27.2956,veh5,cam_reaction,2,106.806,0,1,1,3
27.4961,veh5,cam_reaction,2,110.929,0,1,1,3
27.6961,veh5,cam_reaction,2,115.059,0,1,1,3
27.8961,veh5,cam_reaction,2,119.182,0,1,1,3
