messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,2,19067,45.0522,7.65724,90,6.97,-7
2,5,19172,45.0522,7.65566,90,17.14,3.8
2,4,19197,45.0522,7.65584,90,16.85,3.9
2,7,19243,45.0522,7.65532,90,17.93,3.4
2,6,19266,45.0522,7.6555,90,17.66,3.6
2,2,19562,45.0522,7.65726,90,5.39,-8.9
2,4,19686,45.0522,7.65589,90,17.65,3.9
2,9,19737,45.0522,7.65499,90,19.72,3.7
2,2,20047,45.0522,7.65727,90,3.59,-8.9
2,7,20207,45.0522,7.65541,90,19.01,-1.3
2,11,20535,45.0523,7.65781,270,11.23,-7
2,6,20708,45.0522,7.65564,90,19.87,3.7
2,7,20930,45.0522,7.65548,90,18.6,-1.3
2,11,21011,45.0523,7.65778,270,9.83,-7
2,10,21468,45.0523,7.65754,270,18.77,2.5
2,11,21490,45.0523,7.65776,270,8.43,-7
2,7,21647,45.0522,7.65555,90,18.2,-1.3
2,2,21729,45.0522,7.65728,90,0,-0.5
2,11,21735,45.0523,7.65775,270,7.99,0
2,10,21927,45.0523,7.65749,270,19.31,2.9
2,5,22037,45.0522,7.65596,90,21.77,3.8
2,8,22063,45.0522,7.65547,90,22.94,3.5
2,9,22099,45.0522,7.65526,90,23.33,3.4
2,6,22104,45.0522,7.6558,90,22.12,3.7
2,3,22300,45.0522,7.65626,90,14.11,-1.3
2,7,22314,45.0522,7.65562,90,17.8,-1.3
2,10,22381,45.0523,7.65744,270,19.87,2.8
2,2,22397,45.0522,7.65728,90,0.1,0
2,5,22490,45.0522,7.65601,90,22.55,3.8
2,8,22537,45.0522,7.65553,90,23.54,-1.8
2,6,22567,45.0522,7.65585,90,22.77,-1.8
2,10,22814,45.0523,7.65739,270,19.25,-7
2,4,22946,45.0523,7.65624,90,22.09,-1.8
2,8,22974,45.0522,7.65558,90,23.18,-1.8
2,6,23016,45.0522,7.65591,90,22.41,-1.8
2,9,23012,45.0522,7.65538,90,23.5,-1.8
2,3,23684,45.0522,7.65637,90,13.29,-1.3
2,11,23770,45.0523,7.65766,270,7.99,0
2,4,23894,45.0523,7.65635,90,21.37,-1.8
2,2,24700,45.0522,7.65728,90,0.1,0
2,4,24825,45.0523,7.65646,90,20.65,-1.8
2,8,24846,45.0522,7.65581,90,21.74,-1.8
2,6,24890,45.0523,7.65613,90,20.97,-1.8
2,4,25303,45.0523,7.65651,90,20.29,-1.8
2,6,25375,45.0523,7.65618,90,20.61,-1.8
2,10,25646,45.0523,7.65716,270,10.85,-7
