time_s,min_gap_m,min_ttc_s,vehicles
0.0,,,0
0.1,,,1
0.2,,,1
0.3,,,1
0.4,,,1
0.5,,,1
0.6,,,2
0.7,,,2
0.8,,,2
0.9,,,2
1.0,,,2
1.1,,,2
1.2,,,2
1.3,,,2
1.4,,,2
1.5,,,2
1.6,,,3
1.7,,,3
1.8,,,3
1.9,,,3
2.0,,,3
2.1,,,3
2.2,,,3
2.3,,,3
2.4,,,3
2.5,,,3
2.6,29.25,,4
2.7,29.62,,4
2.8,29.970000000000002,,4
2.9,30.29,,4
3.0,30.59,,4
3.1,30.85,,4
3.2,31.090000000000003,,4
3.3,31.299999999999997,,4
3.4,31.490000000000002,,4
3.5,31.65,,4
3.6,31.78,,4
3.7,31.9,,4
3.8,31.98,,4
3.9,32.050000000000004,,4
4.0,32.08,,4
4.1,32.09,,4
4.2,32.08,3208.000000000068,4
4.3,32.08,1604.000000000034,4
4.4,32.07,3206.999999999499,4
4.5,32.08,3208.000000000068,4
4.6,32.08,802.000000000017,4
4.7,32.07,1069.0000000000227,4
4.8,32.07,,4
4.9,32.06999999999999,1603.5000000000339,4
5.0,32.059999999999995,641.1999999999908,4
5.1,32.07000000000001,,4
5.2,32.059999999999995,641.1999999999908,4
5.3,32.06,801.4999999999816,4
5.4,32.05,1602.4999999998918,4
5.5,32.06,,4
5.6,32.059999999999995,,4
5.7,32.07000000000001,,4
5.8,32.059999999999995,,4
5.9,32.06,,4
6.0,32.050000000000004,801.2499999999816,4
6.1,32.06,,4
6.2,32.059999999999995,,4
6.3,32.06,1068.6666666666895,4
6.4,32.06000000000001,,4
6.5,32.06,,4
6.6,32.059999999999995,,4
6.7,32.07000000000001,,4
6.8,32.06999999999999,,4
6.9,32.07000000000001,,4
7.0,32.06999999999999,,4
7.1,32.07000000000001,,4
7.2,32.06999999999999,,4
7.3,32.06999999999999,,4
7.4,32.08,,4
7.5,32.07000000000001,,4
7.6,32.06999999999999,,4
7.7,32.08,,4
7.8,32.06999999999999,1068.9999999999593,4
7.9,32.07000000000001,,4
8.0,32.08,,4
8.1,32.08,3208.000000000068,4
8.2,32.08,,4
8.3,32.08000000000001,,4
8.4,32.08,3208.000000000068,4
