messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,5,43580,45.0527,7.65432,191.3,7.2,4
2,6,43710,45.0529,7.6544,191.2,7.4,4
2,8,43891,45.053,7.65465,236.9,7.72,4
2,4,44075,45.0526,7.65438,170.5,8.04,3.9
2,10,44153,45.053,7.6582,123,15.98,2.8
2,9,44509,45.0531,7.65473,246.5,5.92,4
2,10,44541,45.053,7.65823,123,16.53,2.8
2,2,44569,45.0522,7.65518,90,24,0
2,3,44695,45.0524,7.65442,169.2,9.31,3.9
2,7,44719,45.053,7.65447,236.9,9.35,3.9
2,2,45008,45.0522,7.65524,90,24,0
2,5,45103,45.0527,7.65435,186.1,9.99,3.9
2,3,45134,45.0524,7.65444,151,10.11,3.9
2,6,45178,45.0528,7.65438,191.2,10.19,3.9
2,7,45158,45.0529,7.65445,236.9,10.15,3.9
2,4,45349,45.0525,7.65439,170.5,10.43,3.9
2,2,45461,45.0522,7.6553,90,24,0
2,5,45545,45.0527,7.65436,177.3,10.79,3.9
2,12,45753,45.0531,7.65804,123.1,13.61,2.7
2,5,45759,45.0527,7.65436,172.8,11.19,3.9
2,5,45989,45.0526,7.65436,170.5,11.59,3.9
2,8,46018,45.053,7.65455,236.9,11.71,3.9
2,12,46198,45.053,7.65807,123.1,14.14,2.4
2,3,46242,45.0524,7.6545,123.6,12.11,3.9
2,7,46260,45.0529,7.65441,221.2,12.15,3.9
2,10,46312,45.0529,7.65835,147.8,18.71,2.9
2,5,46415,45.0526,7.65437,170.5,12.39,3.9
2,9,46475,45.053,7.65466,236.9,9.51,3.9
2,12,46621,45.053,7.6581,123.1,14.69,2.8
2,6,46919,45.0527,7.65436,191.2,13.39,3.9
2,9,46915,45.053,7.65463,236.9,10.31,3.9
2,2,47175,45.0522,7.65554,90,24,0
2,5,47268,45.0526,7.65438,170.5,13.99,3.9
2,2,47595,45.0522,7.6556,90,24,0
2,4,47692,45.0524,7.65443,163,14.83,3.9
2,8,47707,45.0529,7.65444,236.9,14.91,3.9
2,12,47894,45.053,7.65819,123.1,16.34,2.7
2,4,47914,45.0524,7.65445,148.5,15,0
2,10,48020,45.0528,7.65839,168.6,15.74,-7
2,2,48046,45.0522,7.65566,90,24,0
2,5,48140,45.0525,7.65439,170.5,15,0
2,7,48192,45.0528,7.65438,191.2,15,0
2,10,48260,45.0528,7.65839,168.6,15.04,-7
2,12,48372,45.053,7.65822,123.1,16.55,-5
2,8,48418,45.0529,7.65441,222.6,15,0
2,2,48508,45.0522,7.65572,90,24,0
2,9,48660,45.053,7.65453,236.9,13.51,3.9
2,10,48709,45.0528,7.6584,168.6,13.64,-7
2,12,48816,45.053,7.65825,123.1,15.55,-5
2,5,48822,45.0525,7.6544,170.5,15,0
2,2,48964,45.0522,7.65578,90,24,0
2,9,49123,45.053,7.65451,236.9,14.31,3.9
2,10,49172,45.0528,7.65841,168.6,12.24,-7
2,12,49284,45.053,7.65828,123.1,14.55,-5
2,4,49302,45.0524,7.65454,123.6,15,0
2,2,49422,45.0522,7.65584,90,24,0
2,12,49511,45.0529,7.65829,123.1,14.05,-5
2,9,49579,45.053,7.65447,236.9,15,0
2,10,49635,45.0527,7.65841,170.7,10.84,-7
2,12,49934,45.0529,7.65831,128,13.05,-5
2,4,49949,45.0523,7.65459,123.6,15,0
2,10,50048,45.0527,7.65841,179.1,9.44,-7
2,12,50148,45.0529,7.65835,144.6,12.63,-4.1
2,8,50191,45.0528,7.65438,191.2,15,0
2,9,50700,45.0529,7.65441,224.9,15,0
2,10,51139,45.0527,7.6584,189.4,7.99,-0.5
2,5,51255,45.0524,7.65451,123.6,15,0
2,3,51299,45.0522,7.65492,90,15,0
2,9,51334,45.0529,7.6544,191.2,15,0
2,12,51480,45.0529,7.65837,168.6,10.25,-7
2,8,51510,45.0527,7.65436,191.2,15,0
2,5,51693,45.0524,7.65455,123.6,15,0
2,3,51726,45.0522,7.65496,90,15,0
2,4,51911,45.0523,7.65473,123.6,15,0
2,8,52128,45.0527,7.65435,188.8,15,0
2,5,52278,45.0523,7.65459,123.6,15,0
2,9,52348,45.0528,7.65438,191.2,15,0
2,6,52352,45.0524,7.65443,162.1,15,0
2,2,52406,45.0522,7.65626,90,24,0
2,4,52714,45.0522,7.65485,114.6,15,0
2,2,52798,45.0522,7.65632,90,24,0
2,9,52944,45.0528,7.65437,191.2,15,0
2,4,53321,45.0522,7.65491,98.4,15,0
2,7,53358,45.0525,7.6544,170.5,15,0
2,10,53612,45.0526,7.65838,189.4,7.99,0
2,2,53627,45.0522,7.65644,90,24,0
2,4,53741,45.0522,7.65495,90,15,0
2,7,53940,45.0524,7.65441,170.5,15,0
2,3,54137,45.0522,7.65519,90,15,0
2,6,54165,45.0523,7.65458,123.6,15,0
2,9,54378,45.0527,7.65435,183.6,15,0
2,9,54586,45.0527,7.65436,177.3,15,0
2,10,54809,45.0526,7.65838,189.4,7.99,-0.4
2,2,54823,45.0522,7.65662,90,24,0
2,9,55187,45.0526,7.65437,170.5,15,0
2,2,55640,45.0522,7.65674,90,24,0
2,4,55730,45.0522,7.65513,90,15,0
2,7,55758,45.0524,7.65453,123.6,15,0
2,6,55976,45.0523,7.65472,123.6,15,0
2,2,56025,45.0522,7.6568,90,24,0
2,7,56141,45.0524,7.65456,123.6,15,0
2,5,56342,45.0522,7.65499,90,15,0
2,2,56487,45.0522,7.65686,90,23.29,-7
2,6,56634,45.0523,7.65477,123.6,15,0
2,12,56756,45.0527,7.6584,187.4,7.99,-0.1
2,7,56799,45.0523,7.65461,123.6,15,0
2,2,56855,45.0522,7.65692,90,21.71,-8.9
2,4,56943,45.0522,7.65525,90,15,0
2,2,57038,45.0522,7.65695,90,20.81,-8.9
2,6,57173,45.0522,7.65487,108.9,15,0
2,7,57366,45.0523,7.65466,123.6,15,0
2,2,57430,45.0522,7.657,90,19.21,-7
2,4,57534,45.0522,7.6553,90,15,0
2,6,57821,45.0522,7.65493,90,15,0
2,12,57947,45.0527,7.6584,189.4,7.99,0
2,10,58033,45.0525,7.65833,215.1,7.99,0.2
2,4,58141,45.0522,7.65536,90,15,0
2,5,58129,45.0522,7.65516,90,15,0
2,10,58395,45.0525,7.65831,230.4,7.99,0.1
2,2,58411,45.0522,7.6571,90,15.13,-7
2,9,58529,45.0524,7.65444,153,15,0
2,7,58518,45.0523,7.65475,123.6,15,0
2,10,58565,45.0525,7.65831,236.3,7.99,-0.2
2,12,58657,45.0526,7.65839,189.4,7.99,0
2,6,58749,45.0522,7.65502,90,15,0
2,2,58816,45.0522,7.65714,90,13.55,-8.9
2,8,58915,45.0523,7.65464,123.6,15,0
2,3,58920,45.0522,7.65564,90,15,0
2,9,58945,45.0524,7.65447,124.5,15,0
2,7,59096,45.0522,7.65486,113,15,0
2,5,59237,45.0522,7.65527,90,15,0
2,7,59284,45.0522,7.65488,107.6,15,0
2,8,59440,45.0523,7.65468,123.6,15,0
2,7,59642,45.0522,7.65491,90,15,0
2,9,59653,45.0524,7.65454,123.6,15,0
2,5,59775,45.0522,7.65533,90,15,0
2,4,59795,45.0522,7.65553,90,15,0
2,6,59850,45.0522,7.65513,90,15,0
2,2,59919,45.0522,7.65722,90,8.57,-8.9
2,7,60040,45.0522,7.65495,90,15,0
2,9,60051,45.0523,7.65457,123.6,15,0
2,4,60341,45.0522,7.65558,90,15,0
2,7,60371,45.0522,7.65499,90,15,0
2,2,60621,45.0522,7.65726,90,5.39,-8.9
2,12,60847,45.0526,7.65837,189.4,7.99,-0.1
2,2,60780,45.0522,7.65726,90,4.49,-8.9
2,4,60875,45.0522,7.65564,90,15,0
2,7,60913,45.0522,7.65504,90,15,0
2,2,60997,45.0522,7.65727,90,3.59,-8.9
2,8,61091,45.0522,7.65489,104.6,15,0
2,9,61117,45.0523,7.65467,123.6,15,0
2,2,61167,45.0522,7.65727,90,2.89,-6.9
2,4,61405,45.0522,7.6557,90,15,0
2,8,61418,45.0522,7.65492,90,15,0
2,10,61627,45.0524,7.65817,236.3,7.99,0.2
2,5,61862,45.0522,7.65555,90,15,0
2,4,61879,45.0522,7.65575,90,15,0
2,2,61974,45.0522,7.65728,90,0.05,-0.5
2,9,62086,45.0523,7.65476,123.6,15,0
2,9,62870,45.0522,7.6549,100.1,15,0
2,12,62981,45.0525,7.65834,201.8,7.99,0
2,9,63044,45.0522,7.65492,90,15,0
2,7,63365,45.0522,7.65533,90,15,0
2,9,63375,45.0522,7.65496,90,15,0
2,12,63487,45.0525,7.65832,225.3,7.99,-0.2
2,12,63634,45.0525,7.65831,232.6,7.99,0.1
2,6,63827,45.0522,7.65558,90,15,0
2,12,63931,45.0524,7.6583,236.3,7.99,0.2
2,3,63960,45.0523,7.6562,90,15,0
2,5,64256,45.0522,7.65583,90,15,0
2,4,64269,45.0522,7.65603,90,15,0
2,4,64727,45.0523,7.65609,90,15,0
2,10,64921,45.0523,7.65797,242.5,7.99,0
2,5,65130,45.0522,7.65594,90,15,0
2,4,65146,45.0523,7.65615,90,15,0
2,9,65198,45.0522,7.65518,90,15,0
2,5,84,45.0522,7.656,90,15,0
2,6,132,45.0522,7.65581,90,15,0
2,9,127,45.0522,7.65524,90,15,0
2,3,259,45.0523,7.65643,90,15,0
2,4,541,45.0523,7.65626,90,15,0
2,3,1213,45.0523,7.65654,90,15,0
2,8,1641,45.0522,7.65562,90,15,0
2,12,1763,45.0524,7.65812,236.3,7.99,-0.3
2,10,2015,45.0523,7.6578,270,7.99,0.1
2,5,2398,45.0523,7.65628,90,15,0
2,4,2410,45.0523,7.65648,90,15,0
2,7,2431,45.0522,7.65589,90,15,0
2,6,2445,45.0523,7.65609,90,15,0
2,9,2441,45.0522,7.65552,90,15,0
2,2,2482,45.0522,7.65728,90,0.1,0
2,12,2707,45.0523,7.65807,236.3,7.99,0.1
2,3,3059,45.0523,7.65676,90,15,0
2,5,3343,45.0523,7.65639,90,15,0
2,12,3649,45.0523,7.65803,236.3,7.99,0.3
2,9,3853,45.0522,7.65569,90,15,0
2,5,4319,45.0523,7.65651,90,15,0
2,7,4353,45.0523,7.65611,90,15,0
2,2,4701,45.0522,7.65728,90,0.1,0
2,12,4775,45.0523,7.65793,257.8,7.99,0.2
2,3,4970,45.0523,7.65699,90,15,0
2,12,5110,45.0523,7.65791,270,7.99,0
2,4,5842,45.0523,7.65682,90,15,0
2,6,5883,45.0523,7.65643,90,15,0
2,6,6425,45.0523,7.65649,90,15,0
2,12,6555,45.0523,7.65786,270,7.99,-0.2
